Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
1072905,plugins/events-aws-kinesis,0,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905, 1083454]",[],Merge branch 'stable-3.4',closed
1006192,docker-gerrit,4,[1029953],"[1006192, 1029953]","['centos/8/Dockerfile', 'ubuntu/20/Dockerfile']",Set Gerrit to 3.3.8,closed
1006192,gerrit-installer,6,[1029953],"[1006192, 1029953]","['macOS/Makefile', 'fpm/Makefile']",Set Gerrit to 3.3.8,closed
1006192,gerrit,10,[1029953],"[1006192, 1022687, 1029953]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl']",Set version to 3.3.9-SNAPSHOT,closed
1072905,plugins/events-aws-kinesis,0,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905, 1083454]",[],Merge branch 'stable-3.3' into stable-3.4,closed
1070860,gerrit,29,[1119195],"[1022687, 1070860, 1119195]","['polygerrit-ui/app/elements/diff/gr-diff-view/gr-diff-view.ts', 'polygerrit-ui/app/elements/diff/gr-diff/gr-diff.ts', 'polygerrit-ui/app/elements/diff/gr-diff-host/gr-diff-host.ts', 'polygerrit-ui/app/api/diff.ts']",Expose lineOfInterest in the API,closed
1072905,plugins/events-aws-kinesis,77,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905, 1083454]","['src/main/java/com/googlesource/gerrit/plugins/kinesis/Module.java', 'BUILD', 'src/main/java/com/googlesource/gerrit/plugins/kinesis/KinesisProducerProvider.java', 'src/test/java/com/googlesource/gerrit/plugins/kinesis/KinesisProducerProviderTest.java']",Fallback to default region chain when no region is configured,closed
1070860,gerrit,39,[1139611],"[1022687, 1070860, 1139611]","['polygerrit-ui/app/elements/diff/gr-diff-view/gr-diff-view.ts', 'polygerrit-ui/app/elements/diff/gr-diff/gr-diff.ts', 'polygerrit-ui/app/elements/diff/gr-diff/gr-diff_test.js', 'polygerrit-ui/app/elements/diff/gr-diff-host/gr-diff-host.ts', 'polygerrit-ui/app/elements/diff/gr-diff-view/gr-diff-view_test.js', 'polygerrit-ui/app/elements/diff/gr-diff-host/gr-diff-host_test.js']",Rename LineOfInterest for consistency with API,closed
1006192,gerrit,10,[1025452],"[1006192, 1022687, 1025452]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl']",Set version to 3.3.8,closed
1006192,gerrit,2889,[1025452],"[1002666, 1004034, 1006192, 1022687, 1025452]","['java/com/google/gerrit/server/restapi/project/PutConfig.java', 'tools/maven/gerrit-war_pom.xml', 'java/com/google/gerrit/server/restapi/project/PutDescription.java', 'tools/maven/gerrit-extension-api_pom.xml', 'tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'polygerrit-ui/app/elements/shared/gr-rest-api-interface/gr-rest-api-interface.js', 'plugins/delete-project', 'java/com/google/gerrit/server/restapi/project/GetAccess.java', 'java/com/google/gerrit/pgm/Reindex.java', 'version.bzl', 'plugins/webhooks', 'javatests/com/google/gerrit/acceptance/api/project/ProjectIT.java']",Merge branch 'stable-3.2' into stable-3.3,closed
1105741,plugins/delete-project,0,[1006192],"[1002666, 1003883, 1006192, 1094198]",[],Merge branch 'stable-3.2' into stable-3.3,closed
1105741,plugins/webhooks,0,[1006192],"[1002666, 1003883, 1006192, 1094198]",[],Merge branch 'stable-3.2' into stable-3.3,closed
1006192,gerrit,4345,[1003873],"[1002666, 1003873, 1003935, 1006192, 1022687, 1024147, 1026112, 1089199]","['java/com/google/gerrit/elasticsearch/builders/MatchQueryBuilder.java', 'java/com/google/gerrit/pgm/Daemon.java', 'java/com/google/gerrit/elasticsearch/ElasticIndexModule.java', 'Documentation/licenses.txt', 'javatests/com/google/gerrit/elasticsearch/ElasticContainer.java', 'java/com/google/gerrit/pgm/init/BaseInit.java', 'java/com/google/gerrit/elasticsearch/ElasticRestClientProvider.java', 'java/com/google/gerrit/elasticsearch/bulk/BulkRequest.java', 'java/com/google/gerrit/testing/IndexConfig.java', 'java/com/google/gerrit/pgm/init/InitIndex.java', 'java/com/google/gerrit/pgm/BUILD', 'java/com/google/gerrit/elasticsearch/AbstractElasticIndex.java', 'java/com/google/gerrit/testing/InMemoryModule.java', 'java/com/google/gerrit/elasticsearch/ElasticVersion.java', 'java/com/google/gerrit/elasticsearch/builders/QueryBuilders.java', 'java/com/google/gerrit/elasticsearch/bulk/UpdateRequest.java', 'java/com/google/gerrit/pgm/Reindex.java', 'javatests/com/google/gerrit/elasticsearch/ElasticV7QueryGroupsTest.java', 'javatests/com/google/gerrit/elasticsearch/ElasticV7QueryAccountsTest.java', 'javatests/com/google/gerrit/acceptance/ssh/BUILD', 'java/com/google/gerrit/elasticsearch/builders/TermQueryBuilder.java', 'Documentation/config-gerrit.txt', 'java/com/google/gerrit/elasticsearch/ElasticException.java', 'java/com/google/gerrit/elasticsearch/ElasticMapping.java', 'java/com/google/gerrit/elasticsearch/ElasticAccountIndex.java', 'java/com/google/gerrit/elasticsearch/ElasticProjectIndex.java', 'lib/elasticsearch-rest-client/BUILD', 'Documentation/backup.txt', 'java/com/google/gerrit/httpd/init/WebAppInitializer.java', 'java/com/google/gerrit/elasticsearch/ElasticIndexVersionManager.java', 'java/com/google/gerrit/elasticsearch/bulk/ActionRequest.java', 'java/com/google/gerrit/elasticsearch/ElasticQueryAdapter.java', 'java/com/google/gerrit/testing/TestLoggingActivator.java', 'java/com/google/gerrit/elasticsearch/builders/RangeQueryBuilder.java', 'javatests/com/google/gerrit/elasticsearch/BUILD', 'java/com/google/gerrit/pgm/init/index/elasticsearch/ElasticIndexModuleOnInit.java', 'java/com/google/gerrit/elasticsearch/ElasticConfiguration.java', 'java/com/google/gerrit/elasticsearch/BUILD', 'java/com/google/gerrit/elasticsearch/bulk/IndexRequest.java', 'javatests/com/google/gerrit/acceptance/pgm/BUILD', 'java/com/google/gerrit/elasticsearch/builders/ExistsQueryBuilder.java', 'java/com/google/gerrit/elasticsearch/builders/QueryBuilder.java', 'javatests/com/google/gerrit/elasticsearch/ElasticV7QueryProjectsTest.java', 'java/com/google/gerrit/elasticsearch/builders/SearchSourceBuilder.java', 'Documentation/backend_licenses.txt', 'java/com/google/gerrit/elasticsearch/builders/QuerySourceBuilder.java', 'java/com/google/gerrit/elasticsearch/ElasticIndexVersionDiscovery.java', 'javatests/com/google/gerrit/elasticsearch/ElasticVersionTest.java', 'java/com/google/gerrit/index/IndexType.java', 'java/com/google/gerrit/httpd/init/BUILD', 'WORKSPACE', 'Documentation/config-accounts.txt', 'javatests/com/google/gerrit/elasticsearch/ElasticConfigurationTest.java', 'java/com/google/gerrit/pgm/init/BUILD', 'java/com/google/gerrit/elasticsearch/ElasticGroupIndex.java', 'java/com/google/gerrit/elasticsearch/builders/XContentBuilder.java', 'javatests/com/google/gerrit/acceptance/ssh/ElasticIndexIT.java', 'java/com/google/gerrit/elasticsearch/ElasticSetting.java', 'java/com/google/gerrit/elasticsearch/builders/BoolQueryBuilder.java', 'javatests/com/google/gerrit/elasticsearch/ElasticV7QueryChangesTest.java', 'java/com/google/gerrit/elasticsearch/builders/RegexpQueryBuilder.java', 'java/com/google/gerrit/elasticsearch/ElasticQueryBuilder.java', 'lib/httpcomponents/BUILD', 'Documentation/dev-bazel.txt', 'javatests/com/google/gerrit/elasticsearch/ElasticTestUtils.java', 'javatests/com/google/gerrit/acceptance/pgm/ElasticReindexIT.java', 'java/com/google/gerrit/elasticsearch/bulk/DeleteRequest.java', 'java/com/google/gerrit/elasticsearch/ElasticStoredValue.java', 'java/com/google/gerrit/elasticsearch/builders/MatchAllQueryBuilder.java', 'java/com/google/gerrit/elasticsearch/ElasticChangeIndex.java', 'lib/testcontainers/BUILD', 'tools/eclipse/BUILD', 'lib/jackson/BUILD', 'java/com/google/gerrit/acceptance/GerritServer.java', 'tools/nongoogle.bzl', 'lib/LICENSE-elasticsearch', 'lib/log/BUILD', 'tools/release_noter/release_noter.py', 'java/com/google/gerrit/pgm/init/index/IndexModuleOnInit.java', 'lib/nongoogle_test.sh', 'java/com/google/gerrit/server/index/AbstractIndexModule.java', 'java/com/google/gerrit/lucene/LuceneIndexModule.java']",Remove support for ElasticSearch indexes,closed
1011722,gerrit,4,[1024147],"[1022687, 1024147]",['BUILD'],"Missing Gerrit stamp becomes ""UNKNOWN""",closed
1011722,gerrit,2,[1024147],"[1022687, 1024147, 1091982]",['resources/BUILD'],Find resources path insted of assuming,closed
1024147,homepage,18,"[1006192, 1026112, 1002666]","[1002666, 1006192, 1024147, 1026112]","['pages/site/roadmap.md', 'pages/site/google-okrs.md']",Add Google Q4 OKRs to the roadmap,closed
1006192,gerrit,10,[1029953],"[1006192, 1022687, 1029953]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl']",Set version to 3.2.15-SNAPSHOT,closed
1006192,gerrit-installer,6,[1029953],"[1006192, 1029953]","['macOS/Makefile', 'fpm/Makefile']",Set Gerrit to 3.2.14,closed
1006192,docker-gerrit,4,[1029953],"[1006192, 1029953]","['centos/8/Dockerfile', 'ubuntu/20/Dockerfile']",Set Gerrit to 3.2.14,closed
1006192,gerrit,10,[1029953],"[1002666, 1004034, 1006192, 1022687, 1029953]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl']",Set version to 3.2.14,closed
1006192,gerrit,0,[1029953],"[1002666, 1004034, 1006192, 1022687, 1029953]",[],Merge branch 'stable-3.1' into stable-3.2,closed
1006192,gerrit,0,[1029953],"[1002666, 1004034, 1006192, 1029953]",['lib/jgit/jgit.bzl'],Merge branch 'stable-3.0' into stable-3.1,closed
1006192,gerrit,112,[1029953],"[1002666, 1004034, 1006192, 1029953]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-plugin-gwtui_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl', 'lib/jgit/jgit.bzl']",Merge branch 'stable-2.16' into stable-3.0,closed
1006192,gerrit-installer,6,[1029953],"[1006192, 1029953]","['macOS/Makefile', 'fpm/Makefile']",Set Gerrit to 3.5.0-rc2,closed
1010404,plugins/lfs,0,[1025452],"[1011123, 1025452, 1094198]",[],Merge branch 'stable-3.2',closed
1083454,gerrit,133,[1006192],"[1006192, 1022687, 1025452, 1054778, 1065256, 1072905]","['Documentation/config-gerrit.txt', 'Documentation/externalid-case-insensitivity.txt']",Add documentation for the external id notes case insensitivity migration,closed
1083454,gerrit,836,[1006192],"[1006192, 1022687, 1025452, 1054778, 1065256, 1072905, 1083454]","['javatests/com/google/gerrit/acceptance/server/account/externalids/OnlineExternalIdCaseSensivityMigratorIT.java', 'java/com/google/gerrit/pgm/Daemon.java', 'java/com/google/gerrit/server/account/externalids/OnlineExternalIdCaseSensivityMigrator.java', 'java/com/google/gerrit/sshd/commands/ExternalIdCaseSensitivityMigrationCommand.java', 'Documentation/cmd-index.txt', 'javatests/com/google/gerrit/acceptance/server/account/externalids/BUILD', 'java/com/google/gerrit/server/account/externalids/OnlineExternalIdCaseSensivityMigratiorExecutor.java', 'java/com/google/gerrit/pgm/ChangeExternalIdCaseSensitivity.java', 'Documentation/cmd-migrate-externalids-to-insensitive.txt', 'java/com/google/gerrit/httpd/init/WebAppInitializer.java', 'java/com/google/gerrit/sshd/commands/ExternalIdCommandsModule.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdCaseSensitivityMigrator.java', 'plugins/replication', 'javatests/com/google/gerrit/acceptance/ssh/SshCommandsIT.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdNotes.java', 'java/com/google/gerrit/server/config/AuthConfig.java', 'java/com/google/gerrit/pgm/ChangeExternalIdCaseSensitivityMigrator.java', 'java/com/google/gerrit/pgm/OnlineExternalIdCaseSensivityMigrator.java', 'javatests/com/google/gerrit/server/account/externalids/OnlineExternalIdCaseSensivityMigratorIT.java', 'Documentation/config-gerrit.txt']",Add online migration to migrate external IDs to work case insensitively,closed
1083454,gerrit,405,"[1006192, 1065256, 1072905, 1054778]","[1006192, 1022687, 1025452, 1054778, 1065256, 1072905, 1083454]","['javatests/com/google/gerrit/acceptance/api/accounts/AccountIT.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdFactory.java', 'javatests/com/google/gerrit/server/account/externalids/AllExternalIdsTest.java', 'javatests/com/google/gerrit/acceptance/pgm/ChangeExternalIdCaseSensitivityIT.java', 'java/com/google/gerrit/server/account/externalids/AllExternalIds.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdKeyFactory.java', 'proto/cache.proto', 'java/com/google/gerrit/server/account/AccountManager.java', 'java/com/google/gerrit/server/account/externalids/ExternalId.java', 'java/com/google/gerrit/server/account/externalids/testing/ExternalIdTestUtil.java', 'java/com/google/gerrit/pgm/init/ExternalIdsOnInit.java', 'java/com/google/gerrit/server/config/AuthConfig.java', 'java/com/google/gerrit/pgm/ChangeExternalIdCaseSensitivity.java', 'javatests/com/google/gerrit/server/account/externalids/ExternalIDCacheLoaderTest.java', 'javatests/com/google/gerrit/acceptance/rest/account/ExternalIdIT.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdReader.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdsConsistencyChecker.java', 'java/com/google/gerrit/server/account/externalids/ExternalIdNotes.java', 'javatests/com/google/gerrit/server/index/account/AccountFieldTest.java', 'javatests/com/google/gerrit/httpd/ProjectBasicAuthFilterTest.java', 'Documentation/config-gerrit.txt']",Add migration mode for case insensitive external IDs,closed
1105741,gerrit,4,[1002666],"[1002666, 1105741]",['gerrit-pgm/src/main/resources/com/google/gerrit/pgm/libraries.config'],Change bouncycastle urls,closed
1105741,gerrit,2,[1002666],"[1002666, 1003883, 1105741]",['tools/util.py'],Update maven central url,closed
1010404,plugins/lfs,3,"[1006192, 1025452]","[1006192, 1011123, 1025452, 1094198]",['src/main/java/com/googlesource/gerrit/plugins/lfs/auth/LfsSshAuth.java'],Fix compatibility with git-lfs v3,closed
1006192,docker-gerrit,4,[1029953],"[1006192, 1029953]","['ubuntu/16/Dockerfile', 'centos/7/Dockerfile']",Set Gerrit to 2.16.28,closed
1006192,gerrit,12,[1029953],"[1006192, 1022687, 1029953]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-plugin-gwtui_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl']",Set version to 2.16.29-SNAPSHOT,closed
1006192,gerrit,12,[1029953],"[1006192, 1022687, 1029953]","['tools/maven/gerrit-plugin-api_pom.xml', 'tools/maven/gerrit-plugin-gwtui_pom.xml', 'tools/maven/gerrit-war_pom.xml', 'tools/maven/gerrit-acceptance-framework_pom.xml', 'tools/maven/gerrit-extension-api_pom.xml', 'version.bzl']",Set version to 2.16.28,closed
1006192,gerrit-installer,10,[1029953],"[1006192, 1029953]","['macOS/Makefile', 'docker/ubuntu16.04/Makefile', 'fpm/Makefile', 'docker/centos7/Makefile']",Set Gerrit to 2.16.28,closed
1139611,gerrit,140,[1013302],"[1013302, 1022687, 1139611]","['yarn.lock', 'package.json', '.ts-out/README.md']",Support watching test files for auto-testing,closed
1029953,gerrit,125,"[1006192, 1013302, 1011323, 1022687]","[1006192, 1013302, 1011323, 1022687]","['yarn.lock', 'package.json', '.ts-out/README.md']","Use new ""theme"" preference in the UI",new
1105741,gerrit,2,[1002666],"[1002666, 1105741]",['Documentation/config-gerrit.txt'],Fix Lucene config option in Doc,closed
1004034,gerrit,12,"[1003873, 1012457]","[1002666, 1003873, 1003883, 1004034, 1012457, 1022687, 1024147]",['lib/jgit/jgit.bzl'],Update jgit to 5.1.16.202106041830-r,closed
1012457,gerrit,34,[1004034],"[1002666, 1003883, 1004034, 1022687, 1105741]","['java/com/google/gerrit/pgm/MigrateToNoteDb.java', 'java/com/google/gerrit/server/notedb/rebuild/NoteDbMigrator.java']",NoteDbMigrator: Make shuffling project slices optional,closed
1012457,gerrit,27,"[1004034, 1002666]","[1002666, 1003883, 1004034, 1022687]","['java/com/google/gerrit/pgm/MigrateToNoteDb.java', 'java/com/google/gerrit/server/notedb/rebuild/NoteDbMigrator.java']",NoteDbMigrator: Make GC on repositories optional,closed
1012457,gerrit,38,"[1006192, 1002666]","[1002666, 1006192, 1012457, 1022687]",['java/com/google/gerrit/server/notedb/rebuild/NoteDbMigrator.java'],NoteDbMigrator: Warm PostgreSQL DB before migration,closed
1014222,summit/2021,9,[1006192],[1006192],"['speakers.md', 'sessions/promoting-situational-awareness-in-code-review.md']",Shane's talk proposal,closed
1006192,plugins/high-availability,6,[1083454],"[1006192, 1022687, 1083454]",['src/test/docker/gerrit/Dockerfile'],Bump Gerrit to v3.5.0-rc2 in docker tests,closed
1006192,plugins/high-availability,0,[1083454],"[1006192, 1022687, 1083454]",[],Merge branch 'stable-3.4',closed
1006192,plugins/high-availability,4,[1083454],"[1006192, 1022687, 1054778, 1083454]",['src/test/docker/gerrit/Dockerfile'],Bump Gerrit to v3.4.1 in docker tests,closed
1029953,gerrit,49,[1085182],"[1022687, 1029953, 1085182]","['polygerrit-ui/app/elements/admin/gr-repo-list/gr-repo-list.ts', 'polygerrit-ui/app/elements/admin/gr-repo-list/gr-repo-list_test.ts']",Fix gr-repo-list test,closed
1006192,gerrit,6,"[1004034, 1139611, 1002666]","[1002666, 1004034, 1006192, 1022687, 1024147, 1085901, 1139611]",['lib/jgit/jgit.bzl'],Use JGit 5.1.15.202012011955-r javadoc to resume release build,closed
1119195,gerrit,637,[1139611],"[1022687, 1083225, 1119195, 1139611]","['polygerrit-ui/app/elements/topic/gr-topic-view_test.ts', 'polygerrit-ui/app/elements/topic/gr-topic-tree_test.ts', 'polygerrit-ui/app/elements/topic/gr-topic-tree-row.ts', 'polygerrit-ui/app/elements/topic/gr-topic-summary_test.ts', 'polygerrit-ui/app/elements/topic/gr-topic-tree-row_test.ts', 'polygerrit-ui/app/elements/topic/gr-topic-summary.ts', 'polygerrit-ui/app/elements/topic/gr-topic-tree-project_test.ts', 'polygerrit-ui/app/elements/topic/gr-topic-tree.ts', 'polygerrit-ui/app/elements/topic/gr-topic-view.ts', 'polygerrit-ui/app/elements/topic/gr-topic-tree-project.ts', 'polygerrit-ui/app/test/test-data-generators.ts']",topic summary and tree skeletons,closed
1007145,plugins/download-commands,9,[1003935],"[1003935, 1007145, 1094198]",['src/main/resources/Documentation/config.md'],document the new branch & reset commands,closed
1007145,plugins/download-commands,8,[1003935],"[1003935, 1011123, 1094198]","['src/main/java/com/googlesource/gerrit/plugins/download/command/BranchCommand.java', 'src/main/java/com/googlesource/gerrit/plugins/download/command/ResetCommand.java']",use unqiue constants for each download command,closed
1006192,gerrit-ci-scripts,2,"[1139611, 1002666]","[1002666, 1006192, 1022687, 1139611]",['jenkins-docker/agent-bazel-nocache/Makefile'],Update Bazel to 4.2.0,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-zookeeper-refdb.yaml'],Build zookeeper-refdb against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-verify-status.yaml'],Build verify-status against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-uploadvalidator.yaml'],Build uploadvalidator against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-task.yaml'],Build task against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-slack-integration.yaml'],Build slack-integration against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-simple-submit-rules.yaml'],Build simple-submit-rules against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-serviceuser.yaml'],Build serviceuser against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-reviewers-by-blame.yaml'],Build reviewers-by-blame against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-reviewassistant.yaml'],Build reviewassistant against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-rename-project.yaml'],Build rename-project against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-reject-private-submit.yaml'],Build reject-private-submit against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-ref-protection.yaml'],Build ref-protection against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-rate-limiter.yaml'],Build rate-limiter against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-project-group-structure.yaml'],Build project-group-structure against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-out-of-the-box.yaml'],Build out-of-the-box against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-oauth.yaml'],Build oauth against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-menuextender.yaml'],Build menuextender against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-login-redirect.yaml'],Build redirect against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-lfs.yaml'],Build lfs against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1083454],"[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-heartbeat.yaml'],Build heartbeat against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,"[1083454, 1006192]","[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-groovy-provider.yaml'],Build groovy-provider against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,"[1083454, 1006192]","[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-gc-conductor.yaml'],Build gc-conductor against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,"[1083454, 1006192]","[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-find-owners.yaml'],Build find-owners against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,"[1083454, 1006192]","[1006192, 1022687, 1083454]",['jenkins/gerrit-bazel-plugin-events-log.yaml'],Build events-log against gerrit stable-3.5,closed
1065256,gerrit,2,[1006192],[1006192],['Documentation/config-gerrit.txt'],Document userNameCaseInsensitive defaults to true for new sites,closed
1072905,gerrit-ci-scripts,1,"[1083454, 1054778]","[1006192, 1022687, 1054778, 1083454]",['jenkins/gerrit-bazel-plugin-zuul-results-summary.yaml'],Build zuul-results-summary against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905]",['jenkins/gerrit-bazel-plugin-checks.yaml'],Build checks against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905]",['jenkins/gerrit-bazel-plugin-branch-network.yaml'],Build branch-network against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905]",['jenkins/gerrit-bazel-plugin-aws-dynamodb-refdb.yaml'],Build aws-dynamodb-refdb against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905]",['jenkins/gerrit-bazel-plugin-autosubmitter.yaml'],Build autosubmitter against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905]",['jenkins/gerrit-bazel-plugin-automerger.yaml'],Build automerger against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,5,[1054778],"[1006192, 1022687, 1025452, 1054778, 1072905]",['jenkins/gerrit-bazel-module-events-broker.yaml'],Build events-broker master branch against gerrit stable-3.5,closed
1072905,gerrit-ci-scripts,1,[1054778],"[1006192, 1022687, 1054778, 1072905]",['jenkins/gerrit-bazel-module-git-refs-filter.yaml'],Build git-refs-filter against gerrit stable-3.5,closed
1006192,gerrit-ci-scripts,4,"[1065256, 1054778]","[1006192, 1022687, 1054778, 1065256]",['jenkins/gerrit-bazel-verifier-test.sh'],Enable Gerrit tests with RBE for stable-3.5,closed
1011722,gerrit,1561,[1091982],"[1011722, 1022687, 1024147, 1091982]","['WORKSPACE', 'tools/deps.bzl']",Centralize maven imports in .bzl file,closed
1111258,plugins/replication,20,"[1002666, 1094198]","[1002666, 1094198]","['WORKSPACE', 'tools/deps.bzl']",docs/config: add languages to code blocks,new
1111258,plugins/replication,4,"[1002666, 1094198]","[1002666, 1094198]","['WORKSPACE', 'tools/deps.bzl']",docs: link directly to remote.NAME.slowLatencyThreshold setting,new
1111258,plugins/replication,38,[1094198],[1094198],"['WORKSPACE', 'tools/deps.bzl']",docs/config: monospace format settings,new
1111258,plugins/replication,10,"[1002666, 1094198]","[1002666, 1094198]","['WORKSPACE', 'tools/deps.bzl']",docs/metrics: fix rendering of text in angle brackets,new
1111258,plugins/replication,10,"[1002666, 1094198]","[1002666, 1094198]","['WORKSPACE', 'tools/deps.bzl']",docs/cmd-list: add languages to code blocks,new
1111258,plugins/replication,54,[1094198],[1094198],"['WORKSPACE', 'tools/deps.bzl']",docs/cmd-start: replace tabs with spaces,new
1025452,homepage,3,[1006192],"[1006192, 1025452]",['pages/site/releases/3.5.md'],Add replication plugin release notes about pushing in batches,closed
1111258,plugins/replication,9,[1094198],[1094198],['pages/site/releases/3.5.md'],docs/extension-point: use consistent heading markup,new
1111258,plugins/replication,6,[1094198],[1094198],['pages/site/releases/3.5.md'],docs/extension-point: add code block languages,new
1111258,plugins/replication,21,[1094198],[1094198],['pages/site/releases/3.5.md'],"docs/cmd-start: add code block languages, monospace formatting",new
1054778,gerrit-ci-scripts,1,[1006192],"[1006192, 1022687]",['jenkins/gerrit-bazel-plugin-websession-flatfile.yaml'],Build websession-flatfile against stable-3.5,closed
