Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
1557540,kernel/google-modules/raviole-device,35,"[1757831, 1121838, 1150933, 1062513]","[1757831, 1121838, 1150933, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update EXT_MODULES definition,new
1557540,kernel/google-modules/raviole-device,6,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update the path for the display external module,new
1557540,kernel/google-modules/raviole-device,131,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",trace: remove edgetpu.h,new
1557540,kernel/google-modules/raviole-device,4,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",kbuild: add the headers_install target,new
1557540,kernel/google-modules/raviole-device,428,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",drm: samsung: move the uapi headers out,new
1557540,kernel/google-modules/raviole-device,51,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",driver: keydebug: fix build issues and clean up,new
1557540,kernel/google-modules/raviole-device,197,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']","Revert ""ANDROID: dma-buf: heaps: Add deferred-free-helper library code""",new
1557540,kernel/google-modules/raviole-device,29,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Add missing license to Kconfig files,new
1557540,kernel/google-modules/raviole-device,11,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",dma-buf: Fix build for deferred-free-helper.h,new
1557540,kernel/google-modules/raviole-device,1,"[1757831, 1062513, 1557540]","[1757831, 1062513, 1557540]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",slider_gki: Disable WERROR for now,new
1557540,kernel/google-modules/raviole-device,151,"[1757831, 1869395, 1150933, 1062513, 1557540]","[1757831, 1869395, 1150933, 1062513, 1557540]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",build_slider.sh: use the GKI mixed build setup,new
1557540,kernel/google-modules/raviole-device,11,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1557540,kernel/google-modules/raviole-device,1,"[1757831, 1062513, 1557540]","[1757831, 1062513, 1557540]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']","Revert ""slider_gki: Disable WERROR for now""",new
1557540,kernel/google-modules/power/reset,8,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/nfc,20,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/lwis,15,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/lwis,15,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1557540,kernel/google-modules/gpu,21,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/gpu,56,"[1757831, 1869395, 1062513, 1010110]","[1757831, 1869395, 1062513, 1010110]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']","MALI: Drop use of ksys_close(), rework fd_install usage",new
1557540,kernel/google-modules/gpu,5,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1557540,kernel/google-modules/edgetpu,76,"[1757831, 1062513, 1557540]","[1757831, 1062513, 1557540]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",kbuild: Clean the build files up,new
1557540,kernel/google-modules/display,39,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/display,437,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",drm: samsung: move the uapi headers here and add headers_install,new
1557540,kernel/google-modules/bms,20,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/bms,31,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1557540,kernel/google-modules/bluetooth/broadcom,14,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support gs/kernel/device-modules as an external module,new
1557540,kernel/google-modules/bluetooth/broadcom,3,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1557540,kernel/google-modules/aoc,102,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to support raviole-device as an external module,new
1557540,kernel/google-modules/aoc,1,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",aoc: fix include for deferred-free-helper.h,new
1557540,kernel/google-modules/aoc,20,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1557540,kernel/google-modules/amplifiers,8,"[1757831, 1062513]","[1757831, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix Werror build failures,new
1110792,platform/external/ltp,3,"[1757831, 1110792, 1293738, 1131915, 1062513]","[1757831, 1110792, 1293738, 1131915, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Add support for qvm hypervisor,new
1474732,platform/tools/tradefederation,12,[1757831],[1757831],"['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Internal change,new
1290458,platform/system/core,161,"[1724998, 1757831, 1290458, 1062513]","[1724998, 1757831, 1290458, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",libsnapshot: Fix checks for compression to work with new snapuserd.,new
1535516,platform/build,2,[1757831],[1757831],"['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix product-graph,new
1431413,platform/cts,10,"[1757831, 1242539, 1062513]","[1757831, 1242539, 1062513]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Fix testAudioState,new
1470463,platform/frameworks/libs/net,26,"[1757831, 1015428]","[1757831, 1015428]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Moving reusable code for common net permissions.,new
1470463,platform/frameworks/libs/net,59,"[1757831, 1015428]","[1757831, 1015428]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",PermissionUtils update to validate system feature,new
1470463,platform/packages/modules/Connectivity,8,"[1757831, 1015428]","[1757831, 1015428]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Update to ConnectivityService to use utils,new
1786377,platform/build,44,"[1757831, 1088085, 1002751, 1062513, 1710792, 1786377]","[1757831, 1088085, 1002751, 1062513, 1710792, 1786377]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",Add PRODUCT_EXTRA_OTA_KEYS to add extra ota keys in otacerts.zip,new
1684060,device/amlogic/yukawa,6,"[1757831, 1293738, 1471634, 1062513, 1000414, 1089985]","[1757831, 1293738, 1471634, 1062513, 1000414, 1089985]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",yukawa: Use filegroup for drm_hwcomposer common files,new
1684060,device/linaro/hikey,12,"[1757831, 1293738, 1062513, 1000414, 1010110]","[1757831, 1293738, 1062513, 1000414, 1010110]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",hikey: Use filegroup for drm_hwcomposer common files,new
1684060,device/ti/beagle-x15,6,"[1757831, 1293738, 1062513, 1000414]","[1757831, 1293738, 1062513, 1000414]","['payload_consumer/cow_writer_file_descriptor.cc', 'aosp/dynamic_partition_control_android.cc', 'payload_consumer/cow_writer_file_descriptor.h']",beagle: Use filegroup for drm_hwcomposer common files,new
1868610,platform/external/jazzer-api,5,[1353865],"[1062513, 1353865, 1757831, 1868610]","['METADATA', 'OWNERS']",Update METADATA and OWNERS,closed
1932220,platform/system/core,35,"[1757831, 1003224]","[1757831, 1003224]","['METADATA', 'OWNERS']","img2simg: Add support for converting holes to ""don't care"" chunks",new
1932220,platform/system/core,108,"[1757831, 1003224]","[1757831, 1003224]","['METADATA', 'OWNERS']","libsparse: Add ""hole"" mode to sparse_file_read",new
1932220,platform/system/core,22,"[1757831, 1003224]","[1757831, 1003224]","['METADATA', 'OWNERS']",libsparse: Split off most of sparse_file_read_normal into a helper function,new
1339029,platform/packages/providers/MediaProvider,10,"[1530043, 1765766, 1757831, 1346941, 1013030, 1608690, 1062513]","[1530043, 1765766, 1757831, 1346941, 1013030, 1608690, 1062513]","['METADATA', 'OWNERS']",Handle MediaProvider#query exception,new
1877810,platform/manifest,4,[1877810],[1877810],['default.xml'],Pin manifest of android12-tests-release,closed
1877810,platform/cts,0,[1877810],"[1062513, 1757831, 1877810]",[],Snap for 8035339 from 359f52bd3b60ec0d5fbef928deba76d119df03b1 to android12-tests-release,closed
1877810,platform/build,2,[1877810],"[1062513, 1757831, 1877810]",['core/build_id.mk'],Make change and version bump to RT12.211230.001,closed
1293785,platform/frameworks/base,78,[1757831],[1757831],['core/build_id.mk'],Don't hold hibernation lock when calling other services,new
1348424,platform/system/netd,22,[1003247],"[1003247, 1062513, 1308504, 1757831]",['server/ClatdController.cpp'],[RN#9] make clatd functions return -errno,closed
1348424,platform/external/android-clat,6,[1003247],"[1003247, 1062513, 1308504, 1348424, 1757831]",['Android.bp'],[RFCLAT#12] Add apex_available and min_sdk_version to clatd,closed
1348424,platform/external/android-clat,12,[1003247],"[1003247, 1062513, 1308504, 1348424, 1757831]","['Android.bp', 'main.c', 'clatd.c']",[RFCLAT#11] remove libnetd_client_headers and netid_client.h,closed
1348424,platform/system/netd,50,"[1308504, 1003247]","[1003247, 1062513, 1308504, 1757831]",['server/ClatdController.cpp'],"Revert ""Revert ""[RFNETD#1] Move the raw socke...""",closed
1348424,platform/external/android-clat,35,"[1308504, 1003247]","[1003247, 1062513, 1308504, 1757831]","['clatd.h', 'main.c', 'clatd.c']","Revert ""Revert ""[RFCLAT#1] Move the raw socket creation from cla...""",closed
1348424,platform/external/android-clat,525,[1003247],"[1003247, 1062513, 1348424, 1757831]","['setif.h', 'netlink_msg.c', 'netlink_callbacks.h', 'getaddr.c', 'Android.bp', 'main.c', 'netlink_callbacks.c', 'netlink_msg.h', 'clatd.c', 'setif.c']",[RFCLAT#10] remove libnl related files,closed
1348424,platform/external/android-clat,5,[1003247],"[1003247, 1062513, 1757831]",['main.c'],"[RFCLAT#5] remove the unnecessary tun fd, socket handler and socket opt cleanup",closed
1348424,platform/external/android-clat,155,[1003247],"[1003247, 1062513, 1308504, 1348424, 1757831]","['getaddr.c', 'getaddr.h', 'clatd_test.cpp']",[RFCLAT#9] refactor getinterface_ip() to stop using libnl,closed
1348424,platform/system/netd,70,[1003247],"[1003247, 1062513, 1348424, 1757831]","['server/ClatdController.h', 'server/ClatdControllerTest.cpp']",[RN#8] add test for configure_clat_ipv6_address(),closed
1348424,platform/system/netd,43,[1003247],"[1003247, 1062513, 1757831]",['server/ClatdControllerTest.cpp'],[RN#7] add test for configure_tun_ip(),closed
1348424,platform/system/netd,8,[1003247],"[1003247, 1062513, 1757831]",['server/ClatdControllerTest.cpp'],[RN#6] add test for detect_mtu(),closed
1348424,platform/system/netd,64,[1003247],"[1003247, 1062513, 1757831]","['server/ClatdController.h', 'server/ClatdController.cpp']",[RN#5] Move mtu detection from clatd,closed
1348424,platform/external/android-clat,59,[1003247],"[1003247, 1062513, 1348424, 1757831]",['clatd_test.cpp'],[RFCLAT#8] clatd_test: remove or refactor tests for configure_clat_ipv6_address,closed
1348424,platform/external/android-clat,18,[1003247],"[1003247, 1062513, 1757831]",['clatd_test.cpp'],[RFCLAT#7] clatd_test: remove dead test for configure_tun_ip,closed
1348424,platform/external/android-clat,5,[1003247],"[1003247, 1062513, 1757831]",['clatd_test.cpp'],[RFCLAT#6] clatd_test: remove dead test for detect_mtu,closed
1348424,platform/system/sepolicy,1,"[1054468, 1003247]","[1003247, 1054468, 1062513, 1757831]",['private/clatd.te'],[NC#3] clatd: remove raw and packet socket creation privs,closed
1348424,platform/external/android-clat,114,[1003247],"[1003247, 1062513, 1757831]","['clatd.h', 'main.c', 'clatd.c']",[RFCLAT#4] Move clat ipv6 address setup from clatd to netd,closed
1348424,platform/external/android-clat,103,[1003247],"[1003247, 1062513, 1757831]","['clatd.h', 'main.c', 'clatd.c']",[RFCLAT#3] Move the tun interface setup from clatd to netd,closed
1348424,platform/external/android-clat,37,[1003247],"[1003247, 1062513, 1757831]","['clatd.h', 'main.c', 'clatd.c']",[RFCLAT#2] Move the packet socket creation from clatd to netd,closed
1348424,platform/system/netd,110,[1003247],"[1003247, 1062513, 1757831]","['server/ClatdController.h', 'server/ClatdController.cpp']",[RN#4] Move clat ipv6 address setup from clatd,closed
1348424,platform/system/netd,80,[1003247],"[1003247, 1062513, 1757831]","['server/ClatdController.h', 'server/ClatdController.cpp']",[RN#3] Move tun interface setup from clatd,closed
1348424,platform/system/netd,42,[1003247],"[1003247, 1062513, 1757831]",['server/ClatdController.cpp'],[RN#2] Move packet socket creation from clatd,closed
1248808,device/google/cuttlefish,2,"[1148397, 1757831, 1381006, 1248808, 1062513]","[1148397, 1757831, 1381006, 1248808, 1062513]",['server/ClatdController.cpp'],Add vsoc_x86/go_phone/OWNERS.,new
1000322,platform/frameworks/base,7,"[1000322, 1757831, 1006166, 1013508, 1120458, 1062513]","[1000322, 1757831, 1006166, 1013508, 1120458, 1062513]",['server/ClatdController.cpp'],Make binderDied(IBinder who) public API,new
1571059,device/generic/goldfish-opengl,582,[1087303],"[1062513, 1087303, 1571059, 1757831]",['system/vulkan_enc/goldfish_vk_deepcopy_guest.cpp'],"deepcopy: Always cast pointer to ""void*"" for allocated pNext structs (guest codegen)",closed
1571059,device/generic/goldfish-opengl,362,[1087303],"[1062513, 1087303, 1571059, 1757831]","['system/vulkan_enc/ResourceTracker.h', 'system/vulkan/goldfish_vulkan.cpp', 'system/vulkan_enc/ResourceTracker.cpp']",fuchsia: Remove old FUCHSIA buffer collection extension.,closed
1868610,platform/external/jazzer-api,27,"[1353865, 1074628]","[1062513, 1074628, 1353865, 1757831, 1868610]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']","Add OWNERS, LICENSE, METADATA and Android.bp",closed
1929860,platform/frameworks/support,54,"[1416041, 1757831, 1706748]","[1416041, 1757831, 1706748]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']",Add test for cursor glitch fix,new
1929860,platform/frameworks/support,13,"[1416041, 1757831, 1706748]","[1416041, 1757831, 1706748]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']",PointerIcon: fix cursor glitches,new
1890551,platform/tools/asuite,643,"[1757831, 1480888, 1308044, 1077574]","[1757831, 1480888, 1308044, 1077574]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']",Add integration testing pipeline for Pesto,new
1309980,platform/frameworks/base,10049,"[1080076, 1757831, 1309980, 1061144, 1062513]","[1080076, 1757831, 1309980, 1061144, 1062513]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']",Add a benchmark test for Resources.getIdentifier,new
1290458,platform/system/core,41,"[1724998, 1757831, 1290458, 1062513]","[1724998, 1757831, 1290458, 1062513]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']",libsnapshot: Fix libsnapshot_fuzzer_test.,new
1902398,kernel/common,6,"[1757831, 1293738, 1157738, 1878921, 1069543, 1062513]","[1757831, 1293738, 1157738, 1878921, 1069543, 1062513]","['Android.bp', 'METADATA', 'MODULE_LICENSE_APACHE2', 'OWNERS']",FROMGIT: iommu/io-pgtable-arm-v7s: Add error handle for page table allocation failure,new
1535516,device/google/cuttlefish,2,[1293738],"[1062513, 1293738, 1344584, 1535516, 1757831]",['shared/BoardConfig.mk'],Don't override existing BOARD_BOOT_HEADER_VERSIONs,closed
1462630,platform/packages/modules/Bluetooth,15,"[1757831, 1087037, 1730162, 1929540, 1121403, 1062513]","[1757831, 1087037, 1730162, 1929540, 1121403, 1062513]",['shared/BoardConfig.mk'],L2CAP: Fix for infinite loop in LE Security Access,new
1535516,platform/system/apex,26,"[1757831, 1535516, 1878380, 1062513]","[1757831, 1535516, 1878380, 1062513]",['shared/BoardConfig.mk'],Convert conv_apex_manifest.py to python 3,new
1248808,device/google/cuttlefish,29,"[1757831, 1381006, 1248808, 1525136, 1062513]","[1757831, 1381006, 1248808, 1525136, 1062513]",['shared/BoardConfig.mk'],Fix launcher crash on aosp_cf_x86_go_phone target.,new
1348424,platform/system/sepolicy,3,"[1757831, 1003247, 1062513]","[1757831, 1003247, 1062513]",['shared/BoardConfig.mk'],[NC#4] clatd: remove spurious privs,new
1462630,platform/packages/modules/Bluetooth,3,"[1757831, 1087037, 1730162, 1929540, 1121403, 1062513]","[1757831, 1087037, 1730162, 1929540, 1121403, 1062513]",['shared/BoardConfig.mk'],L2CAP: Clear local id and remote cid in release_ccb,new
1707594,platform/frameworks/native,5,"[1470474, 1757831, 1888886, 1388190, 1062513]","[1470474, 1757831, 1888886, 1388190, 1062513]",['shared/BoardConfig.mk'],"When user presses the power key while playing a local video, the surfaceflinger will crash.",new
1868610,platform/external/jazzer-api,0,[1074628],"[1062513, 1074628, 1757831, 1868610]",[],Merge remote-tracking branch 'aosp/upstream-main' into master,closed
1300713,platform/tools/test/connectivity,2,"[1388157, 1356942, 1300713]","[1062513, 1300713, 1356942, 1388157, 1757831]",['acts/framework/acts/controllers/android_device.py'],Fixing the issue of QXDM not found in b/210264188.,closed
1874171,kernel/common,22,"[1729538, 1069543, 1584799]","[1729538, 1069543, 1584799]",['acts/framework/acts/controllers/android_device.py'],ANDROID: arm64: Add support for system cache memory type,new
1462630,platform/packages/modules/Bluetooth,4,"[1757831, 1087037, 1730162, 1929540, 1121403, 1062513]","[1757831, 1087037, 1730162, 1929540, 1121403, 1062513]",['acts/framework/acts/controllers/android_device.py'],L2CAP: Failed to send data to remote device on LE transport.,new
1291338,platform/build/soong,7,"[1757831, 1863140, 1291338, 1054468, 1002751, 1062513, 1827146]","[1757831, 1863140, 1291338, 1054468, 1002751, 1062513, 1827146]",['acts/framework/acts/controllers/android_device.py'],"Revert^3 ""Add seapp_contexts to allowlist of makefile goal""",new
1893966,platform/libcore,1948,"[1757831, 1432579, 1062513, 1863710, 1893966]","[1757831, 1432579, 1062513, 1863710, 1893966]",['acts/framework/acts/controllers/android_device.py'],OpenJDK11: Required files for java.net merging.,new
1893966,platform/libcore,143,"[1757831, 1432579, 1062513, 1863710, 1893966]","[1757831, 1432579, 1062513, 1863710, 1893966]",['acts/framework/acts/controllers/android_device.py'],OpenJDK11: Deprecate java.security.acl,new
1125653,kernel/common,3,"[1757831, 1082649, 1125653, 1069238, 1062513, 1114194]","[1757831, 1082649, 1125653, 1069238, 1062513, 1114194]",['acts/framework/acts/controllers/android_device.py'],UPSTREAM: slab: add __alloc_size attributes for better bounds checking,new
1125653,kernel/common,3,"[1757831, 1125653, 1062513]","[1757831, 1125653, 1062513]",['acts/framework/acts/controllers/android_device.py'],"Revert ""Revert ""slab: add __alloc_size attributes for better bounds checking""""",new
1125653,kernel/common,1880,"[1757831, 1125653, 1062513]","[1757831, 1125653, 1062513]",['acts/framework/acts/controllers/android_device.py'],ANDROID: fix revert,new
1125653,kernel/common,0,[1125653],"[1062513, 1125653, 1757831]",[],"Merge eec4df26e24e (""Merge tag 's390-5.16-6' of git://git.kernel.org/pub/scm/linux/kernel/git/s390/linux"") into android-mainline",closed
1653964,platform/packages/modules/Bluetooth,965,"[1930641, 1757831, 1087037, 1100093, 1121403, 1051483, 1047003, 1559553, 1581454, 1318371, 1062513]","[1930641, 1757831, 1087037, 1100093, 1121403, 1051483, 1047003, 1559553, 1581454, 1318371, 1062513]",[],Added fuzzers for libbt-audio-hal-interface,new
1931260,platform/cts,109,"[1244622, 1765766, 1757831, 1013030, 1931260]","[1244622, 1765766, 1757831, 1013030, 1931260]",[],Add new testAccessMediaLocationInvalidationAcrossApps,new
1931260,platform/cts,3,"[1244622, 1765766, 1757831, 1013030, 1931260, 1062513]","[1244622, 1765766, 1757831, 1013030, 1931260, 1062513]",[],Ignore testAccessMediaLocationInvalidation !passthrough,new
1520332,platform/tools/dokka-devsite-plugin,206,"[1757831, 1470382, 1520332, 1370655, 1062513, 1880318]","[1757831, 1470382, 1520332, 1370655, 1062513, 1880318]",[],Prelim work for array nullability.,new
1893966,platform/libcore,2309,"[1757831, 1062513, 1893966]","[1757831, 1062513, 1893966]",[],"OpenJDK 11: Merging in java.net.Socket, SocketImpl, SocketOptions, & StandardSocketOptions",new
1931524,platform/hardware/broadcom/wlan,204,"[1410012, 1931524, 1332974, 1039103, 1467989]","[1410012, 1931524, 1332974, 1039103, 1467989]",[],Signed-off-by: Swaraj.Vutturi <swaraj.vutturi@broadcom.corp-partner.google.com>,new
1078064,platform/cts,81,[1757831],[1757831],[],WIP: Test for RSA with OAEP MGF1 Digest,new
1078064,platform/frameworks/base,42,[1757831],[1757831],[],WIP WIP WIP: wiring the KM_TAG_RSA_OAEP_MGF_DIGEST tag,new
1306837,platform/frameworks/base,6,[1385042],"[1062513, 1306837, 1385042, 1757831]",['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],[MS23] Remove UserHandle.getUserId dependencies,closed
1377888,platform/frameworks/support,74,"[1757831, 1452466, 1481635, 1377888, 1062513]","[1757831, 1452466, 1481635, 1377888, 1062513]",['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Migrate to jarjarred video classes,new
1060635,platform/frameworks/support,2159,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: Use a texture array for delaying stream,new
1060635,platform/frameworks/support,735,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: Bokeh Effects Demo,new
1060635,platform/frameworks/support,2287,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: copy external texture to texture 2d then to Surface,new
1060635,platform/frameworks/support,2278,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: diagnose test app,new
1060635,platform/frameworks/support,751,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: show bounding box with MediaPipe GPU face detection,new
1060635,platform/frameworks/support,1449,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: Preview/analysis frame sync prototype,new
1060635,platform/frameworks/support,1627,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: invert video face color with SurfaceTexture.,new
1060635,platform/frameworks/support,1969,[1757831],[1757831],['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],Prototype: Crop and tone mapping VideoCapture with OpenGL,new
1085519,platform/packages/modules/Bluetooth,534,"[1532219, 1757831, 1087037, 1730162, 1687135, 1062513, 1443525]","[1532219, 1757831, 1087037, 1730162, 1687135, 1062513, 1443525]",['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],leaudio: Major change of handling audio session,new
1014468,platform/frameworks/support,524,"[1757831, 1014545, 1014468, 1062513, 1060337, 1060451]","[1757831, 1014545, 1014468, 1062513, 1060337, 1060451]",['packages/ConnectivityT/framework-t/src/android/net/NetworkStatsAccess.java'],ContainerLifecycle library,new
