1347071,chromiumos/overlays/chromiumos-overlay,169,[],[1347071],"['metadata/md5-cache/chromeos-base/tast-tests-local-data-0.0.1-r1383', 'metadata/md5-cache/chromeos-base/autotest-tests-0.0.4-r8955', 'metadata/md5-cache/chromeos-base/tast-local-tests-cros-0.0.2-r8856', 'metadata/md5-cache/chromeos-base/ec-utils-test-0.0.1-r8690', 'metadata/md5-cache/chromeos-base/autotest-tests-arc-public-0.0.1-r2772', 'metadata/md5-cache/chromeos-base/autotest-tests-cellular-0.0.1-r3271', 'metadata/md5-cache/chromeos-base/chromium-source-99.0.4797.0_rc-r1', 'metadata/md5-cache/media-libs/mesa-iris-21.2.5-r37', 'metadata/md5-cache/chromeos-base/chromeos-ec-0.0.2-r11579', 'metadata/md5-cache/chromeos-base/toolchain-tests-0.0.1-r5907', 'metadata/md5-cache/chromeos-base/chromeos-fpmcu-unittests-0.0.1-r3436', 'metadata/md5-cache/chromeos-base/chrome-icu-99.0.4797.0_rc-r1', 'metadata/md5-cache/chromeos-base/autotest-tests-vm-host-0.0.1-r3410', 'metadata/md5-cache/chromeos-base/tast-remote-tests-cros-0.0.2-r8936', 'metadata/md5-cache/chromeos-base/autotest-tests-tpm-0.0.1-r3197', 'metadata/md5-cache/chromeos-base/autotest-tests-graphics-0.0.1-r3273', 'metadata/md5-cache/chromeos-base/chromeos-chrome-99.0.4797.0_rc-r1', 'metadata/md5-cache/chromeos-base/chromeos-zephyr-0.0.1-r2139', 'metadata/md5-cache/media-libs/arc-mesa-iris-21.2.5-r33', 'metadata/md5-cache/chromeos-base/autotest-deps-touchpad-0.0.1-r10837', 'metadata/md5-cache/chromeos-base/autotest-tests-power-0.0.1-r3252', 'metadata/md5-cache/chromeos-base/chromeos-ec-headers-0.0.1-r6979', 'metadata/md5-cache/chromeos-base/autotest-tests-smbprovider-0.0.1-r11', 'metadata/md5-cache/chromeos-base/autotest-tests-touchpad-0.0.1-r4174', 'metadata/md5-cache/chromeos-base/autotest-tests-security-0.0.1-r3314', 'metadata/md5-cache/chromeos-base/hps-tool-0.0.1-r176', 'metadata/md5-cache/chromeos-base/autotest-tests-audio-0.0.1-r3229', 'metadata/md5-cache/chromeos-base/hpsd-0.0.1-r163', 'metadata/md5-cache/chromeos-base/autotest-tests-ownershipapi-0.0.1-r7898', 'metadata/md5-cache/chromeos-base/autotest-tests-toolchain-0.0.1-r13', 'metadata/md5-cache/chromeos-base/ec-devutils-0.0.2-r9584', 'metadata/md5-cache/chromeos-base/tast-tests-remote-data-0.0.1-r1577', 'metadata/md5-cache/chromeos-base/ec-utils-0.0.2-r11518']",Update Metadata Cache
1310249,chromium/src,213,[1001529],"[1001529, 1310249, 1347153]","['tools/metrics/histograms/metadata/network/histograms.xml', 'chromeos/network/metrics/connection_info_metrics_logger_unittest.cc', 'chromeos/network/metrics/network_metrics_helper_unittest.cc', 'tools/metrics/histograms/enums.xml', 'chromeos/network/metrics/network_metrics_helper.cc', 'chromeos/network/metrics/connection_info_metrics_logger.h', 'chromeos/network/metrics/connection_info_metrics_logger.cc', 'chromeos/network/metrics/network_metrics_helper.h']",[CrOS Network] Add Network disconnections metric.
1302611,chromium/src,2,[],"[1302611, 1347153, 1504745]",['chromeos/profiles/bigcore.afdo.newest.txt'],Roll ChromeOS Bigcore AFDO profile from 99-4758.14-1640608967-benchmark-99.0.4794.0-r1 to 99-4758.14-1640608967-benchmark-99.0.4796.0-r1
1347071,chromiumos/overlays/chromiumos-overlay,2,[],[1347071],['chromeos/binhost/target/amd64-generic-POSTSUBMIT_BINHOST.conf'],Set POSTSUBMIT_BINHOST=gs://chromeos-prebuilt/board/amd64-generic/postsubmit-R99-14429.0.0-28397-8826381635955688913/packages.
1333437,chromium/src,2,[],[1333437],['chrome/VERSION'],Incrementing VERSION to 96.0.4664.133
1479169,chromium/src,72,[1175129],"[1175129, 1347153, 1479169]","['chrome/test/data/policy/policy_test_cases.json', 'chrome/browser/policy/configuration_policy_handler_list_factory.cc', 'tools/metrics/histograms/enums.xml', 'components/policy/resources/policy_templates.json']",[Eche] Add enterprise policy
1347071,chromiumos/overlays/chromiumos-overlay,2,[],[1347071],['chromeos/binhost/target/arm-generic-POSTSUBMIT_BINHOST.conf'],Set POSTSUBMIT_BINHOST=gs://chromeos-prebuilt/board/arm-generic/postsubmit-R99-14429.0.0-28397-8826381373649894737/packages.
1333437,chromium/src,2,[],[1333437],['chrome/VERSION'],Incrementing VERSION to 98.0.4758.29
1281040,chromiumos/platform/ec,170,[1361259],"[1111084, 1281040, 1308749, 1361259]","['zephyr/projects/nissa/nivviks_motionsense.dts', 'zephyr/projects/nissa/BUILD.py', 'zephyr/projects/nissa/prj_nivviks.conf']",Nissa: Add base and lid sensor to nivviks config
1377969,chromiumos/platform2,1,[1508123],"[1111084, 1377969, 1508123]",['hps/hps_impl.cc'],hps: Remove duplicate log
1515643,chromiumos/third_party/mesa,5,[1000221],"[1000221, 1000313, 1111084, 1163154, 1357288]",['src/intel/vulkan/anv_allocator.c'],FROMLIST: anv: Rework another assertion that is no longer needed/accurate
1515643,chromiumos/third_party/mesa,5,[1000221],"[1000221, 1000313, 1111084, 1163154, 1357288]",['src/intel/vulkan/anv_allocator.c'],FROMLIST: anv: Rework assertion that is no longer needed/accurate
1515643,chromiumos/third_party/mesa,7,[1000221],"[1000221, 1000313, 1111084, 1163154, 1357288, 1515643]",['src/intel/vulkan/anv_device.c'],FROMLIST: anv: Remove force disable of implicit CSS for external images
1310249,chromium/src,2,[1001529],"[1001529, 1310249, 1347153]",['chrome/browser/resources/chromeos/internet_config_dialog/internet_config_dialog_container.html'],[CrOS Network] Add background color to internet config dialog container
1118934,chromiumos/manifest-versions,2,[],[1118934],['LKGM/lkgm.xml'],Automatic: master-pi-android-pfq promoting 14429.0.0-rc1 to LKGM
1302611,chromium/src,2,[],"[1302611, 1347153, 1504745]",['chromeos/profiles/atom.afdo.newest.txt'],Roll ChromeOS Atom AFDO profile from 99-4758.14-1640601734-benchmark-99.0.4794.0-r1 to 99-4758.14-1640601734-benchmark-99.0.4796.0-r1
1347071,chromiumos/overlays/chromiumos-overlay,2,[],[1347071],['chromeos/binhost/target/tatl-POSTSUBMIT_BINHOST.conf'],Set POSTSUBMIT_BINHOST=gs://chromeos-prebuilt/board/tatl/postsubmit-R99-14429.0.0-28397-8826379082766994881/packages.
1317711,chromium/src,44,[1255015],"[1255015, 1317711, 1347153]","['media/formats/hls/items.h', 'media/formats/hls/items_unittest.cc', 'media/formats/hls/items.cc']",HLS: Remove explicit ctors/dtors from item structures
1215199,chromium/src,499,"[1189880, 1000232, 1000045]","[1000045, 1000232, 1189880, 1215199, 1347153]","['ash/system/unified/hps_notify_view.cc', 'ash/system/message_center/hps_notify_notification_blocker.h', 'ash/system/message_center/hps_notify_notification_blocker.cc', 'ash/system/unified/hps_notify_controller_unittest.cc', 'ash/shell.cc', 'ash/system/unified/hps_notify_view.h', 'ash/system/unified/hps_notify_controller.cc', 'ash/system/unified/hps_notify_controller.h', 'ash/system/message_center/hps_notify_notification_blocker_unittest.cc', 'ash/BUILD.gn', 'ash/system/message_center/message_center_controller.cc', 'ash/system/message_center/message_center_controller.h', 'ash/constants/ash_pref_names.h', 'ash/constants/ash_pref_names.cc']",[Snooping protection] Suppress notifications while a snooper is present.
1347071,chromiumos/overlays/chromiumos-overlay,2,[],[1347071],['chromeos/binhost/target/tael-POSTSUBMIT_BINHOST.conf'],Set POSTSUBMIT_BINHOST=gs://chromeos-prebuilt/board/tael/postsubmit-R99-14429.0.0-28397-8826379099396957073/packages.
1210707,chromium/src,47,[1001529],"[1001529, 1210707, 1347153]","['chrome/browser/resources/settings/chromeos/internet_page/internet_subpage.html', 'chrome/browser/resources/settings/chromeos/os_bluetooth_page/os_bluetooth_devices_subpage.html', 'ui/chromeos/styles/cros_colors.json5', 'chrome/browser/resources/settings/chromeos/nearby_share_page/nearby_share_subpage.html', 'chrome/browser/resources/settings/chromeos/os_apps_page/app_notifications_page/app_notifications_subpage.html', 'chrome/browser/resources/settings/chromeos/bluetooth_page/bluetooth_subpage.html', 'ui/webui/resources/cr_elements/chromeos/cros_color_overrides.html', 'chrome/browser/resources/chromeos/emoji_picker/emoji_group.html']",Update toggle styles for CrOS Web UI.
1333437,chromium/src,2,[],[1333437],['chrome/VERSION'],Incrementing VERSION to 97.0.4692.74
1334872,chromium/src,7,[1115907],"[1115907, 1334872, 1347153]",['chrome/browser/ui/views/location_bar/location_bar_view.cc'],[location bar] Remove WebContents::GetURL calls in //chrome
1361259,chromiumos/platform/ec,11,[1333748],"[1111084, 1333748, 1361259]","['zephyr/dts/bindings/usbc/pericom,pi3usb9201.yaml', 'zephyr/shim/src/bc12_pi3usb9201.c']",zephyr/dts: don't require irq for pi3usb9201
1118934,chromiumos/manifest-versions,322,[],[1118934],['android-LKGM-candidates/android-vm-master/buildspecs/99/14429.0.0-rc1.xml'],Automatic: Start master-vmt-android-pfq main 14429.0.0-rc1 CrOS-Build-Id: 5078782
1118934,chromiumos/manifest-versions,322,[],[1118934],['full/buildspecs/99/14429.0.0-rc1.xml'],Automatic: Start master-full main 14429.0.0-rc1 CrOS-Build-Id: 5078781
1417148,chromium/src,760,[1115745],"[1115745, 1347153, 1417148]","['extensions/browser/browser_context_keyed_service_factories.cc', 'extensions/browser/api/messaging/message_filter.h', 'extensions/browser/extension_function.cc', 'chrome/browser/extensions/chrome_content_browser_client_extensions_part.cc', 'extensions/browser/extension_message_filter.h', 'extensions/browser/api/messaging/BUILD.gn', 'extensions/browser/api/messaging/message_filter.cc', 'extensions/browser/extension_message_filter.cc', 'extensions/shell/browser/shell_content_browser_client.cc', 'extensions/browser/api/messaging/messaging_api_message_filter.h', 'extensions/browser/api/messaging/messaging_api_message_filter.cc']",[Code health] Fix gn check errors in //extensions/browser:*
1370239,infra/infra,3,[1115868],"[1115868, 1370239, 1389957]",['OWNERS'],infra/OWNERS: add mwarton@ and meiring@
1291291,chromium/src,19,"[1333018, 1373186, 1001727]","[1001727, 1291291, 1333018, 1347153, 1373186]","['chrome/browser/flag_descriptions.cc', 'chrome/browser/extensions/api/virtual_keyboard_private/chrome_virtual_keyboard_delegate.cc', 'ash/constants/ash_features.h', 'chrome/browser/about_flags.cc', 'chrome/browser/flag_descriptions.h', 'ash/constants/ash_features.cc']",Dismantle obsolete ImeMozcProto feature flag.
1529953,chromium/src,20,[1136314],"[1136314, 1347153, 1529953]","['device/gamepad/gamepad_standard_mappings_linux.cc', 'AUTHORS']",Fix PS5 controller mapping on Linux for hid-playstation
1302612,chromium/src,2,[],"[1000805, 1302612, 1347153]",['DEPS'],Roll src-internal from 8ff9180b90c9 to 13fa094c1fa2 (1 revision)
1113896,chromium/src,170,[1115884],"[1113896, 1115884, 1347153]","['chrome/browser/usb/web_usb_service_impl.cc', 'chrome/browser/usb/web_usb_service_impl_unittest.cc', 'chrome/browser/usb/usb_browsertest.cc']",usb: Allow Chrome Apps to claim any USB interface
1271173,chromiumos/platform/tast-tests,101,[1202079],"[1001886, 1003214, 1111084, 1202079, 1271173, 1290370]","['src/chromiumos/tast/local/camera/cca/perf.go', 'src/chromiumos/tast/local/bundles/cros/camera/cca_ui_resolutions.go', 'src/chromiumos/tast/local/camera/cca/cca.go', 'src/chromiumos/tast/local/camera/cca/ui.go']",camera: Adapt logic for both legacy/new intent review UI
1347071,chromiumos/overlays/chromiumos-overlay,131,[],[1347071],"['metadata/md5-cache/chromeos-base/tast-local-tests-cros-0.0.2-r8854', 'metadata/md5-cache/chromeos-base/autotest-tests-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-vm-host-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-security-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-smbprovider-9999', 'metadata/md5-cache/chromeos-base/autotest-deps-touchpad-9999', 'metadata/md5-cache/chromeos-base/shill-dbus-client-0.0.1-r586', 'metadata/md5-cache/chromeos-base/autotest-tests-toolchain-9999', 'metadata/md5-cache/net-wireless/hostap-test-0.0.1-r54', 'metadata/md5-cache/chromeos-base/shill-client-0.0.1-r2813', 'metadata/md5-cache/chromeos-base/shill-net-0.0.1-r662', 'metadata/md5-cache/chromeos-base/tast-cmd-0.0.1-r1398', 'metadata/md5-cache/net-wireless/hostapd-2.10_pre-r178', 'metadata/md5-cache/chromeos-base/autotest-tests-graphics-9999', 'metadata/md5-cache/chromeos-base/tast-proto-0.0.1-r265', 'metadata/md5-cache/chromeos-base/tast-remote-tests-cros-0.0.2-r8934', 'metadata/md5-cache/chromeos-base/autotest-deps-camera-hal3-0.0.1-r7075', 'metadata/md5-cache/chromeos-base/toolchain-tests-9999', 'metadata/md5-cache/chromeos-base/shill-0.0.5-r2971', 'metadata/md5-cache/chromeos-base/autotest-tests-ownershipapi-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-cellular-9999', 'metadata/md5-cache/chromeos-base/tast-local-test-runner-0.0.1-r1349', 'metadata/md5-cache/chromeos-base/chromeos-zephyr-0.0.1-r2137', 'metadata/md5-cache/chromeos-base/autotest-tests-audio-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-arc-public-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-power-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-touchpad-9999', 'metadata/md5-cache/chromeos-base/autotest-tests-tpm-9999', 'metadata/md5-cache/net-wireless/wpa_supplicant-cros-2.10_pre-r32', 'metadata/md5-cache/chromeos-base/dlp-0.0.1-r80']",Update Metadata Cache
1158184,chromiumos/platform/tast-tests,40,"[1360284, 1370239]","[1111084, 1158184, 1360284, 1369106, 1370239]",['src/chromiumos/tast/local/bundles/cros/wifi/check_intel_sar_table.go'],wifi: Support Rev1 for static SAR tables
1328910,chromium/src,68,[1001529],"[1001529, 1328910, 1347153]","['chrome/browser/ash/policy/status_collector/child_activity_storage.cc', 'chrome/browser/ash/file_manager/file_manager_browsertest_base.cc', 'chrome/browser/ash/app_mode/kiosk_app_launch_error.cc', 'chrome/browser/ash/policy/remote_commands/device_command_set_volume_job.cc', 'chrome/browser/ash/tpm_firmware_update_unittest.cc', 'chrome/browser/ui/webui/chromeos/multidevice_internals/multidevice_internals_phone_hub_handler.cc', 'chrome/browser/ash/login/signin/token_handle_util.cc', 'chrome/browser/ash/net/network_throttling_observer.cc']",[CodeHealth] Remove GetInteger in //chrome/browser chromeos code
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/amd64-generic-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for amd64-generic-full
1334872,chromium/src,2,[1340678],"[1334872, 1340678, 1347153]",['chrome/browser/printing/background_printing_manager.cc'],[printing] Remove WebContents::GetURL calls in //chrome
1302611,chromium/src,2,[],"[1158719, 1302611, 1347153]",['chrome/android/profiles/newest.txt'],Roll AFDO from 99.0.4794.0_rc-r1-merged to 99.0.4796.0_rc-r1-merged
1508900,chromiumos/platform/tast-tests,71,[1398801],"[1111084, 1398801, 1508900]","['src/chromiumos/tast/local/bundles/cros/crostini/app_android_studio.go', 'src/chromiumos/tast/local/uidetection/automation.go', 'src/chromiumos/tast/local/uidetection/finder.go']",tast-tests: create project in android studio test
1520667,chromium/src,160,[1189880],"[1189880, 1347153, 1520667]","['ash/ash_strings_grd/IDS_ASH_NETWORK_AUTOCONNECT.png.sha1', 'ash/system/network/auto_connect_notifier.h', 'ash/system/toast/toast_manager_impl.h', 'ash/system/network/auto_connect_notifier.cc', 'ash/ash_strings.grd', 'ash/system/network/auto_connect_notifier_unittest.cc', 'ash/system/toast/toast_overlay.h', 'ash/system/toast/toast_overlay.cc', 'ash/system/bluetooth/bluetooth_notification_controller_unittest.cc']",NotifierFramework: Change auto-connect notification to a toast
1530008,infra/infra,120,"[1115868, 1370239, 1386944]","[1115868, 1370239, 1386944, 1389957, 1530008]","['go/src/infra/experimental/loganalysis/main.go', 'go/src/infra/experimental/loganalysis/gcs/gcs.go']",Read logs contents after BigQuery
1518298,chromiumos/overlays/chromiumos-overlay,73,[1313390],"[1000768, 1111084, 1313390, 1518298]","['chromeos-base/autotest-tests-audio/autotest-tests-audio-9999.ebuild', 'chromeos-base/autotest-tests-cellular/autotest-tests-cellular-9999.ebuild', 'chromeos-base/toolchain-tests/toolchain-tests-9999.ebuild', 'chromeos-base/autotest-tests-security/autotest-tests-security-9999.ebuild', 'chromeos-base/autotest-tests-arc-public/autotest-tests-arc-public-9999.ebuild', 'chromeos-base/autotest-tests-graphics/autotest-tests-graphics-9999.ebuild', 'chromeos-base/autotest-tests-tpm/autotest-tests-tpm-9999.ebuild', 'chromeos-base/autotest-tests/autotest-tests-9999.ebuild', 'chromeos-base/autotest-tests-ownershipapi/autotest-tests-ownershipapi-9999.ebuild', 'chromeos-base/autotest-deps-touchpad/autotest-deps-touchpad-9999.ebuild', 'chromeos-base/autotest-tests-power/autotest-tests-power-9999.ebuild', 'chromeos-base/autotest-tests-vm-host/autotest-tests-vm-host-9999.ebuild', 'chromeos-base/autotest-tests-smbprovider/autotest-tests-smbprovider-9999.ebuild', 'chromeos-base/autotest-tests-touchpad/autotest-tests-touchpad-9999.ebuild']",Python3: Make additional autotest builds python3 compatible
1518298,chromiumos/overlays/chromiumos-overlay,4,[1313390],"[1111084, 1313390, 1518298]","['chromeos-base/autotest-tests-toolchain/autotest-tests-toolchain-9999.ebuild', 'chromeos-base/chromeos-chrome/chromeos-chrome-9999.ebuild']",Py3: Add Python3 support to autotest and dependent ebuilds
1302611,chromium/src,2,[],"[1302611, 1347153, 1408173]",['DEPS'],Roll Skia from dcf2710c8969 to 13f244c95cf5 (1 revision)
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/arm64-generic-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for arm64-generic-full
1118934,chromiumos/manifest-versions,322,[],[1118934],['android-LKGM-candidates/android-container-pi/buildspecs/99/14429.0.0-rc1.xml'],Automatic: Start master-pi-android-pfq main 14429.0.0-rc1 CrOS-Build-Id: 5078767
1115745,chromium/src,146,[1130134],"[1115745, 1130134, 1347153]","['chrome/renderer/extensions/chrome_extensions_renderer_client.cc', 'chrome/renderer/extensions/extension_process_policy.cc', 'chrome/renderer/extensions/extension_process_policy.h', 'chrome/test/BUILD.gn', 'chrome/renderer/BUILD.gn', 'chrome/renderer/extensions/extension_process_policy_unittest.cc']",[Extensions Cleanup] Remove extension_process_policy
1529437,chromiumos/platform/tast,2,"[1271167, 1459973]","[1111084, 1115919, 1271167, 1459973, 1462692, 1529437]","['src/chromiumos/tast/internal/crosbundle/software_defs.go', 'docs/test_dependencies.md']",tast: add `cras` dependency
1210707,chromium/src,310,[1000232],"[1000232, 1210707, 1347153]","['ash/BUILD.gn', 'ash/system/holding_space/holding_space_tray_unittest.cc', 'ash/system/holding_space/holding_space_progress_indicator_unittest.cc', 'ash/system/holding_space/holding_space_progress_indicator.h', 'ash/system/holding_space/holding_space_tray.h', 'ash/system/holding_space/holding_space_progress_indicator.cc', 'ash/system/holding_space/holding_space_tray.cc', 'ash/constants/ash_features.cc']",Handle clash of holding space default tray icon and progress indicator.
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/amd64-generic-vm-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for amd64-generic-vm-full
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-arm64-generic/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/kevin-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for kevin-full
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/eve-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for eve-full
1186968,chromium/src,210,[],"[1186968, 1347153, 1471321]","['chrome/browser/ash/guest_os/guest_os_registry_service.cc', 'chrome/browser/ash/guest_os/guest_os_registry_service.h']",More defensive checks when reading prefs for GuestOsRegistryService
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/hana-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for hana-full
1302612,chromium/src,2,[],"[1000805, 1218025, 1302612, 1347153]",['DEPS'],Roll src-internal from cffaa54bcf05 to 8ff9180b90c9 (1 revision)
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-kevin/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1445297,chromiumos/platform2,107,"[1158184, 1243287, 1405522]","[1111084, 1158184, 1243287, 1405522, 1445297]","['shill/wifi/wifi_service.cc', 'shill/wifi/wifi.cc', 'shill/wifi/wifi_service.h', 'shill/device.h', 'shill/wifi/wifi_service_test.cc', 'shill/device.cc', 'shill/wifi/wifi.h']",shill: Emit current MAC address to be displayed
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-kevin64/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1404667,infra/infra,5,[1115868],"[1115868, 1389957, 1404667]",['3pp/git/3pp.pb'],[cpesuggest] Added cpe tag for git.
1158184,chromiumos/third_party/hostap,22,[1243287],"[1111084, 1158184, 1243287]","['wpa_supplicant/wnm_sta.c', 'wpa_supplicant/wpa_supplicant_i.h', 'wpa_supplicant/sme.c']",CHROMIUM: Reject authentication start during BSS TM requests
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-eve/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-amd64-generic/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1341474,chromiumos/overlays/chromiumos-overlay,2,[],[1341474],['chromeos/binhost/target/amd64-generic-POSTSUBMIT_BINHOST.conf'],Set POSTSUBMIT_BINHOST=gs://staging-chromeos-prebuilt/board/amd64-generic/postsubmit-R99-14428.0.0-28917-8826407689140069969/packages.
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-hana/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1118934,chromiumos/manifest-versions,1,[],[1118934],['full/build-name/arm-generic-full/pass/99/14428.0.0-rc2.xml'],Automatic checkin: status=pass build_version 14428.0.0-rc2 for arm-generic-full
1496378,chromium/src,9,[1116010],"[1116010, 1347153, 1496378]",['chrome/browser/ui/views/download/download_item_view.cc'],Fix use-after-free caused in DropdownButtonPressed
1172779,chromium/src,215,"[1128439, 1115745]","[1115745, 1128439, 1172779, 1347153]","['extensions/shell/app/DEPS', 'extensions/shell/common/switches.cc', 'extensions/shell/common/switches.h', 'extensions/shell/app/shell_crash_reporter_client.cc', 'extensions/shell/browser/shell_browser_main_parts.cc', 'extensions/shell/app/shell_main_delegate.h', 'extensions/shell/app/shell_main_delegate.cc', 'extensions/shell/app/shell_crash_reporter_client.h', 'BUILD.gn', 'extensions/shell/BUILD.gn']","Reland ""Remove breakpad integration from extensions shell"""
1118373,chromium/src,2,[1183894],"[1118373, 1183894, 1347153]",['third_party/blink/web_tests/TestExpectations'],Temporarily disable devtools tests to land a change
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-amd64-generic/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1118934,chromiumos/overlays/board-overlays,2,[],[1118934],['overlay-arm-generic/prebuilt.conf'],prebuilt.conf: updating FULL_BINHOST
1302611,chromium/src,2,[],"[1302611, 1347153, 1492552]",['DEPS'],Roll Dawn from 95480cb0f303 to 680900a9cacc (1 revision)
1347071,chromiumos/overlays/chromiumos-overlay,18,[],[1347071],"['metadata/md5-cache/chromeos-base/missive-0.0.1-r130', 'metadata/md5-cache/chromeos-base/autotest-deps-camera-hal3-9999', 'metadata/md5-cache/sys-kernel/chromeos-kernel-5_4-5.4.169-r2856', 'metadata/md5-cache/chromeos-base/diagnostics-0.0.1-r1189']",Update Metadata Cache
1526902,chromiumos/third_party/zephyr,11,[1330845],"[1111084, 1330845, 1525368, 1526902]",['subsys/bluetooth/controller/ll_sw/ull_sync.c'],Bluetooth: Controller: Apply suggestions from code review
1526902,chromiumos/third_party/zephyr,11,[1330845],"[1111084, 1330845, 1525368, 1526902]","['subsys/bluetooth/controller/ll_sw/ull_sync.c', 'subsys/bluetooth/controller/ll_sw/nordic/lll/lll_sync.c']",Bluetooth: Controller: Minor changes related to review comments
1526902,chromiumos/third_party/zephyr,19,[1330845],"[1111084, 1330845, 1525368, 1526902]",['subsys/bluetooth/controller/hci/hci.c'],Bluetooth: Controller: Rename drop to accept to avoid negations
1526902,chromiumos/third_party/zephyr,8,[1330845],"[1111084, 1330845, 1525368, 1526902]",['subsys/bluetooth/controller/hci/hci.c'],Bluetooth: Controller: Use DUP_FILTER_DISABLED define
1526902,chromiumos/third_party/zephyr,21,[1330845],"[1111084, 1330845, 1525368, 1526902]",['tests/bluetooth/bsim_bt/bsim_test_iso/src/main.c'],tests: Bluetooth: bsim: Test updated to use Periodic Sync Recv Enable
1526902,chromiumos/third_party/zephyr,70,[1330845],"[1111084, 1330845, 1525368, 1526902]","['subsys/bluetooth/controller/ll_sw/ull_sync_types.h', 'subsys/bluetooth/controller/ll_sw/ull_sync.c', 'subsys/bluetooth/controller/ll_sw/lll_sync.h', 'subsys/bluetooth/controller/ll_sw/nordic/lll/lll_sync.c', 'subsys/bluetooth/controller/hci/hci.c', 'subsys/bluetooth/controller/ll_sw/lll.h']",Bluetooth: Controller: Update support for Periodic Sync Receive enable
1526902,chromiumos/third_party/zephyr,89,[1330845],"[1111084, 1330845, 1525368, 1526902]","['subsys/bluetooth/controller/ll_sw/ull_sync.c', 'subsys/bluetooth/controller/ll_sw/nordic/lll/lll_sync.c', 'subsys/bluetooth/controller/hci/hci.c']",Bluetooth: Controller: Initial support for Periodic Sync Receive enable
1526902,chromiumos/third_party/zephyr,3,[1330845],"[1111084, 1330845, 1525368, 1526902]",['include/bluetooth/hci.h'],Bluetooth: Add defines for Periodic Advertising Receive Enable
1341474,chromiumos/overlays/chromiumos-overlay,2,[],[1341474],['chromeos/binhost/target/amd64-generic-POSTSUBMIT_BINHOST.conf'],Set POSTSUBMIT_BINHOST=gs://staging-chromeos-prebuilt/board/amd64-generic/postsubmit-R99-14428.0.0-28917-8826407656307708721/packages.
1409038,chromiumos/platform2,132,[1175129],"[1111084, 1162075, 1175129, 1409038]","['dlp/dlp_adaptor_test.cc', 'dlp/dbus_bindings/org.chromium.Dlp.xml', 'dlp/dlp_adaptor.cc', 'dlp/dlp_adaptor.h']",dlp: Change DlpAdaptor to return files sources
1118934,chromiumos/manifest-versions,2,[],[1118934],['LKGM/lkgm.xml'],Automatic: master-pi-android-pfq promoting 14428.0.0-rc4 to LKGM
1001727,chromium/src,10,[1357878],"[1001727, 1347153, 1357878]",['chrome/browser/extensions/extension_service_unittest.cc'],[Extensions cleanup] Remove unused pref_path param from GetExtensionPref
1118934,chromiumos/manifest-versions,2,[],[1118934],['LKGM/lkgm.xml'],Automatic: master-vmt-android-pfq promoting 14428.0.0-rc1 to LKGM
1313390,chromiumos/overlays/chromiumos-overlay,5,[1518298],"[1111084, 1313390, 1518298]",['chromeos-base/autotest-deps-camera-hal3/autotest-deps-camera-hal3-9999.ebuild'],autotest-deps-camera-hal3: rev to python3
