1001625,osm/devops,4,"[1002507, 1002001]","[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172, 1002507]",['installers/charm/mysqld-exporter/src/charm.py'],Fix bug 1833: fix DATA_SOURCE_NAME in mysqld-exporter
1000208,osm/NBI,6,"[1000623, 1000057]","[1000001, 1000057, 1000623]","['osm_nbi/instance_topics.py', 'osm_nbi/validation.py']",Bugfix 1550: Setting a custom release name for Helm based kdus
1000208,osm/NBI,5,"[1000623, 1000057]","[1000001, 1000057, 1000623]","['osm_nbi/instance_topics.py', 'osm_nbi/validation.py']",Bugfix 1550: Setting a custom release name for Helm based kdus
1002001,osm/osmclient,427,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['.gitignore', 'Dockerfile', 'MANIFEST.in', 'debian/python3-osmclient.postinst', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini', 'osmclient/scripts/osm.py', 'osmclient/sol005/client.py', 'osmclient/sol005/vim.py', 'osmclient/sol005/vnfd.py', 'osmclient/v1/vim.py']",Feature 10296 Pip Standardization
1000208,osm/NBI,6,"[1000623, 1000057]","[1000001, 1000057, 1000623]","['osm_nbi/instance_topics.py', 'osm_nbi/validation.py']",Bugfix 1550: Setting a custom release name for Helm based kdus
1002266,osm/LCM,2,[1001996],"[1000001, 1001996]",['osm_lcm/ns.py'],Fix Bug 1556 - redundant input param in calling _check_or_add_scale_suboperation
1002001,osm/devops,1429,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['Dockerfile', 'devops-stages/stage-test.sh', 'docker/Keystone/Makefile', 'docker/LCM/Dockerfile', 'docker/LCM/Makefile', 'docker/MON/Dockerfile', 'docker/MON/Makefile', 'docker/Makefile', 'docker/NBI/Dockerfile', 'docker/NBI/Makefile', 'docker/NG-UI/Dockerfile', 'docker/NG-UI/Makefile', 'docker/PLA/Dockerfile', 'docker/PLA/Makefile', 'docker/POL/Dockerfile', 'docker/POL/Makefile', 'docker/RO/Dockerfile', 'docker/RO/Makefile', 'docker/light-ui/Makefile', 'docker/mk/Makefile.include', 'docker/mk/dirs.mk', 'docker/mk/get_version.sh', 'docker/osmclient/Dockerfile', 'docker/osmclient/Makefile', 'docker/tests/Dockerfile', 'docker/tests/Makefile', 'installers/full_install_osm.sh', 'jenkins/ci-pipelines/ci_helper.groovy', 'jenkins/ci-pipelines/ci_stage_2.groovy', 'jenkins/ci-pipelines/ci_stage_3.groovy']",Feature 10296
1001624,osm/POL,562,[1002001],"[1000001, 1002001]","['Dockerfile', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.txt', 'requirements-test.txt', 'requirements.txt', 'tox.ini', 'MANIFEST.in', 'Makefile', 'debian/python3-osm-policy-module.postinst', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'requirements-dist.in', 'requirements-test.in', 'requirements.in', 'setup.py', 'stdeb.cfg']",Feature 10296 Pip Standardization
1001624,osm/PLA,444,[1002001],"[1000001, 1002001]","['.gitignore', 'Dockerfile', 'MANIFEST.in', 'Makefile', 'debian/python3-osm-pla.postinst', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'osm_pla/test/test_server.py', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini']",Feature 10296 Pip Standardization Creates standard template for tox.ini Introduces 'safety' for listing upstream CVEs Pins all versions of all upstream modules Removes Makefile step and places all build logic into tox.ini
1001624,osm/N2VC,607,[1002001],"[1000001, 1001625, 1002001]","['.gitignore', '.gitlab-ci.yml', 'Dockerfile', 'MANIFEST.in', 'Makefile', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini']",Feature 10296 Pip Standardization
1002001,osm/tests,418,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['.gitignore', 'Dockerfile', 'build-debpkg.sh', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'robot-systest/lib/ns_lib.robot', 'robot-systest/resources/__init__.py', 'setup.py', 'tox.ini']",Feature 10296 Pip Standardization
1001624,osm/MON,1080,[1002001],"[1000001, 1002001]","['.gitignore', '.gitlab-ci.yml', 'Dockerfile', 'MANIFEST.in', 'Makefile', 'debian/python3-osm-mon.postinst', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'osm_mon/collector/infra_collectors/vmware.py', 'osm_mon/tests/unit/collector/vnf_collectors/test_openstack.py', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini']",Feature 10296 Pip Standardization
1001624,osm/LCM,686,[1002001],"[1000001, 1002001]","['.gitignore', '.gitlab-ci.yml', 'Dockerfile', 'MANIFEST.in', 'Makefile', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini']",Feature 10296 Pip Standardization
1001624,osm/NG-UI,40,[1002001],"[1000001, 1002001]","['.gitlab-ci.yml', 'Dockerfile']",Feature 10296 Pip Standardization
1001624,osm/common,540,[1002001],"[1000001, 1002001]","['.gitignore', '.gitlab-ci.yml', 'Dockerfile', 'MANIFEST.in', 'debian/python3-osm-common.postinst', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'nose2.cfg', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini', '.gitignore-common']",Feature 10296 Pip Standardization
1002002,osm/POL,21,[1002002],"[1000001, 1002002, 1002072]","['osm_policy_module/alarming/service.py', 'osm_policy_module/autoscaling/service.py', 'osm_policy_module/common/mon_client.py', 'osm_policy_module/tests/integration/test_policy_agent.py']",Feature 10339 - Enhanced Alarm Mgmt. (SOL005 FM Interface)
1002002,osm/NBI,104,[1000623],"[1000001, 1000623, 1002072]","['osm_nbi/auth.py', 'osm_nbi/nbi.py', 'osm_nbi/roles_to_operations.yml', 'requirements.txt']",Feature 10339 - Enhanced Alarm Mgmt. (SOL005 FM Interface)
1001624,osm/RO,7,[1001624],"[1000001, 1001624, 1002168]",['NG-RO/osm_ng_ro/vim_admin.py'],Fix bug 1537 to send dummy message to all kafka topics during startup
1001625,osm/N2VC,2,[1001625],"[1000001, 1001625]",['n2vc/kubectl.py'],Fix bug 1542 to allow juju to add Azure AKS
1000057,osm/RO,7,"[1000074, 1001624]","[1000001, 1000074, 1001624, 1002165]",['NG-RO/osm_ng_ro/vim_admin.py'],Fix bug 1537 to send dummy message to all kafka topics during startup
1001624,osm/IM,381,"[1000623, 1001996]","[1000001, 1000623, 1001996, 1002001]","['.gitignore', 'Dockerfile', 'requirements.in', 'requirements.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'tox.ini', 'MANIFEST.in', 'Makefile', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'nose2.cfg', 'setup.py', 'stdeb.cfg']",Feature 10296 Pip Standardization
1001624,osm/NBI,828,"[1000623, 1001996]","[1000001, 1000623, 1001996, 1002001]","['.gitignore-common', '.gitlab-ci.yml', 'Dockerfile', 'Dockerfile.local', 'MANIFEST.in', 'Makefile', 'devops-stages/stage-build.sh', 'devops-stages/stage-test.sh', 'requirements-dev.in', 'requirements-dev.txt', 'requirements-dist.in', 'requirements-dist.txt', 'requirements-test.in', 'requirements-test.txt', 'requirements.in', 'requirements.txt', 'setup.py', 'stdeb.cfg', 'tox.ini']",Feature 10296 Pip Standardization
1002072,osm/MON,28,[1002002],"[1000001, 1002002]",['osm_mon/collector/vnf_collectors/openstack.py'],Resolved Bug 1553 - Monitoring of certain infrastructure metrics fails in Openstack Stein and higher versions
1000057,osm/RO,92,[1001624],"[1000001, 1001624, 1002168]","['RO-VIM-azure/osm_rovim_azure/vimconn_azure.py', 'requirements.txt']",Fix bug 1544 to read properly size capabilities in Azure
1000057,osm/RO,1203,[1001624],"[1000001, 1001624, 1002168]","['RO-VIM-azure/osm_rovim_azure/vimconn_azure.py', 'RO-VIM-azure/requirements.in', 'requirements.txt', 'RO-VIM-openstack/requirements.in', 'requirements-test.txt']",Feature 10591: Azure connector
1002002,osm/MON,25,[1002002],"[1000001, 1002002]",['osm_mon/collector/vnf_collectors/openstack.py'],Resolved Bug 1553 - Monitoring of certain infrastructure metrics fails in Openstack Stein and higher versions
1001625,osm/N2VC,60,"[1001625, 1001624]","[1000001, 1001624, 1001625]","['n2vc/k8s_helm3_conn.py', 'n2vc/k8s_helm_base_conn.py', 'n2vc/k8s_helm_conn.py', 'n2vc/tests/unit/test_k8s_helm3_conn.py']",Fix 1539: Add --skip-repo option for Helm
1001625,osm/devops,13,"[1002083, 1002001]","[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['docker/LCM/Dockerfile', 'installers/charm/lcm/config.yaml', 'installers/charm/lcm/src/charm.py']",Fix 1539: Helm v2.17.0 and set default value for stablerepourl
1002168,osm/tests,14,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002172]","['robot-systest/testsuite/epa_04-epa_underlay_sriov.robot', 'robot-systest/testsuite/epa_05-epa_underlay_passthrough.robot']",Removed unused 'privatekey' variable in EPA04 and EPA05 tests
1002001,osm/devops,20,[1002001],"[1000001, 1002001]","['Dockerfile', 'docker/NG-UI/Dockerfile', 'installers/full_install_osm.sh']",NG-UI Update nginx for CVE
1002001,osm/devops,20,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['Dockerfile', 'docker/NG-UI/Dockerfile', 'installers/full_install_osm.sh']",NG-UI Update nginx for CVE
1000057,osm/tests,43,"[1000074, 1002168, 1002001]","[1000001, 1000074, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['robot-systest/run_test.sh'],Add SDNC and port-mapping when creating VIM in run_test.sh
1000057,osm/tests,25,"[1000074, 1002168, 1002001]","[1000001, 1000074, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['robot-systest/lib/sdnc_lib.robot', 'robot-systest/resources/epa_03-crud_operations_on_sdnc_data.py', 'robot-systest/testsuite/epa_03-crud_operations_on_sdnc.robot']",Fix bug 1536: incorrect check SDNC status in EPA03
1000057,osm/N2VC,2,"[1001625, 1002168]","[1000001, 1001625, 1002168]",['n2vc/kubectl.py'],Fix bug 1542 to allow juju to add Azure AKS
1000057,osm/LCM,7,"[1001996, 1002168]","[1000001, 1001996, 1002168]",['Dockerfile.local'],Update Dockerfile.local to work with cloned common and N2VC
1000057,osm/LCM,7,"[1001996, 1000074, 1002168]","[1000001, 1000074, 1001996, 1002168]",['Dockerfile.local'],Update Dockerfile.local to work with cloned common and N2VC
1002072,osm/MON,25,[1002002],"[1000001, 1002002]",['osm_mon/collector/vnf_collectors/openstack.py'],Resolved Bug 1553 - Monitoring of certain infrastructure metrics fails in Openstack Stein and higher versions
1002002,osm/MON,18,"[1002168, 1002002]","[1000001, 1002002, 1002168]",['osm_mon/collector/infra_collectors/onos.py'],Fix bug 1535 to allow url option for onos_vpls SDNC
1002168,osm/tests,14,"[1000074, 1002001]","[1000001, 1000057, 1000074, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002172]","['robot-systest/testsuite/epa_04-epa_underlay_sriov.robot', 'robot-systest/testsuite/epa_05-epa_underlay_passthrough.robot']",Removed unused 'privatekey' variable in EPA04 and EPA05 tests
1000057,osm/MON,18,[1002002],"[1000001, 1002002]",['osm_mon/collector/infra_collectors/onos.py'],Fix bug 1535 to allow url option for onos_vpls SDNC
1001625,osm/devops,5,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['devops-stages/stage-test.sh'],Minor fix: fail when tox not passes
1000057,osm/tests,1389,"[1002168, 1002001]","[1000001, 1000006, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['robot-systest/resources/basic_05-instantiation_parameters_in_cloud_init_data.py', 'robot-systest/resources/basic_06-vnf_with_charm_data.py', 'robot-systest/resources/basic_07-secure_key_management_data.py', 'robot-systest/resources/basic_09-manual_vdu_scaling_data.py', 'robot-systest/resources/basic_11-native_charms.py', 'robot-systest/resources/basic_12-ns_primitives_data.py', 'robot-systest/resources/basic_13-ns_relations.py', 'robot-systest/resources/basic_14-vnf_relations.py', 'robot-systest/resources/basic_15-rbac_configurations_data.py', 'robot-systest/resources/basic_16-advanced_onboarding_and_scaling_data.py', 'robot-systest/resources/basic_17-delete_vnf_package_data.py', 'robot-systest/resources/epa_01-epa_sriov_data.py', 'robot-systest/resources/epa_02-additional_capabilities_data.py', 'robot-systest/resources/epa_04-epa_underlay_sriov.py', 'robot-systest/resources/epa_05-epa_underlay_passthrough.py', 'robot-systest/resources/hackfest_basic_ns_data.py', 'robot-systest/resources/hackfest_cloudinit_ns_data.py', 'robot-systest/resources/hackfest_multivdu_ns_data.py', 'robot-systest/resources/k8s_01-create_k8s_cluster_data.py', 'robot-systest/resources/k8s_02-k8scluster_creation_data.py', 'robot-systest/resources/k8s_03-simple_k8s_data.py', 'robot-systest/resources/k8s_04-openldap_helm_data.py', 'robot-systest/resources/k8s_05-k8s_proxy_charms.py', 'robot-systest/resources/k8s_06-k8s_secure_key_management_data.py', 'robot-systest/resources/k8s_07-dummy_helm_data.py', 'robot-systest/resources/quotas_01-quota_enforcement_data.py', 'robot-systest/resources/slice_01-network_slicing_data.py', 'robot-systest/resources/slice_02-shared_network_slicing_data.py', 'robot-systest/resources/slice_02-shared_ns_data.py', 'robot-systest/testsuite/basic_05-instantiation_parameters_in_cloud_init.robot', 'robot-systest/testsuite/basic_06-vnf_with_charm.robot', 'robot-systest/testsuite/basic_07-secure_key_management.robot', 'robot-systest/testsuite/basic_09-manual_vdu_scaling.robot', 'robot-systest/testsuite/basic_11-native_charms.robot', 'robot-systest/testsuite/basic_12-ns_primitives.robot', 'robot-systest/testsuite/basic_13-ns_relations.robot', 'robot-systest/testsuite/basic_14-vnf_relations.robot', 'robot-systest/testsuite/basic_15-rbac_configurations.robot', 'robot-systest/testsuite/basic_16-advanced_onboarding_and_scaling.robot', 'robot-systest/testsuite/basic_17-delete_vnf_package.robot', 'robot-systest/testsuite/epa_01-epa_sriov.robot', 'robot-systest/testsuite/epa_02-additional_capabilities.robot', 'robot-systest/testsuite/epa_04-epa_underlay_sriov.robot', 'robot-systest/testsuite/epa_05-epa_underlay_passthrough.robot', 'robot-systest/testsuite/hackfest_basic.robot', 'robot-systest/testsuite/hackfest_cloudinit.robot', 'robot-systest/testsuite/hackfest_multivdu.robot', 'robot-systest/testsuite/k8s_01-create_k8s_cluster.robot', 'robot-systest/testsuite/k8s_02-k8scluster_creation.robot', 'robot-systest/testsuite/k8s_03-simple_k8s.robot', 'robot-systest/testsuite/k8s_04-openldap_helm.robot', 'robot-systest/testsuite/k8s_05-k8s_proxy_charms.robot', 'robot-systest/testsuite/k8s_06-k8s_secure_key_management.robot', 'robot-systest/testsuite/k8s_07-dummy_helm.robot', 'robot-systest/testsuite/quotas_01-quota_enforcement.robot', 'robot-systest/testsuite/slice_01-network_slicing.robot', 'robot-systest/testsuite/slice_02-shared_network_slicing.robot']","Revert ""Revert ""Modified testsuites to remove resource files"""""
1001625,osm/devops,11,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['installers/charm/grafana/src/charm.py', 'installers/charm/kafka-exporter/src/charm.py', 'installers/charm/keystone/src/charm.py', 'installers/charm/mongodb-exporter/src/charm.py', 'installers/charm/mysqld-exporter/src/charm.py', 'installers/charm/nbi/src/charm.py', 'installers/charm/ng-ui/src/charm.py', 'installers/charm/prometheus/src/charm.py', 'installers/charm/lcm/src/charm.py']",Fix bug 1547: Add ingress.class annotation to OSM charms
1000057,osm/tests,43,"[1002168, 1002001]","[1000001, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['robot-systest/run_test.sh'],Add SDNC and port-mapping when creating VIM in run_test.sh
1000057,osm/tests,5,"[1002168, 1002001]","[1000001, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['robot-systest/lib/ns_lib.robot'],ns_lib: update scaling timeout with the env modifier OSM_VIM_MULTIPLIER_TIMEOUT
1000057,osm/tests,25,[1002001],"[1000001, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['robot-systest/lib/sdnc_lib.robot', 'robot-systest/resources/epa_03-crud_operations_on_sdnc_data.py', 'robot-systest/testsuite/epa_03-crud_operations_on_sdnc.robot']",Fix bug 1536: incorrect check SDNC status in EPA03
1001625,osm/LCM,2,[1001996],"[1000001, 1001996]",['osm_lcm/ns.py'],Fix 1533 (nscharms): read juju from descriptor
1001625,osm/N2VC,11,[1001625],"[1000001, 1001625]",['n2vc/provisioner.py'],Wait for cloud-init to finish before provisioning
1001625,osm/N2VC,2,[1001625],"[1000001, 1001625]",['n2vc/libjuju.py'],Fix bug 1533: use bionic as default series in proxy charms
1001625,osm/N2VC,11,[1001625],"[1000001, 1001625]",['n2vc/provisioner.py'],Wait for cloud-init to finish before provisioning
1001625,osm/N2VC,2,[1001625],"[1000001, 1001625]",['n2vc/libjuju.py'],Fix bug 1533: use bionic as default series in proxy charms
1001625,osm/N2VC,11,"[1001625, 1001654]","[1000001, 1001624, 1001625, 1001654, 1002272]",['n2vc/provisioner.py'],Wait for cloud-init to finish before provisioning
1001625,osm/N2VC,2,"[1002172, 1001625, 1001624, 1002083]","[1000001, 1001624, 1001625, 1002083, 1002172]",['n2vc/libjuju.py'],Fix bug 1533: use bionic as default series in proxy charms
1000057,osm/RO,215,[1001624],"[1000001, 1000074, 1001624, 1002168]","['RO-VIM-azure/osm_rovim_azure/vimconn_azure.py', 'requirements-test.txt', 'requirements.txt']",Fix bug 1544 to read properly size capabilities in Azure
1002072,osm/MON,62,[1002002],"[1000001, 1002002]","['osm_mon/core/common_db.py', 'osm_mon/core/models.py', 'osm_mon/evaluator/evaluator.py', 'osm_mon/evaluator/service.py', 'osm_mon/server/server.py', 'osm_mon/server/service.py', 'osm_mon/tests/unit/core/test_common_db_client.py']",Feature 10339 - Enhanced Alarm Mgmt. (SOL005 FM Interface)
1002072,osm/POL,21,[1002002],"[1000001, 1002002, 1002323]","['osm_policy_module/alarming/service.py', 'osm_policy_module/autoscaling/service.py', 'osm_policy_module/common/mon_client.py', 'osm_policy_module/tests/integration/test_policy_agent.py']",Feature 10339 - Enhanced Alarm Mgmt. (SOL005 FM Interface)
1002072,osm/NBI,104,"[1000623, 1000057, 1002002]","[1000001, 1000057, 1000623, 1001996, 1002002, 1002072]","['osm_nbi/auth.py', 'osm_nbi/nbi.py', 'osm_nbi/roles_to_operations.yml', 'requirements.txt']",Feature 10339 - Enhanced Alarm Mgmt. (SOL005 FM Interface)
1000057,osm/tests,22,"[1000623, 1000074, 1002168]","[1000001, 1000074, 1000623, 1000638, 1001609, 1001624, 1001625, 1001788, 1002002, 1002083, 1002168, 1002172]",['robot-systest/lib/ns_lib.robot'],ns_lib: added env variable to modify timeouts depending on VIM
1000057,osm/N2VC,2,"[1000074, 1001625, 1002168]","[1000001, 1000074, 1001625, 1002168]",['n2vc/kubectl.py'],Fix bug 1542 to allow juju to add Azure AKS
1000208,osm/LCM,20,[1001996],"[1000001, 1001996]","['osm_lcm/ns.py', 'osm_lcm/tests/test_ns.py']",Bugfix 1550: Setting a custom release name for Helm based kdus
1000208,osm/LCM,20,[1001996],"[1000001, 1001996]","['osm_lcm/ns.py', 'osm_lcm/tests/test_ns.py']",Bugfix 1550: Setting a custom release name for Helm based kdus
1001996,osm/LCM,11,[1001996],"[1000001, 1001625, 1001996]",['osm_lcm/ns.py'],Fix 1533 (nscharms): read juju from descriptor
1001625,osm/LCM,11,[1001996],"[1000001, 1001996]",['osm_lcm/ns.py'],Fix 1533 (nscharms): read juju from descriptor
1000208,osm/LCM,21,[1001996],"[1000001, 1001996]","['osm_lcm/ns.py', 'osm_lcm/tests/test_ns.py']",Bugfix 1550: Setting a custom release name for Helm based kdus
1002001,osm/PLA,2,"[1001996, 1002001]","[1000001, 1000638, 1001788, 1001996, 1002001, 1002002, 1002072]",['requirements.txt'],Switch to v9.0 branch
1002001,osm/POL,2,"[1001996, 1002001]","[1000001, 1000638, 1001996, 1002001, 1002002, 1002072]",['requirements.txt'],Switch to v9.0 branch
1000006,osm/tests,1389,"[1000074, 1000057, 1002168, 1002001]","[1000001, 1000057, 1000074, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['robot-systest/resources/basic_05-instantiation_parameters_in_cloud_init_data.py', 'robot-systest/resources/basic_06-vnf_with_charm_data.py', 'robot-systest/resources/basic_07-secure_key_management_data.py', 'robot-systest/resources/basic_09-manual_vdu_scaling_data.py', 'robot-systest/resources/basic_11-native_charms.py', 'robot-systest/resources/basic_12-ns_primitives_data.py', 'robot-systest/resources/basic_13-ns_relations.py', 'robot-systest/resources/basic_14-vnf_relations.py', 'robot-systest/resources/basic_15-rbac_configurations_data.py', 'robot-systest/resources/basic_16-advanced_onboarding_and_scaling_data.py', 'robot-systest/resources/basic_17-delete_vnf_package_data.py', 'robot-systest/resources/epa_01-epa_sriov_data.py', 'robot-systest/resources/epa_02-additional_capabilities_data.py', 'robot-systest/resources/epa_04-epa_underlay_sriov.py', 'robot-systest/resources/epa_05-epa_underlay_passthrough.py', 'robot-systest/resources/hackfest_basic_ns_data.py', 'robot-systest/resources/hackfest_cloudinit_ns_data.py', 'robot-systest/resources/hackfest_multivdu_ns_data.py', 'robot-systest/resources/k8s_01-create_k8s_cluster_data.py', 'robot-systest/resources/k8s_02-k8scluster_creation_data.py', 'robot-systest/resources/k8s_03-simple_k8s_data.py', 'robot-systest/resources/k8s_04-openldap_helm_data.py', 'robot-systest/resources/k8s_05-k8s_proxy_charms.py', 'robot-systest/resources/k8s_06-k8s_secure_key_management_data.py', 'robot-systest/resources/k8s_07-dummy_helm_data.py', 'robot-systest/resources/quotas_01-quota_enforcement_data.py', 'robot-systest/resources/slice_01-network_slicing_data.py', 'robot-systest/resources/slice_02-shared_network_slicing_data.py', 'robot-systest/resources/slice_02-shared_ns_data.py', 'robot-systest/testsuite/basic_05-instantiation_parameters_in_cloud_init.robot', 'robot-systest/testsuite/basic_06-vnf_with_charm.robot', 'robot-systest/testsuite/basic_07-secure_key_management.robot', 'robot-systest/testsuite/basic_09-manual_vdu_scaling.robot', 'robot-systest/testsuite/basic_11-native_charms.robot', 'robot-systest/testsuite/basic_12-ns_primitives.robot', 'robot-systest/testsuite/basic_13-ns_relations.robot', 'robot-systest/testsuite/basic_14-vnf_relations.robot', 'robot-systest/testsuite/basic_15-rbac_configurations.robot', 'robot-systest/testsuite/basic_16-advanced_onboarding_and_scaling.robot', 'robot-systest/testsuite/basic_17-delete_vnf_package.robot', 'robot-systest/testsuite/epa_01-epa_sriov.robot', 'robot-systest/testsuite/epa_02-additional_capabilities.robot', 'robot-systest/testsuite/epa_04-epa_underlay_sriov.robot', 'robot-systest/testsuite/epa_05-epa_underlay_passthrough.robot', 'robot-systest/testsuite/hackfest_basic.robot', 'robot-systest/testsuite/hackfest_cloudinit.robot', 'robot-systest/testsuite/hackfest_multivdu.robot', 'robot-systest/testsuite/k8s_01-create_k8s_cluster.robot', 'robot-systest/testsuite/k8s_02-k8scluster_creation.robot', 'robot-systest/testsuite/k8s_03-simple_k8s.robot', 'robot-systest/testsuite/k8s_04-openldap_helm.robot', 'robot-systest/testsuite/k8s_05-k8s_proxy_charms.robot', 'robot-systest/testsuite/k8s_06-k8s_secure_key_management.robot', 'robot-systest/testsuite/k8s_07-dummy_helm.robot', 'robot-systest/testsuite/quotas_01-quota_enforcement.robot', 'robot-systest/testsuite/slice_01-network_slicing.robot', 'robot-systest/testsuite/slice_02-shared_network_slicing.robot']","Revert ""Revert ""Modified testsuites to remove resource files"""""
1001625,osm/devops,50,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['installers/charm/build.sh', 'installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charm/release_edge.sh', 'installers/charmed_install.sh']",Update osm bundles to cs:osm-64 and cs:osm-ha-49
1000057,osm/RO,7,[1001624],"[1000001, 1001624]",['NG-RO/osm_ng_ro/vim_admin.py'],Fix bug 1537 to send dummy message to all kafka topics during startup
1000057,osm/RO,1120,[1001624],"[1000001, 1001624]","['RO-VIM-azure/osm_rovim_azure/vimconn_azure.py', 'RO-VIM-azure/requirements.in', 'requirements.txt', 'requirements-test.txt', 'NG-RO/osm_ng_ro/ns_thread.py']",Feature 10591: Azure connector
1001954,osm/Features,30,[1000057],[1000057],"['Release10/scaling_via_ui.md', 'Release7/scaling_via_ui.md']","Scale-in/Scale-out commands can be only triggered from CLI. When they are triggered, they can be tracked in ""History of operations"" page. So it will be nice if scaling can be triggered also via a link under Actions list box in ""NS Instances"" page"
1001279,osm/Features,33,[1000057],[1000057],"['Release10/Enhancing NG-UI to enable Juju operational view dashboard.md', 'Enhancing NG-UI to enable Juju operational view dashboard.md']",Enhancing NG-UI to enable Juju operational view dashboard
1002001,osm/Features,126,[1000057],"[1000057, 1001624]","['Release10/pip-requirements-standardization.md', 'pip-requirements-standardization.md']",Pip Requirements Standardization
1000623,osm/IM,157,[1000623],"[1000001, 1000623, 1001625]","['models/augments/scaling.yang', 'tests/examples/vnfd_sol006_k8s_scale.yaml', 'tests/test_validation.py']",Feature 10509: Add support for scaling KDUs
1002001,osm/RO,18,[1002001],"[1000001, 1002001]","['requirements-dev.in', 'requirements-dev.txt']",Point dependencies to branch
1002001,osm/osmclient,22,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['requirements-dev.in', 'requirements-dev.txt']",Point dependencies to branch
