Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
1001624,osm/NBI,3,[1001624],"[1000001, 1001624, 1001996, 1002001]",['osm_nbi/descriptor_topics.py'],Fix bug 1616 - fix import for IM,closed
1001624,osm/NBI,4,[1001624],"[1000001, 1001624, 1001996, 1002001]",['osm_nbi/descriptor_topics.py'],Fix bug 1615 - fix import for IM,closed
1001624,osm/NBI,4,[1001624],"[1000001, 1001624, 1001996, 1002001]",['osm_nbi/descriptor_topics.py'],Fix bug 1592 - fix import for IM,closed
1002272,osm/LCM,18,[1001996],"[1000001, 1001625, 1001654, 1001996, 1002272]","['.gitignore', 'osm_lcm/ns.py']",Bug 1609 fix,closed
1001625,osm/N2VC,2,"[1001625, 1002272]","[1000001, 1001625, 1002272]",['n2vc/n2vc_juju_conn.py'],Fix bug 1636: remove the default 30s timeout in retry,closed
1001625,osm/N2VC,4,"[1001625, 1002083]","[1000001, 1001625, 1002083]",['n2vc/k8s_helm_base_conn.py'],Fix bug 1637: Give warning when removing unexisting chart,closed
1001625,osm/N2VC,4,"[1001625, 1002083]","[1000001, 1001625, 1002083]",['n2vc/k8s_helm_base_conn.py'],Fix bug 1529: Give warning when removing unexisting chart,closed
1001625,osm/N2VC,4,"[1001625, 1002083]","[1000001, 1001625, 1002083]",['n2vc/k8s_helm_base_conn.py'],Fix bug 1638: Give warning when removing unexisting chart,closed
1002272,osm/N2VC,623,"[1001996, 1001625]","[1000001, 1001625, 1001654, 1001996, 1002272]","['.gitignore', 'n2vc/exceptions.py', 'n2vc/libjuju.py', 'n2vc/n2vc_juju_conn.py', 'n2vc/tests/unit/test_libjuju.py', 'n2vc/tests/unit/utils.py']",Bug 1609 fix,closed
1001625,osm/devops,8,"[1001625, 1001624]","[1000001, 1001624, 1001625]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charmed_install.sh', 'installers/full_install_osm.sh', '.vscode/settings.json', 'installers/docker/docker-compose-lightui.yaml', 'installers/docker/osm_pods/light-ui.yaml', 'installers/charm/ui-k8s/.yamllint.yaml', 'installers/charm/ui-k8s/README.md', 'installers/charm/ui-k8s/config.yaml', 'installers/charm/ui-k8s/icon.svg', 'installers/charm/ui-k8s/layer.yaml', 'installers/charm/ui-k8s/metadata.yaml', 'installers/charm/ui-k8s/reactive/spec_template.yaml', 'installers/charm/ui-k8s/reactive/ui.py', 'installers/charm/ui-k8s/tox.ini']",Update lcm revision and juju agent version,closed
1001625,osm/N2VC,17,"[1001625, 1001624]","[1000001, 1001624, 1001625]",['n2vc/k8s_helm_base_conn.py'],Remove unsecure and unused function,closed
1001624,osm/devops,138,[1001624],"[1000001, 1001624]","['docker/LCM/Dockerfile', 'docker/MON/Dockerfile', 'docker/NBI/Dockerfile', 'docker/NG-UI/Dockerfile', 'docker/PLA/Dockerfile', 'docker/POL/Dockerfile', 'docker/RO/Dockerfile', 'docker/osmclient/Dockerfile', 'docker/tests/Dockerfile']",Fix bug 1633 - Pinning packages to major version,closed
1001624,osm/devops,138,[1001624],"[1000001, 1001624]","['docker/LCM/Dockerfile', 'docker/MON/Dockerfile', 'docker/NBI/Dockerfile', 'docker/NG-UI/Dockerfile', 'docker/PLA/Dockerfile', 'docker/POL/Dockerfile', 'docker/RO/Dockerfile', 'docker/osmclient/Dockerfile', 'docker/tests/Dockerfile']",Fix bug 1634 - Pinning packages to major version,closed
1001624,osm/devops,138,[1001624],"[1000001, 1001624]","['docker/LCM/Dockerfile', 'docker/MON/Dockerfile', 'docker/NBI/Dockerfile', 'docker/NG-UI/Dockerfile', 'docker/PLA/Dockerfile', 'docker/POL/Dockerfile', 'docker/RO/Dockerfile', 'docker/osmclient/Dockerfile', 'docker/tests/Dockerfile']",Fix bug 1635 - Pinning packages to major version,closed
1001624,osm/devops,55,[1001624],"[1000001, 1001624, 1001625, 1002002, 1002083]","['docker/LCM/Dockerfile', 'docker/MON/Dockerfile', 'docker/NBI/Dockerfile', 'docker/NG-UI/Dockerfile', 'docker/PLA/Dockerfile', 'docker/POL/Dockerfile', 'docker/RO/Dockerfile', 'docker/osmclient/Dockerfile', 'docker/tests/Dockerfile']",Fix for Bug 1627: Build failed due to upstream dependency not found,closed
1002002,osm/devops,55,"[1001625, 1001624, 1002083]","[1000001, 1001624, 1001625, 1002002, 1002083]","['docker/LCM/Dockerfile', 'docker/MON/Dockerfile', 'docker/NBI/Dockerfile', 'docker/NG-UI/Dockerfile', 'docker/PLA/Dockerfile', 'docker/POL/Dockerfile', 'docker/RO/Dockerfile', 'docker/osmclient/Dockerfile', 'docker/tests/Dockerfile']",Fix for Bug 1626: Build failed due to upstream dependency not found,closed
1001624,osm/devops,55,"[1001625, 1001624, 1002083]","[1000001, 1001624, 1001625, 1002002, 1002083]","['docker/LCM/Dockerfile', 'docker/MON/Dockerfile', 'docker/NBI/Dockerfile', 'docker/NG-UI/Dockerfile', 'docker/PLA/Dockerfile', 'docker/POL/Dockerfile', 'docker/RO/Dockerfile', 'docker/osmclient/Dockerfile', 'docker/tests/Dockerfile']",Fix for Bug 1625: Build failed due to upstream dependency not found,closed
1001624,osm/devops,6,"[1001625, 1001624]","[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002002, 1002083, 1002168, 1002172]","['installers/charm/lcm/config.yaml', 'installers/charm/lcm/src/charm.py']",Fix bug 1620 - adding option to LCM charm to configure Helm CA certificates,closed
1001624,osm/devops,31,"[1001996, 1002001]","[1000001, 1000057, 1000638, 1001609, 1001625, 1001788, 1001996, 1002001, 1002002, 1002083, 1002168, 1002172]","['docker/LCM/Dockerfile', 'docker/LCM/scripts/start.sh']",Fix bug 1618 - adding start script to LCM to install CA certificates,closed
1001624,osm/devops,31,"[1001996, 1002001]","[1000001, 1000057, 1000638, 1001609, 1001625, 1001788, 1001996, 1002001, 1002002, 1002083, 1002168, 1002172]","['docker/LCM/Dockerfile', 'docker/LCM/scripts/start.sh']",Fix bug 1617 - adding start script to LCM to install CA certificates,closed
1001624,osm/devops,34,"[1001996, 1002001]","[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1001996, 1002001, 1002002, 1002083, 1002168, 1002172]","['docker/LCM/Dockerfile', 'docker/LCM/scripts/start.sh']",Fix bug 1619 - adding start script to LCM to install CA certificates,closed
1001609,osm/osmclient,150,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['osmclient/scripts/osm.py', 'osmclient/sol005/pdud.py']",Improved PDU management,closed
1001609,osm/osmclient,125,[1002001],"[1000001, 1000057, 1000638, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['osmclient/scripts/osm.py', 'osmclient/sol005/k8scluster.py']",Improved Kubernetes management,closed
1001625,osm/osmclient,4,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['.gitignore'],Add Coverage files to .gitignore,closed
1001625,osm/osmclient,43,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['osmclient/common/package_tool.py'],Avoid adding a charm to the package more than once,closed
1001624,osm/devops,27,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1601 - checking for db user keystone creation,closed
1001624,osm/devops,27,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1600 - checking for db user keystone creation,closed
1001624,osm/devops,27,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1602 - checking for db user keystone creation,closed
1001625,osm/N2VC,11,[1001625],"[1000001, 1001625]",['n2vc/libjuju.py'],Give a warning when removing a cloud that does not exist,closed
1001625,osm/N2VC,13,[1001625],"[1000001, 1001625]",['n2vc/libjuju.py'],Give a warning when removing a cloud that does not exist,closed
1001625,osm/N2VC,13,"[1001625, 1001624]","[1000001, 1001624, 1001625]",['n2vc/libjuju.py'],Give a warning when removing a cloud that does not exist,closed
1001625,osm/N2VC,56,"[1001625, 1001624]","[1000001, 1001624, 1001625]",['n2vc/libjuju.py'],Fix bug 1589: Improve deletion of models,closed
1001625,osm/N2VC,41,"[1001625, 1001624]","[1000001, 1001624, 1001625]","['devops-stages/stage-test.sh', 'n2vc/k8s_helm3_conn.py', 'n2vc/k8s_helm_base_conn.py', 'n2vc/kubectl.py', 'n2vc/loggable.py', 'n2vc/tests/unit/test_k8s_helm3_conn.py', 'n2vc/tests/unit/test_libjuju.py', 'tox.ini']",Unit tests improvements,closed
1001624,osm/LCM,1,"[1001996, 1001625]","[1000001, 1001625, 1001996, 1002001, 1002083]",['osm_lcm/lcm.py'],Fix bug 1606 - Adding fs.sync() at startup,closed
1001624,osm/LCM,1,"[1001996, 1001625]","[1000001, 1001625, 1001996, 1002001, 1002083]",['osm_lcm/lcm.py'],Fix bug 1605 - Adding fs.sync() at startup,closed
1001624,osm/LCM,1,"[1001996, 1001625]","[1000001, 1001625, 1001996, 1002001, 1002083]",['osm_lcm/lcm.py'],Fix bug 1604 - Adding fs.sync() at startup,closed
1002315,osm/NG-UI,662,"[1001996, 1002067]","[1000001, 1001973, 1001996, 1002067, 1002315]","['package.json', 'src/app/AppModule.ts', 'src/app/dashboard/DashboardComponent.html', 'src/app/dashboard/DashboardComponent.ts', 'src/app/dashboard/DashboardModule.ts', 'src/app/packages/instantiate-ns/InstantiateNsComponent.html', 'src/app/packages/instantiate-ns/InstantiateNsComponent.ts', 'src/app/utilities/vim-accounts-action/VimAccountsActionComponent.html', 'src/app/utilities/vim-accounts-action/VimAccountsActionComponent.ts', 'src/app/vim-accounts/Resources-Overview/ResourcesOverviewComponent.html', 'src/app/vim-accounts/Resources-Overview/ResourcesOverviewComponent.scss', 'src/app/vim-accounts/Resources-Overview/ResourcesOverviewComponent.ts', 'src/app/vim-accounts/Resources-Overview/SharedModule.ts', 'src/app/vim-accounts/new-vimaccount/NewVimaccountComponent.ts', 'src/app/vim-accounts/vim-account-details/VimAccountDetailsComponent.ts', 'src/assets/i18n/de.json', 'src/assets/i18n/en.json', 'src/assets/i18n/es.json', 'src/assets/i18n/pt.json', 'src/assets/scss/app.scss', 'src/models/CommonModel.ts', 'src/models/VimAccountModel.ts', 'tsconfig.json']",Feature-5950: Management of quotas in VIM Account,closed
1001279,osm/NBI,47,"[1001996, 1001483, 1000057, 1002001]","[1000001, 1000057, 1001279, 1001483, 1001996, 1002001]",['osm_nbi/admin_topics.py'],Feature5950: Management of quotas in VIM Account,closed
1001279,osm/SOL005,4,"[1001483, 1000057, 1002001]","[1000001, 1000057, 1001483, 1002001]",['osm-openapi.yaml'],Feature5950: Management of quotas in VIM Account,closed
1002411,osm/LCM,2,[1000001],[1000001],['osm-openapi.yaml'],add new line in Initial config prometheus,new
1001624,osm/RO,6,[1001624],"[1000001, 1001624]",['NG-RO/osm_ng_ro/ro.cfg'],Fix bug 1427 - tweaking timings in the locks,closed
1001624,osm/RO,6,[1001624],"[1000001, 1001624]",['NG-RO/osm_ng_ro/ro.cfg'],Fix bug 1597 - tweaking timings in the locks,closed
1001624,osm/NBI,4,"[1000623, 1001625, 1001624, 1002001]","[1000001, 1000623, 1001624, 1001625, 1001996, 1002001, 1002083]",['osm_nbi/validation.py'],Fix bug 1594 - Can not create Openstack vim due to special characters in username,closed
1001624,osm/NBI,4,"[1000623, 1001625, 1001624, 1002001]","[1000001, 1000623, 1001624, 1001625, 1001996, 1002001, 1002083]",['osm_nbi/validation.py'],Fix bug 1595 - Can not create Openstack vim due to special characters in username,closed
1001624,osm/NBI,4,"[1000623, 1001625, 1001624, 1002001]","[1000001, 1000623, 1001624, 1001625, 1001996, 1002001, 1002083]",['osm_nbi/validation.py'],Fix bug 1593 - Can not create Openstack vim due to special characters in username,closed
1001624,osm/RO,6,[1001624],"[1000001, 1001624]",['NG-RO/osm_ng_ro/ro.cfg'],Fix bug 1598 - tweaking timings in the locks,closed
1001624,osm/NBI,2,"[1000623, 1001996, 1002410, 1001624, 1002001]","[1000001, 1000060, 1000623, 1001624, 1001996, 1002001, 1002410]",['osm_nbi/auth.py'],Fix bug 1587 - TypeError fix,closed
1001624,osm/NBI,2,"[1000623, 1001996, 1002410, 1001624, 1002001]","[1000001, 1000060, 1000623, 1001624, 1001996, 1002001, 1002410]",['osm_nbi/auth.py'],Fix bug 1591 - TypeError fix,closed
1002001,osm/devops,28,"[1001625, 1002001]","[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['tools/local-build.sh'],Changing microstack port,closed
1001996,osm/NBI,4,"[1000623, 1002001]","[1000001, 1000623, 1002001]",['osm_nbi/instance_topics.py'],"bugfix(ip/mac): increments only in extra VDU, not the first one. Bug 1578",closed
1001996,osm/NBI,4,"[1000623, 1002001]","[1000001, 1000623, 1002001]",['osm_nbi/instance_topics.py'],"bugfix(ip/mac): increments only in extra VDU, not the first one. Bug 1578",closed
1001996,osm/NBI,4,"[1000623, 1002001]","[1000001, 1000057, 1000623, 1001624, 1001625, 1002001]",['osm_nbi/instance_topics.py'],"bugfix(ip/mac): increments only in extra VDU, not the first one. Bug 1578",closed
1001625,osm/devops,203,[1002001],"[1000001, 1002001]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charm/grafana/config.yaml', 'installers/charm/grafana/src/charm.py', 'installers/charm/kafka-exporter/config.yaml', 'installers/charm/kafka-exporter/src/charm.py', 'installers/charm/keystone/config.yaml', 'installers/charm/keystone/src/charm.py', 'installers/charm/mongodb-exporter/config.yaml', 'installers/charm/mongodb-exporter/src/charm.py', 'installers/charm/mysqld-exporter/config.yaml', 'installers/charm/mysqld-exporter/src/charm.py', 'installers/charm/nbi/config.yaml', 'installers/charm/nbi/src/charm.py', 'installers/charm/ng-ui/config.yaml', 'installers/charm/ng-ui/src/charm.py', 'installers/charm/prometheus/config.yaml', 'installers/charm/prometheus/src/charm.py', 'installers/charmed_install.sh', 'installers/full_install_osm.sh']",Feature 10884: Juju 2.9 support,closed
1002172,osm/MON,14,"[1000062, 1001624, 1002002, 1000001, 1002001]","[1000062, 1001624, 1002002, 1000001, 1002001]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charm/grafana/config.yaml', 'installers/charm/grafana/src/charm.py', 'installers/charm/kafka-exporter/config.yaml', 'installers/charm/kafka-exporter/src/charm.py', 'installers/charm/keystone/config.yaml', 'installers/charm/keystone/src/charm.py', 'installers/charm/mongodb-exporter/config.yaml', 'installers/charm/mongodb-exporter/src/charm.py', 'installers/charm/mysqld-exporter/config.yaml', 'installers/charm/mysqld-exporter/src/charm.py', 'installers/charm/nbi/config.yaml', 'installers/charm/nbi/src/charm.py', 'installers/charm/ng-ui/config.yaml', 'installers/charm/ng-ui/src/charm.py', 'installers/charm/prometheus/config.yaml', 'installers/charm/prometheus/src/charm.py', 'installers/charmed_install.sh', 'installers/full_install_osm.sh']",Fixes Bug 1204- Mismatch behaviour at openstack VIM for project_domain and user_domain,new
1001625,osm/N2VC,60,[1001625],"[1000001, 1001625, 1002272]","['n2vc/k8s_helm3_conn.py', 'n2vc/tests/unit/test_k8s_helm3_conn.py']",Fix Bug 1575,closed
1001625,osm/N2VC,459,"[1001625, 1001624]","[1000001, 1001624, 1001625, 1001654]","['n2vc/k8s_juju_conn.py', 'n2vc/kubectl.py', 'n2vc/tests/unit/test_k8s_juju_conn.py', 'n2vc/tests/unit/test_kubectl.py', 'requirements.in', 'requirements.txt', 'requirements-test.txt']",Upgrade to libjuju 2.9.2,closed
1001625,osm/N2VC,63,[1001625],"[1000001, 1001625, 1002272]","['n2vc/k8s_helm3_conn.py', 'n2vc/k8s_helm_base_conn.py', 'n2vc/loggable.py', 'n2vc/tests/unit/test_k8s_helm3_conn.py']",Fix Bug 1575,closed
1002295,osm/NG-UI,2,"[1001996, 1002067]","[1000001, 1001996, 1002067]",['package.json'],Fix bug 1585 to Interface Access Problem OSM 9.1.2 in NG-UI,closed
1002410,osm/tests,229,[1000001],[1000001],['package.json'],New testsuite basic20 for checking LCM events subscription,new
1002272,osm/N2VC,63,[1001625],"[1000001, 1001625, 1002272]","['n2vc/k8s_helm3_conn.py', 'n2vc/k8s_helm_base_conn.py', 'n2vc/loggable.py', 'n2vc/tests/unit/test_k8s_helm3_conn.py']",Fix Bug 1575,closed
1001654,osm/LCM,4,[1001996],"[1000001, 1001996]",['osm_lcm/ns.py'],Fix 1582 : deploy juju units = number-of-instances,closed
1002001,osm/osmclient,9,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['snap/snapcraft.yaml'],Adding dependencies,closed
1002168,osm/tests,10,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172, 1002410]",['robot-systest/lib/nsi_lib.robot'],nsi_lib: update timeouts with the env modifier OSM_VIM_MULTIPLIER_TIMEOUT,closed
1001625,osm/tests,219,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172, 1002272]","['README.md', 'docker/Dockerfile', 'robot-systest/lib/juju_lib.robot', 'robot-systest/resources/k8s_08-simple_k8s_scaling_data.py', 'robot-systest/run_test.sh', 'robot-systest/testsuite/k8s_08-simple_k8s_scaling.robot']",Feature 10509 manual scaling for native K8s charm,closed
1001625,osm/devops,31,[1002001],"[1000001, 1002001, 1002272]","['docker/tests/Dockerfile', 'jenkins/ci-pipelines/ci_stage_3.groovy']",Adding Juju in the pipeline for Robot tests,closed
1001654,osm/LCM,4,"[1001996, 1002272]","[1000001, 1001996, 1002272]",['osm_lcm/ns.py'],Fix 1582 : deploy juju units = number-of-instances,closed
1002411,osm/NG-UI,1942,[1000001],[1000001],['osm_lcm/ns.py'],First changes in NG-UI to support AI Model Server,new
1002272,osm/devops,31,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172, 1002272]","['docker/tests/Dockerfile', 'jenkins/ci-pipelines/ci_stage_3.groovy']",Adding Juju in the pipeline for Robot tests,closed
1002272,osm/tests,219,"[1001625, 1002001]","[1000001, 1000057, 1000074, 1001625, 1002001, 1002168, 1002272]","['README.md', 'docker/Dockerfile', 'robot-systest/lib/juju_lib.robot', 'robot-systest/resources/k8s_08-simple_k8s_scaling_data.py', 'robot-systest/run_test.sh', 'robot-systest/testsuite/k8s_08-simple_k8s_scaling.robot', 'robot-systest/resources/k8s_08-simple_k8s_scale_data.py']",Feature 10509 manual scaling for native K8s charm,closed
1000057,osm/devops,32,[1002001],"[1000001, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['installers/docker/osm_pla/pla.yaml', 'installers/docker/osm_pods/keystone.yaml', 'installers/docker/osm_pods/lcm.yaml', 'installers/docker/osm_pods/mon.yaml', 'installers/docker/osm_pods/nbi.yaml', 'installers/docker/osm_pods/ng-ui.yaml', 'installers/docker/osm_pods/pol.yaml', 'installers/docker/osm_pods/ro.yaml', 'installers/full_install_osm.sh', 'installers/install_osm.sh', 'jenkins/ci-pipelines/ci_stage_3.groovy']",Fix bug 1559 to update installers and manifests for Release TEN,closed
1001625,osm/devops,8,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charmed_install.sh']",Update osm bundles to cs:osm-67 and cs:osm-ha-52,closed
1001625,osm/N2VC,59,"[1001625, 1001624]","[1000001, 1001624, 1001625]",['n2vc/store.py'],Fix racing condition decrypting data in store.py,closed
1001625,osm/N2VC,59,"[1001625, 1001624]","[1000001, 1001624, 1001625]",['n2vc/store.py'],Fix racing condition decrypting data in store.py,closed
1001624,osm/RO,8,"[1001625, 1001624]","[1000001, 1001624, 1001625, 1002001]",['RO-VIM-openstack/osm_rovim_openstack/vimconn_openstack.py'],Fix bug 1572 - Reading availability-zone-hint for neutron from config,closed
1001624,osm/RO,8,"[1001625, 1001624]","[1000001, 1001624, 1001625, 1002001]",['RO-VIM-openstack/osm_rovim_openstack/vimconn_openstack.py'],Fix bug 1572 - Reading availability-zone-hint for neutron from config,closed
1001624,osm/RO,22,"[1001624, 1002001]","[1000001, 1001624, 1002001]","['RO-SDN-dpb/osm_rosdn_dpb/wimconn_dpb.py', 'RO-SDN-ietfl2vpn/osm_rosdn_ietfl2vpn/wimconn_ietfl2vpn.py', 'RO-SDN-juniper_contrail/osm_rosdn_juniper_contrail/sdn_api.py', 'RO-VIM-openstack/osm_rovim_openstack/vimconn_openstack.py', 'RO-VIM-openvim/osm_rovim_openvim/vimconn_openvim.py']",Fix bug 1572 - Reading availability-zone-hint for neutron from config,closed
1001947,osm/RO,2,[1000001],[1000001],"['RO-SDN-dpb/osm_rosdn_dpb/wimconn_dpb.py', 'RO-SDN-ietfl2vpn/osm_rosdn_ietfl2vpn/wimconn_ietfl2vpn.py', 'RO-SDN-juniper_contrail/osm_rosdn_juniper_contrail/sdn_api.py', 'RO-VIM-openstack/osm_rovim_openstack/vimconn_openstack.py', 'RO-VIM-openvim/osm_rovim_openvim/vimconn_openvim.py']",Workaround in Azure connector to get SKUs with at least 4 interfaces,new
1001624,osm/devops,5,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['installers/charm/keystone/src/charm.py'],Fix bug 1571 - Keystone charm needs to pass CA SSL certificate,closed
1001624,osm/devops,6,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1571 - Certificate for LDAPS not written if TLS is disabled in Keystone,closed
1001624,osm/devops,6,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1571 - Certificate for LDAPS not written if TLS is disabled in Keystone,closed
1001624,osm/devops,6,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1571 - Certificate for LDAPS not written if TLS is disabled in Keystone,closed
1001654,osm/devops,1,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001654, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['installers/full_install_osm.sh'],fix deploy ng-ui,closed
1001654,osm/devops,1,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001654, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['installers/full_install_osm.sh'],fix deploy ng-ui,closed
1002072,osm/MON,39,[1002002],"[1000001, 1002002]","['osm_mon/dashboarder/dashboarder.py', 'osm_mon/server/server.py']",Resolved Bug 1569 - Unable to subscribe to Kafka topics,closed
1001624,osm/devops,36,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1570 - Escaping spaces in Keystone LDAP config,closed
1001624,osm/devops,36,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1570 - Escaping spaces in Keystone LDAP config,closed
1001624,osm/devops,36,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['docker/Keystone/scripts/start.sh'],Fix bug 1570 - Escaping spaces in Keystone LDAP config,closed
1002001,osm/devops,1,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['installers/install_osm.sh'],Fix bug 1558 to add DEVOPS_PATH default value to install_osm.sh,closed
1001625,osm/devops,4,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['installers/charmed_install.sh'],Pin osmclient and tag in charmed installer,closed
1002072,osm/MON,39,[1002002],"[1000001, 1002002]","['osm_mon/dashboarder/dashboarder.py', 'osm_mon/server/server.py']",Resolved Bug 1569 - Unable to subscribe to Kafka topics,closed
1002072,osm/MON,2,[1002002],"[1000001, 1002002]","['osm_mon/dashboarder/dashboarder.py', 'osm_mon/server/server.py']",Resolved Bug 1569 - updated log information,closed
1002072,osm/MON,41,[1002002],"[1000001, 1002002]","['osm_mon/dashboarder/dashboarder.py', 'osm_mon/server/server.py']",Resolved Bug 1569 - Unable to subscribe to Kafka topics,closed
1001625,osm/devops,28,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charmed_install.sh']",Update osm bundles to cs:osm-66 and cs:osm-ha-51,closed
1001625,osm/devops,28,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charmed_install.sh']",Update osm bundles to cs:osm-66 and cs:osm-ha-51,closed
1002002,osm/MON,94,"[1001903, 1000001]","[1001903, 1000001]","['installers/charm/bundles/osm-ha/bundle.yaml', 'installers/charm/bundles/osm/bundle.yaml', 'installers/charmed_install.sh']",Feature-5950: Management of quotas in VIM Account,new
1001903,osm/MON,94,[1002002],"[1000001, 1001903, 1002001, 1002002]","['osm_mon/collector/infra_collectors/base_osinfra.py', 'osm_mon/core/common_db.py', 'requirements.in', 'requirements.txt']",Feature-5950: Management of quotas in VIM Account,closed
1002067,osm/NG-UI,37,[1002067],"[1000001, 1002067]","['src/app/projects/ProjectsComponent.ts', 'src/app/projects/project-create-update/ProjectCreateUpdateComponent.html', 'src/app/projects/project-create-update/ProjectCreateUpdateComponent.ts', 'src/app/utilities/projects-action/ProjectsActionComponent.ts', 'src/app/utilities/scaling/ScalingComponent.ts']",Fix bug 1565 to reset the project quotas count,closed
1002067,osm/NG-UI,37,"[1001996, 1002067]","[1000001, 1001973, 1001996, 1002067]","['src/app/projects/ProjectsComponent.ts', 'src/app/projects/project-create-update/ProjectCreateUpdateComponent.html', 'src/app/projects/project-create-update/ProjectCreateUpdateComponent.ts', 'src/app/utilities/projects-action/ProjectsActionComponent.ts', 'src/app/utilities/scaling/ScalingComponent.ts']",Fix bug 1565 to reset the project quotas count,closed
1002067,osm/NG-UI,39,[1002067],"[1000001, 1002067]","['package.json', 'src/app/dashboard/DashboardComponent.ts']",Fix Bug to the Chart Js for displaying multiple,closed
1002001,osm/devops,421,[1002001],"[1000001, 1000057, 1000638, 1001609, 1001624, 1001625, 1001788, 1002001, 1002002, 1002083, 1002168, 1002172]",['tools/local-build.sh'],Local Build Script,closed
