Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
1000223,Unlegacy-Android/proprietary_vendor_qcom,244,[1000002],"[1000002, 1000223]","['flo/device-partial.mk', 'flo/proprietary/Android.mk']",flo: swap system/vendor with TARGET_COPY_OUT_VENDOR,closed
1000223,Unlegacy-Android/proprietary_vendor_qcom,32,[1000002],"[1000002, 1000223]",['msm8960/graphics/graphics-vendor.mk'],msm8960: swap system/vendor with TARGET_COPY_OUT_VENDOR,closed
1000003,Unlegacy-Android/android_hardware_ti_omap4,26,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],"Revert ""overlay: add common omap4 overlay""",new
1000003,Unlegacy-Android/android_hardware_ti_omap4,25,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: build: android: Re-add missing K/L defs,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,2,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: kbuild: Create legacy target symlink,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,4,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: kbuild: Quote cross compilation variables,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,6,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: build: Ensure fallback compiler config,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,14,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: build: android: Add fallback JNI_CPU_ABI,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,8,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: build: Downgrade Java toolchain errors,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,6,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: srvkm: Make get_unused_fd_flags() K3.19+,new
1000003,Unlegacy-Android/android_hardware_ti_omap4,12555,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['msm8960/graphics/graphics-vendor.mk'],SGX-BIN: KM source update to 1.17@4948957 release,new
1000223,Unlegacy-Android/android_device_asus_transformer,255,[1000223],[1000223],"['BoardConfigCommon.mk', 'dumpstate/Android.mk', 'dumpstate/NOTICE', 'dumpstate/dumpstate.cpp']",Remove legacy dumpstate implementation,closed
1000223,Unlegacy-Android/android_device_asus_transformer,52,[1000223],[1000223],['device-common.mk'],transformer: move configs to /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,38,[1000223],[1000223],['media/media_profiles.xml'],media: remove video editor from media_profiles.xml,closed
1000223,Unlegacy-Android/android_device_asus_transformer,206,[1000223],[1000223],"['camera/nvcamera.conf', 'device-common.mk', 'media/media_profiles.xml', 'rootdir/ueventd.transformer.rc']",camera: add rear camera support,closed
1000223,Unlegacy-Android/android_device_asus_flo,6,[1000223],[1000223],"['camera/QCamera2/HAL3/Android.mk', 'camera/QCamera2/stack/mm-camera-interface/Android.mk', 'camera/QCamera2/stack/mm-jpeg-interface/Android.mk', 'camera/mm-image-codec/qomx_core/Android.mk']",camera: move to /vendor,closed
1000223,Unlegacy-Android/android_device_asus_flo,6,"[1000002, 1000223]","[1000002, 1000223]","['camera/QCamera2/HAL3/Android.mk', 'camera/QCamera2/stack/mm-camera-interface/Android.mk', 'camera/QCamera2/stack/mm-jpeg-interface/Android.mk', 'camera/mm-image-codec/qomx_core/Android.mk']",camera: move to /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,22,[1000223],[1000223],"['device-common.mk', 'manifest.xml', 'sepolicy/hal_power_default.te']",Binderize power HAL,closed
1000000,Unlegacy-Android/android_system_bt,3,"[1000000, 1000223]","[1000000, 1000223]","['device-common.mk', 'manifest.xml', 'sepolicy/hal_power_default.te']",Add LEGACY_BRCM_HCI flag to avoid unknown HCI message type,new
1000223,Unlegacy-Android/android_system_bt,170,[1000291],[1000291],"['device-common.mk', 'manifest.xml', 'sepolicy/hal_power_default.te']",Include the missing BLE and GATT ifdefs,new
1000223,Unlegacy-Android/android_device_asus_transformer,16,[1000223],[1000223],"['device-common.mk', 'manifest.xml', 'sepolicy/file_contexts', 'sepolicy/hal_keymaster_default.te']",Binderize keystore HAL,closed
1000223,Unlegacy-Android/android_device_asus_transformer,14,[1000223],[1000223],"['device-common.mk', 'manifest.xml']",Binderize vibrator HAL,closed
1000223,Unlegacy-Android/android_device_asus_transformer,19,[1000223],[1000223],"['device-common.mk', 'manifest.xml', 'sepolicy/hal_drm_default.te']",Binderize DRM HAL,closed
1000223,Unlegacy-Android/android_device_asus_transformer,61,"[1000000, 1000223]","[1000000, 1000223]","['device-common.mk', 'manifest.xml', 'sepolicy/hal_drm_default.te']",gps: re-organize shared libraries inclusions,new
1000223,Unlegacy-Android/android_device_asus_transformer,66,[1000223],[1000223],"['device-common.mk', 'manifest.xml', 'rootdir/init.transformer.rc', 'rootdir/ueventd.transformer.rc', 'sepolicy/file.te', 'sepolicy/file_contexts', 'sepolicy/hal_sensors_default.te', 'libsensors/LightSensor.cpp', 'libsensors/LightSensor.h', 'libsensors/SensorBase.cpp']",Binderize sensors HAL,closed
1000223,Unlegacy-Android/android_device_asus_transformer,121,[1000223],[1000223],"['device-common.mk', 'libsensors/Android.mk', 'libsensors/calibration/sensors_tegra.c', 'rootdir/init.transformer.rc', 'sensors/sensors-load-calibration.sh', 'sepolicy/file_contexts', 'sepolicy/sensors.te', 'sepolicy/sensors_load_calibration.te', 'libsensors/calibration/sensors.tegra']",libsensors: include calibration process into sensors HAL,closed
1000223,Unlegacy-Android/android_device_asus_transformer,25,[1000223],[1000223],['libsensors/Android.mk'],libsensors: move HAL to /vendor,closed
1000003,Unlegacy-Android/android,2,[],[1000003],['aosp.xml'],Manifest for Android 8.1.0 Release 51 (OPM8.181105.002),closed
1000003,Unlegacy-Android/unlegacy_tools,2,[],[1000003],['p-forked.sh'],p-forked: Track pie-qpr1-s1-release,closed
1000223,Unlegacy-Android/android_device_asus_flo,8,[1000223],[1000223],['BoardConfigCommon.mk'],flo/deb: use precise partition sizes,closed
1000223,Unlegacy-Android/android_device_asus_flo,8,[1000223],"[1000002, 1000223]",['BoardConfigCommon.mk'],flo/deb: use precise partition sizes,closed
1000223,Unlegacy-Android/android_device_asus_transformer,12,[1000223],[1000223],"['device-common.mk', 'manifest.xml', 'sepolicy/hal_light_default.te']",Binderize lights HAL,closed
1000223,Unlegacy-Android/android_device_asus_transformer,52,[1000223],[1000223],"['liblights/lights.c', 'rootdir/init.transformer.rc']",liblights: update closer to new light HALs,closed
1000223,Unlegacy-Android/android_device_asus_transformer,25,[1000223],[1000223],"['liblights/lights.c', 'device-common.mk', 'manifest.xml']",liblights: drop Asus linear brightness scaling,closed
1000223,Unlegacy-Android/android_device_asus_transformer,17,[1000223],[1000223],"['liblights/Android.mk', 'device-common.mk']",liblights: move HAL to /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,11,[1000223],[1000223],"['audio/audio_policy.conf', 'audio/audio_policy_configuration.xml', 'device-common.mk', 'audio/Android.mk', 'audio/audio_hw.c']",audio: move HAL and it's configs to /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,8,[1000223],[1000223],['audio/audio_hw.c'],audio: align error code with HIDL wrapper,closed
1000003,Unlegacy-Android/android_device_lge_hammerhead,3,[],[1000003],['liblight/lights.c'],"Revert ""lights: [TEST] Disable battery charging LED notifications""",closed
1000223,Unlegacy-Android/android_device_asus_flo,61,[],"[1000002, 1000223]","['rootdir/init.flo.rc', 'rootdir/ueventd.flo.rc', 'sepolicy/file.te', 'sepolicy/file_contexts', 'sepolicy/hal_sensors_default.te', 'sepolicy/sensors.te']",Run the sensor daemon as 'system' user/group instead of 'root',closed
1000223,Unlegacy-Android/proprietary_vendor_qcom,0,[1000002],[1000002],"['flo/proprietary/vendor/bin/sensors.qcom', 'flo/proprietary/vendor/lib/libsensor1.so']",flo: sensors: move sockets from /data to /dev/socket/sensors,closed
1000223,Unlegacy-Android/proprietary_vendor_qcom,0,[1000002],[1000002],['flo/proprietary/vendor/bin/sensors.qcom'],flo: update some sensor file paths for better Treble compatibility,closed
1000223,Unlegacy-Android/proprietary_vendor_qcom,0,[1000002],[1000002],['flo/proprietary/vendor/bin/sensors.qcom'],flo: change the 'sensors' user/group to 'system',closed
1000223,Unlegacy-Android/proprietary_vendor_qcom,0,[1000002],"[1000002, 1000223]",['flo/proprietary/vendor/bin/mm-qcamera-daemon'],flo: mm-qcamera-daemon: move sockets from /data to /dev/socket/qcamera,closed
1000223,Unlegacy-Android/proprietary_vendor_qcom,0,[1000002],"[1000002, 1000223]",['deb/proprietary/vendor/bin/qcks'],deb: qcks: move /data/qcks to /data/vendor/qcks,closed
1000223,Unlegacy-Android/android_device_asus_flo,2,[1000002],"[1000002, 1000223]",['sepolicy/file.te'],sepolicy: remove kickstart_data_file,closed
1000223,Unlegacy-Android/android_device_asus_flo,18,[1000002],"[1000002, 1000223]","['camera/QCamera2/stack/mm-camera-interface/src/mm_camera_sock.c', 'rootdir/init.flo.rc', 'sepolicy/camera.te', 'sepolicy/file_contexts', 'sepolicy/hal_camera_default.te']",Move QCamera sockets from /data to /dev/socket/qcamera,closed
1000223,Unlegacy-Android/android_device_asus_flo,4,[1000002],"[1000002, 1000223]",['sepolicy/mpdecision.te'],sepolicy: allow mpdecision to control cpu.notify_on_migrate,closed
1000223,Unlegacy-Android/android_device_asus_flo,6,[1000002],"[1000002, 1000223]",['rootdir/init.flo.rc'],init: disable suspend/resume debugging,closed
1000223,Unlegacy-Android/android_device_asus_deb,9,[1000002],"[1000002, 1000223]","['rootdir/init.deb.rc', 'sepolicy/file.te', 'sepolicy/file_contexts', 'sepolicy/kickstart.te']",Move /data/qcks to /data/vendor/qcks,closed
1000223,Unlegacy-Android/android_device_asus_deb,40,[1000002],"[1000002, 1000223]",['rootdir/fstab.deb'],init: mount /system in early-init,closed
1000223,Unlegacy-Android/android_device_asus_flo,21,[1000002],"[1000002, 1000223]","['rootdir/init.flo.rc', 'sepolicy/camera.te', 'sepolicy/file_contexts', 'sepolicy/hal_sensors_default.te', 'sepolicy/sensors.te']",Move sensor sockets from /data to /dev/socket/sensors,closed
1000223,Unlegacy-Android/android_device_asus_flo,7,[1000002],"[1000002, 1000223]","['rootdir/init.flo.rc', 'sepolicy/thermald.te']",Fix thermald permission issues,closed
1000223,Unlegacy-Android/android_device_asus_flo,3,[1000002],"[1000002, 1000223]",['sepolicy/mpdecision.te'],sepolicy: remove unnecessary mpdecision dac_override permission,closed
1000223,Unlegacy-Android/android_device_asus_flo,40,[1000002],"[1000002, 1000223]","['rootdir/fstab.flo', 'rootdir/init.flo.rc']",init: mount /system in early-init,closed
1000223,Unlegacy-Android/android_device_asus_flo,61,[1000002],"[1000002, 1000223]","['rootdir/init.flo.rc', 'rootdir/ueventd.flo.rc', 'sepolicy/file.te', 'sepolicy/file_contexts', 'sepolicy/hal_sensors_default.te', 'sepolicy/sensors.te']",Run the sensor daemon as 'system' user/group instead of 'root',closed
1000000,Unlegacy-Android/android_system_bt,64,"[1000003, 1000002, 1000038, 1000037, 1000218, 1000217, 1000223, 1000046]","[1000003, 1000002, 1000038, 1000037, 1000218, 1000217, 1000223, 1000046]","['rootdir/init.flo.rc', 'rootdir/ueventd.flo.rc', 'sepolicy/file.te', 'sepolicy/file_contexts', 'sepolicy/hal_sensors_default.te', 'sepolicy/sensors.te']",Include the missing BLE and GATT ifdefs,new
1000223,Unlegacy-Android/android_vendor_unlegacy,33,[1000002],"[1000000, 1000002, 1000003, 1000038]","['AndroidProducts.mk', 'products/ua_transformer.mk', 'vendorsetup.sh']",products: add makefiles for Asus Transformers,closed
1000223,Unlegacy-Android/android_device_asus_transformer,5,[1000223],[1000223],['device-common.mk'],bluetooth: add HIDL implementation and vendor lib,closed
1000223,Unlegacy-Android/android_device_asus_transformer,16,[1000223],[1000223],"['rootdir/init.transformer.rc', 'device-common.mk', 'manifest.xml']",rootdir: replace net_bt_stack group with bluetooth,closed
1000223,Unlegacy-Android/android_device_asus_transformer,3,[1000223],[1000223],"['bluetooth/vnd_transformer.txt', 'device-common.mk']",libbt: use ldisc instead of procfs,closed
1000223,Unlegacy-Android/android_device_asus_transformer,2,[1000223],[1000223],"['bluetooth/vnd_transformer.txt', 'rootdir/init.transformer.rc']",libbt: read firmware from /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,3,[1000223],[1000223],"['bluetooth/vnd_transformer.txt', 'BoardConfigCommon.mk', 'rootdir/fstab.transformer']",libbt: use ldisc instead of procfs,closed
1000223,Unlegacy-Android/android_device_asus_transformer,2,[1000223],[1000223],['bluetooth/vnd_transformer.txt'],libbt: read firmware from /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,1,[1000223],[1000223],['device-common.mk'],device: Remove references to deleted dhcpcd.conf,closed
1000223,Unlegacy-Android/proprietary_vendor_broadcom,8,[1000223],"[1000002, 1000223]","['transformer/BoardConfigVendor.mk', 'transformer/broadcom-vendor-blobs.mk', 'transformer/broadcom-vendor.mk', 'transformer/proprietary/vendor/bin/gpsd', 'transformer/proprietary/vendor/firmware/BCM4329B1_002.002.023.0797.0879.hcd', 'transformer/proprietary/vendor/firmware/BCM4330B1_002.001.003.0967.0970.hcd', 'transformer/proprietary/vendor/lib/hw/gps.tegra3.so']",transformer: add broadcom proprietary,closed
1000223,Unlegacy-Android/android_device_asus_transformer,2,[1000223],[1000223],['bluetooth/vnd_transformer.txt'],libbt: read firmware from /vendor,closed
1000223,Unlegacy-Android/android_device_asus_transformer,1,[1000223],[1000223],['device-common.mk'],device: Remove references to deleted dhcpcd.conf,closed
1000223,Unlegacy-Android/android_device_asus_transformer,15,[1000223],"[1000217, 1000223]","['rootdir/init.transformer.rc', 'system.prop']",transformer: detect device resolution on first boot,closed
1000223,Unlegacy-Android/android_device_asus_transformer,4,[1000223],[1000223],['device-common.mk'],wifi: move nvram configs to /vendor,closed
1000003,Unlegacy-Android/android_hardware_ti_omap4,3,[1000002],"[1000002, 1000037, 1000038]","['common.mk', 'overlay/frameworks/base/packages/SystemUI/res/values/config.xml']","Revert ""Revert ""omap4: exclude overlay on KitKat to fix build""""",closed
1000002,Unlegacy-Android/android_hardware_ti_omap4,11,"[1000003, 1000038]","[1000002, 1000003, 1000038]",['libpower/power.c'],libpower: update interactive governor params for performance,closed
1000038,Unlegacy-Android/android,4,[1000038],[1000038],['android-security.xml'],Forks for September ASB,closed
1000038,Unlegacy-Android/android_build,2,[1000038],[1000038],['core/version_defaults.mk'],Bump Security Patch Level to 2018-08-01,closed
1000003,Unlegacy-Android/android_build,8,"[1000003, 1000002, 1000000, 1000038, 1000037, 1000218, 1000217, 1000153, 1000223, 1000046]","[1000003, 1000002, 1000000, 1000038, 1000037, 1000218, 1000217, 1000153, 1000223, 1000046]",['core/version_defaults.mk'],"Revert ""[TEMP] releasetools: don't assert device""",new
1000003,Unlegacy-Android/android_build_soong,1,"[1000002, 1000000]","[1000002, 1000000]",['core/version_defaults.mk'],root.bp: Also load hardware/*/* toplevel BPs,new
1000003,Unlegacy-Android/proprietary_vendor_lge,1,[1000295],[1000295],['core/version_defaults.mk'],hammerhead: Add faceunlock proprietary file libfrsdk.so,new
1000003,Unlegacy-Android/android_vendor_unlegacy,13,[1000002],"[1000002, 1000003]",['build/core/qcom_target.mk'],qcom_target: Avoid duplication for common paths,closed
1000003,Unlegacy-Android/android_vendor_unlegacy,16,[1000002],"[1000002, 1000003]",['build/core/qcom_target.mk'],qcom_target: Also allow custom HAL paths for non-CAF devices,closed
1000003,Unlegacy-Android/android_vendor_unlegacy,13,[],"[1000002, 1000003]",['build/core/qcom_target.mk'],qcom_target: Avoid duplication for common paths,closed
1000003,Unlegacy-Android/android_vendor_unlegacy,16,[],"[1000002, 1000003, 1000046]",['build/core/qcom_target.mk'],qcom_target: Also allow custom HAL paths for non-CAF devices,closed
1000038,Unlegacy-Android/android_frameworks_base,0,[],"[1000003, 1000038]","['core/res/res/drawable-sw600dp-nodpi/default_wallpaper.png', 'core/res/res/drawable-sw720dp-nodpi/default_wallpaper.png']",Add proper sized Wallpaper for Tablets,closed
1000003,Unlegacy-Android/android_system_sepolicy,6,[],[1000003],['Android.mk'],sepolicy: Optionally build sepolicy_freeze_test,closed
1000003,Unlegacy-Android/android_system_sepolicy,8,[1000002],"[1000002, 1000003]","['private/adbd.te', 'private/file_contexts', 'public/device.te', 'public/recovery.te']",sepolicy: Restore support for legacy f_adb interface,closed
1000003,Unlegacy-Android/android_system_sepolicy,1,[],[1000003],['public/domain.te'],sepolicy: Also allow vendor_file text relocations,closed
1000003,Unlegacy-Android/android_system_sepolicy,28,[],[1000003],"['definitions.mk', 'public/domain.te']",sepolicy: Allow optional platform text relocations,closed
1000003,Unlegacy-Android/android_hardware_ril,8,[],[1000003],['libril/ril.cpp'],libril: Protect against NULL unsolicited response function,closed
1000003,Unlegacy-Android/android_build,30,[],[1000003],['core/binary.mk'],build: Conditionally disable ccache for modules with FDO enabled,closed
1000003,Unlegacy-Android/android_build,2,[],[1000003],['core/ccache.mk'],build: [FIXUP] Set ccache base to build top,closed
1000003,Unlegacy-Android/android_bionic,8,[],[1000003],"['linker/Android.bp', 'linker/linker.cpp']",[1/2] linker: Make platform text relocations denial optional,closed
1000003,Unlegacy-Android/android_build_soong,10,[],[1000003],['android/variable.go'],variables: [TEMP] Add Needs_platform_textrels product variable,closed
1000003,Unlegacy-Android/android_build_soong,8,[],[1000003],['cc/config/arm_device.go'],Add support for Cortex-A9,closed
1000003,Unlegacy-Android/android_build_soong,2,[],[1000003],['ui/build/config.go'],soong: use absolute path for OUT_DIR,closed
1000003,Unlegacy-Android/android_build_soong,12,[],"[1000003, 1000114]","['Android.bp', 'android/variable.go', 'scripts/microfactory.bash']",soong: extend with unlegacy board flags,closed
1000003,Unlegacy-Android/android,2,[],[1000003],['aosp.xml'],Manifest for Android 9.0.0 Release 10,closed
1000003,Unlegacy-Android/unlegacy_tools,2,[],[1000003],['p-forked.sh'],p-forked: Track pie-release-2,closed
1000003,Unlegacy-Android/android,2,[],[1000003],['aosp.xml'],Manifest for Android 8.1.0 Release 48,closed
1000003,Unlegacy-Android/unlegacy_tools,2,[],[1000003],['o-forked.sh'],o-forked: Track oreo-m8-release,closed
1000038,Unlegacy-Android/android_build,2,[1000038],[1000038],['core/version_defaults.mk'],Security string to 2018-09-05,closed
1000038,Unlegacy-Android/android_build,2,[1000038],[1000038],['core/version_defaults.mk'],Security string to 2018-08-05,closed
1000038,Unlegacy-Android/android_frameworks_av,8,[1000038],[1000038],['media/libstagefright/httplive/M3UParser.cpp'],M3UParser: handle missing EXT-X-MEDIA URIs,closed
1000038,Unlegacy-Android/android_frameworks_av,32,[1000038],[1000038],"['media/libstagefright/httplive/M3UParser.cpp', 'media/libstagefright/httplive/M3UParser.h']",M3UParser: make url on demand,closed
1000038,Unlegacy-Android/android_frameworks_av,3,[1000038],[1000038],['media/libstagefright/id3/ID3.cpp'],Fix possible out of bounds read,closed
1000038,Unlegacy-Android/android_frameworks_base,22,[1000038],[1000038],['services/core/java/com/android/server/pm/ShortcutService.java'],Backport Prevent shortcut info package name spoofing,closed
1000038,Unlegacy-Android/android_frameworks_base,2,[1000038],[1000038],['media/java/android/media/MediaPlayer.java'],Fix TrackInfo parcel write,closed
1000038,Unlegacy-Android/android_frameworks_base,3,[1000038],[1000038],['core/java/android/hardware/location/NanoAppFilter.java'],Resolve inconsistent parcel read in NanoAppFilter,closed
1000038,Unlegacy-Android/android_frameworks_base,19,[1000038],[1000038],['core/java/android/content/pm/PackageItemInfo.java'],Make safe label more safe,closed
1000038,Unlegacy-Android/android_frameworks_base,4,[1000038],[1000038],['libs/androidfw/ResourceTypes.cpp'],ResStringPool: Prevenet boot loop from se fix,closed
1000038,Unlegacy-Android/android_frameworks_base,10,[1000038],[1000038],['libs/androidfw/ResourceTypes.cpp'],Fix DynamicRefTable::load security bug,closed
1000038,Unlegacy-Android/android_system_bt,54,[1000038],[1000038],"['bta/dm/bta_dm_act.c', 'stack/btm/btm_dev.c', 'stack/include/btm_api.h']",Don't use Address after it was deleted,closed
1000038,Unlegacy-Android/android_system_bt,23,[1000038],[1000038],['btif/src/btif_hf.c'],DO NOT MERGE HFP: Fix out of bound access in phone number processing,closed
1000038,Unlegacy-Android/android_system_bt,9,[1000038],[1000038],['stack/hid/hidh_conn.c'],HID Host: Check L2CAP packet data length,closed
1000038,Unlegacy-Android/android_system_bt,41,[1000038],[1000038],['stack/l2cap/l2c_ble.c'],Add packet length checks in l2cble_process_sig_cmd,closed
1000038,Unlegacy-Android/android_system_bt,5,[1000038],[1000038],['stack/l2cap/l2c_main.c'],Fix OOB read in process_l2cap_cmd,closed
1000038,Unlegacy-Android/android_system_bt,1,[1000038],[1000038],['stack/sdp/sdp_server.c'],DO NOT MERGE: SDP: Recalculate param_len after max_list_len,closed
1000038,Unlegacy-Android/android_system_bt,16,[1000038],[1000038],['stack/sdp/sdp_server.c'],SDP: return error on offset bigger than atribute length,closed
1000038,Unlegacy-Android/android_system_bt,2,[1000038],[1000038],['stack/gatt/gatt_cl.c'],GATT: Use correct logging macro replacement,closed
1000038,Unlegacy-Android/android_system_bt,2,[1000038],[1000038],['stack/sdp/sdp_discovery.c'],RESTRICT AUTOMERGE: Fixes two bluetooth bugs causing remote overreads (1/2),closed
1000038,Unlegacy-Android/android_system_bt,16,[1000038],[1000038],['stack/sdp/sdp_discovery.c'],Add PDU size checks in process_service_search_attr_rsp,closed
1000038,Unlegacy-Android/android_system_bt,25,[1000038],[1000038],['stack/gatt/gatt_cl.c'],GATT: Handle too short Error Response PDU,closed
1000038,Unlegacy-Android/android_system_bt,13,[1000038],[1000038],['stack/avdt/avdt_msg.c'],Add checks whether the AVDTP element data length is valid,closed
1000038,Unlegacy-Android/android_system_bt,42,[1000038],[1000038],['stack/bnep/bnep_main.c'],BNEP: Fix OOB access in bnep_data_ind,closed
1000038,Unlegacy-Android/android_system_bt,2,[1000038],[1000038],['stack/sdp/sdp_server.c'],Decrease length after reading from array in process_service_attr_req,closed
1000038,Unlegacy-Android/android_system_bt,8,[1000038],[1000038],['stack/smp/smp_br_main.c'],DO NOT MERGE SMP: Check p_cb->role in smp_br_state_machine_event,closed
1000003,Unlegacy-Android/android_build,14,[1000002],[1000002],['stack/smp/smp_br_main.c'],Also support kernel modules in boot images,new
1000003,Unlegacy-Android/android_build,14,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['stack/smp/smp_br_main.c'],Also support kernel modules in boot images,new
1000003,Unlegacy-Android/android_build,4,[1000002],[1000002],['stack/smp/smp_br_main.c'],"Use ""rsync -a"" to copy over $(TARGET_ROOT_OUT) to $(TARGET_RECOVERY_OUT)",new
1000003,Unlegacy-Android/android_build,34,[1000002],[1000002],['stack/smp/smp_br_main.c'],Move build-image-kernel-modules out of recovery macro,new
1000003,Unlegacy-Android/android_build,3,[1000002],[1000002],['stack/smp/smp_br_main.c'],fix builds on macOS when kernel modules are used,new
1000003,Unlegacy-Android/android_build,1,[1000002],[1000002],['stack/smp/smp_br_main.c'],package modules.alias onto device,new
1000003,Unlegacy-Android/android_build,2,[1000002],[1000002],['stack/smp/smp_br_main.c'],Fix modules.dep breakage with multiple module dependencies,new
1000003,Unlegacy-Android/android_build,31,[1000002],[1000002],['stack/smp/smp_br_main.c'],"Support kernel modules in vendor, recovery images",new
1000153,Unlegacy-Android/android_vendor_unlegacy,3,[1000002],[1000002],['products/ua_mako.mk'],mako: Move BUILD_FINGERPRINT out from PROP_OVERRIDES,closed
1000038,Unlegacy-Android/android,2,[1000038],[1000038],['android-security.xml'],Add missing libxml2 fork,closed
1000038,Unlegacy-Android/android_system_core,3,[1000038],[1000038],['rootdir/init.rc'],init.rc: Lock down access to /proc/net/fib_trie,closed
1000038,Unlegacy-Android/android,6,[1000038],[1000038],['android-security.xml'],Forks for September ASB,closed
1000038,Unlegacy-Android/android_build,2,[1000038],[1000038],['core/version_defaults.mk'],Bump Security Patch Level to 2018-09-01,closed
1000038,Unlegacy-Android/android,2,[1000038],[1000038],['android-security.xml'],Fork external/neven for September ASB,closed
1000038,Unlegacy-Android/android_frameworks_av,3,[1000038],[1000038],['media/libstagefright/id3/ID3.cpp'],Fix possible out of bounds read,closed
1000038,Unlegacy-Android/android_frameworks_base,4,[1000038],[1000038],['libs/androidfw/ResourceTypes.cpp'],ResStringPool: Prevenet boot loop from se fix,closed
1000038,Unlegacy-Android/android_frameworks_base,10,[1000038],[1000038],['libs/androidfw/ResourceTypes.cpp'],Fix DynamicRefTable::load security bug,closed
1000038,Unlegacy-Android/android_frameworks_base,4,[1000038],[1000038],['libs/androidfw/ResourceTypes.cpp'],ResStringPool: Prevenet boot loop from se fix,closed
1000038,Unlegacy-Android/android_build,2,[1000038],[1000038],['core/version_defaults.mk'],Bump Security Patch Level to 2018-08-01,closed
1000003,Unlegacy-Android/android_build_soong,6,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['core/version_defaults.mk'],variables: [TEMP] Add Cant_reallocate_omx_buffers,new
1000003,Unlegacy-Android/android_build_soong,6,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['core/version_defaults.mk'],variables: [TEMP] Add Cant_reallocate_omx_buffers,new
1000291,Unlegacy-Android/android_device_asus_grouper,4,[1000002],[1000002],['core/version_defaults.mk'],update ueventd.grouper.rc,new
1000291,Unlegacy-Android/android_device_asus_grouper,290,[1000002],[1000002],['core/version_defaults.mk'],update to sensors api 1.3,new
1000153,Unlegacy-Android/android_kernel_qcom_msm8960,6,[1000002],[1000002],['fs/sdcardfs/inode.c'],ANDROID: sdcardfs: fix potential crash when reserved_mb is not zero,closed
1000003,Unlegacy-Android/android_vendor_unlegacy,5,"[1000002, 1000038, 1000037]","[1000002, 1000038, 1000037]",['fs/sdcardfs/inode.c'],soong_config: Add BOARD_CANT_REALLOCATE_OMX_BUFFERS,new
1000002,Unlegacy-Android/android_device_samsung_tuna,237,[1000002],[1000002],"['device.mk', 'power/Android.mk', 'power/power_tuna.c']",Switch to the common OMAP4 power HAL,closed
1000002,Unlegacy-Android/android_device_samsung_tuna,237,[1000002],[1000002],"['device.mk', 'power/Android.mk', 'power/power_tuna.c']",Switch to the common OMAP4 power HAL,closed
1000003,Unlegacy-Android/android_hardware_ti_omap4,6,[1000002],"[1000002, 1000003, 1000037, 1000038]","['Android.mk', 'common.mk']",common: Ensure android-api.mk flags reach here,closed
1000002,Unlegacy-Android/android_device_samsung_tuna,383,[1000002],[1000002],"['reflash-bootloader/Android.mk', 'reflash-bootloader/build-image.sh', 'reflash-bootloader/reflash-bootloader.c']",Remove unused reflash-bootloader utility,closed
1000002,Unlegacy-Android/android_device_samsung_tuna,383,[1000002],[1000002],"['reflash-bootloader/Android.mk', 'reflash-bootloader/build-image.sh', 'reflash-bootloader/reflash-bootloader.c']",Remove unused reflash-bootloader utility,closed
1000002,Unlegacy-Android/android_device_samsung_tuna,383,[1000002],[1000002],"['reflash-bootloader/Android.mk', 'reflash-bootloader/build-image.sh', 'reflash-bootloader/reflash-bootloader.c']",Remove unused reflash-bootloader utility,closed
