Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
24501,openstack/masakari-monitors,999,"[22348, 30696, 30491]","[22348, 30696, 30491]",['devstack/fluentd-conf/input/01-nova.conf'],host monitor by consul,new
9816,openstack/puppet-nova,16,"[31068, 16312, 14985, 9414]","[9414, 9816, 14985, 16137, 16312, 22348, 31068]","['manifests/compute.pp', 'manifests/params.pp']",Override default mkisofs_cmd in CentOS 9.,closed
33765,openstack/glance-specs,159,"[8122, 9303, 5314]","[4393, 5202, 5314, 8122, 9303, 22348]","['specs/yoga/approved/glance/append-tags.rst', 'specs/yoga/approved/index.rst']",Append new tags to existing tags,closed
33765,openstack/glance-specs,200,"[8122, 9303, 5314]","[4393, 5314, 8122, 9303, 22348, 27615]","['specs/yoga/approved/glance/expose-store-specific-info.rst', 'specs/yoga/approved/index.rst']",Expose store specific information,closed
19138,openstack/tempest,9,"[8556, 22348, 4393, 5046, 9303]","[8556, 22348, 4393, 5046, 9303]","['specs/yoga/approved/glance/expose-store-specific-info.rst', 'specs/yoga/approved/index.rst']",Add SRBAC manager persona to dynamic credentials,new
24245,openstack/python-tripleoclient,5,[14985],"[14985, 22348]","['tripleoclient/tests/test_utils.py', 'tripleoclient/utils.py']",Don't run playbooks if role count == 0,closed
19138,openstack/glance-tempest-plugin,57,"[8556, 22348, 4393, 8122, 5046, 9303, 5314]","[8556, 22348, 4393, 8122, 5046, 9303, 5314]","['tripleoclient/tests/test_utils.py', 'tripleoclient/utils.py']",Add tests to support new manager role,new
29313,openstack/senlin-dashboard,1,[22348],[22348],"['tripleoclient/tests/test_utils.py', 'tripleoclient/utils.py']",[DNM] Test Doc job,new
4571,openstack/tripleo-puppet-elements,4,[14985],"[14985, 22348, 23181]",['elements/overcloud-controller/pkg-map'],Only install required/supported fence agents,closed
9816,openstack/tripleo-heat-templates,2,"[6926, 14985]","[6926, 14985, 22348, 23181]",['zuul.d/layout.yaml'],Use Python3 yoga unit tests,closed
24245,openstack/tripleo-heat-templates,75,"[14985, 8833]","[8833, 14985, 22348, 23181]",['extraconfig/post_deploy/undercloud_ctlplane_network.py'],Fix IPv6 router on UC re-install,closed
13252,openstack/osc-lib,25,"[22348, 6476]","[22348, 6476]",['extraconfig/post_deploy/undercloud_ctlplane_network.py'],Fix TestTagHelps for python3.10,new
14985,openstack/python-tripleoclient,47,"[22348, 23181, 18575, 7144, 7353]","[22348, 23181, 18575, 7144, 7353]",['extraconfig/post_deploy/undercloud_ctlplane_network.py'],Fix deploy templates arg validation,new
29865,openstack/horizon,46,"[22348, 32029, 25023, 8648, 32216, 1736, 27941, 29313]","[22348, 32029, 25023, 8648, 32216, 1736, 27941, 29313]",['extraconfig/post_deploy/undercloud_ctlplane_network.py'],Use OPENSTACK_KEYSTONE_URL instead of HTTP_REFERRER,new
5314,openstack/cinder,22,"[22348, 13425]","[22348, 13425]",['extraconfig/post_deploy/undercloud_ctlplane_network.py'],Update new driver review checklist,new
24245,openstack/python-tripleoclient,3,[14985],"[14985, 22348, 23181]","['tripleoclient/tests/v1/overcloud_node/test_overcloud_node.py', 'tripleoclient/v1/overcloud_node.py']",Don't set 'subnet' for ctlplane in node extract,closed
9816,openstack/puppet-cinder,117,"[14985, 21129]","[14985, 21129, 22348]","['manifests/volume.pp', 'releasenotes/notes/c-vol-tunables-84ae6003697f9eb9.yaml', 'spec/classes/cinder_volume_spec.rb']",Support tunable parameters of cinder-volume,closed
21129,openstack/puppet-tripleo,19,[14985],"[14985, 22348]","['manifests/profile/base/cinder/volume/rbd.pp', 'releasenotes/notes/cinder-rbd-extra-options-c13a1e84b6452fac.yaml', 'spec/classes/tripleo_profile_base_cinder_volume_rbd_spec.rb']",Support configuring extra cinder RBD options,closed
7130,openstack/puppet-tripleo,35,"[7144, 14985, 16643]","[7144, 14985, 16643, 22348]","['manifests/profile/base/manila/api.pp', 'manifests/profile/base/manila/share.pp']",Add powermax support,closed
25402,openstack/tripleo-heat-templates,9,"[6796, 18002]","[6796, 18002, 22348, 23181]","['ci/environments/scenario001-standalone.yaml', 'ci/environments/scenario004-standalone.yaml', 'deployment/cephadm/ceph-base.yaml']",Add CephAdmVerbose variable,closed
3031,openstack/horizon,3,"[22348, 29313]","[22348, 29313]","['ci/environments/scenario001-standalone.yaml', 'ci/environments/scenario004-standalone.yaml', 'deployment/cephadm/ceph-base.yaml']",Allow volumes in error_restoring to be deleted,new
30455,openstack/venus,4,"[27565, 30455]","[22348, 27565, 30455]",['doc/source/.gitreview'],delete useless file on doc,closed
30615,openstack/cinder,10,"[22348, 7198, 10459, 5314]","[22348, 7198, 10459, 5314]",['doc/source/.gitreview'],Configure a storage node in cinder,new
30455,openstack/venus,1,"[26458, 30455, 32577]","[22348, 26458, 30455, 32577]",['MANIFEST.in'],remove unused description on MANIFEST.in,closed
30455,openstack/venus,2,"[27565, 32577]","[22348, 27565, 32577]",['releasenotes/source/conf.py'],fix the project name error on doc,closed
30455,openstack/venus,4,"[27565, 32577]","[22348, 27565, 32577]",['doc/source/contributor/contributing.rst'],fix key-word,closed
30455,openstack/venus,6,"[27565, 32577]","[22348, 27565, 32577]",['doc/source/contributor/contributing.rst'],update the venus doc,closed
14826,openstack/kolla-ansible,10,"[14826, 30491]","[14826, 22348, 27339, 30491]","['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",Fix aodh wsgi config file in Debuntu binary,closed
34355,starlingx/integ,297,"[22348, 32839, 8768, 34355]","[22348, 32839, 8768, 34355]","['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",make isolcpus allocation SMT-aware,new
29632,openstack/manila,688,[22348],[22348],"['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",[DNM][WIP] Migrate lvm driver to privsep,new
34322,openstack/watcher,17,[22348],[22348],"['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",Fix incorrect logging format,new
15343,openstack/swift,215,"[22348, 15343]","[22348, 15343]","['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",WIP: Add an audit watcher to find orphaned s3api segments,new
7144,openstack/requirements,2,"[14985, 7353, 14288]","[7353, 14288, 14985, 22348]","['global-requirements.txt', 'upper-constraints.txt']",Add task-core to global-requirements.txt,closed
7144,openstack/requirements,2,"[14985, 7353, 14288]","[7353, 14288, 14985, 22348]","['global-requirements.txt', 'upper-constraints.txt']",Add directord to global-requirements.txt,closed
30407,openstack/manila,274,"[29632, 16643]","[9003, 12016, 14384, 15386, 16643, 21884, 22348, 25243, 29632, 30407, 32761]","['manila/api/common.py', 'manila/api/middleware/fault.py', 'manila/api/openstack/api_version_request.py', 'manila/api/openstack/wsgi.py', 'manila/api/v1/limits.py', 'manila/api/v1/security_service.py', 'manila/api/v1/share_manage.py', 'manila/api/v1/share_metadata.py', 'manila/api/v1/share_servers.py', 'manila/api/v1/share_snapshots.py', 'manila/api/v1/share_types_extra_specs.py', 'manila/api/v1/share_unmanage.py', 'manila/api/v1/shares.py', 'manila/api/v2/messages.py', 'manila/api/v2/quota_sets.py', 'manila/api/v2/share_group_snapshots.py', 'manila/api/v2/share_group_type_specs.py', 'manila/api/v2/share_group_types.py', 'manila/api/v2/share_groups.py', 'manila/api/v2/share_instance_export_locations.py', 'manila/api/v2/share_network_subnets.py', 'manila/api/v2/share_networks.py', 'manila/api/v2/share_replica_export_locations.py', 'manila/api/v2/share_replicas.py', 'manila/api/v2/share_servers.py', 'manila/api/v2/share_snapshots.py', 'manila/api/v2/share_types.py', 'manila/api/v2/shares.py', 'manila/api/views/versions.py', 'manila/tests/api/v2/test_share_types.py']",remove usage of six library in api layer,closed
7118,zuul/nodepool,23,"[22348, 5263]","[22348, 5263]","['manila/api/common.py', 'manila/api/middleware/fault.py', 'manila/api/openstack/api_version_request.py', 'manila/api/openstack/wsgi.py', 'manila/api/v1/limits.py', 'manila/api/v1/security_service.py', 'manila/api/v1/share_manage.py', 'manila/api/v1/share_metadata.py', 'manila/api/v1/share_servers.py', 'manila/api/v1/share_snapshots.py', 'manila/api/v1/share_types_extra_specs.py', 'manila/api/v1/share_unmanage.py', 'manila/api/v1/shares.py', 'manila/api/v2/messages.py', 'manila/api/v2/quota_sets.py', 'manila/api/v2/share_group_snapshots.py', 'manila/api/v2/share_group_type_specs.py', 'manila/api/v2/share_group_types.py', 'manila/api/v2/share_groups.py', 'manila/api/v2/share_instance_export_locations.py', 'manila/api/v2/share_network_subnets.py', 'manila/api/v2/share_networks.py', 'manila/api/v2/share_replica_export_locations.py', 'manila/api/v2/share_replicas.py', 'manila/api/v2/share_servers.py', 'manila/api/v2/share_snapshots.py', 'manila/api/v2/share_types.py', 'manila/api/v2/shares.py', 'manila/api/views/versions.py', 'manila/tests/api/v2/test_share_types.py']",builder: Remove optional extension from DibImageFile,new
28466,starlingx/config,22,"[15435, 9926]","[9926, 15435, 22348, 28434]","['controllerconfig/controllerconfig/controllerconfig/utils.py', 'controllerconfig/controllerconfig/scripts/controller_config', 'sysinv/sysinv/sysinv/etc/sysinv/delete_load.sh', 'sysinv/sysinv/sysinv/sysinv/conductor/manager.py']",relocate /pxeboot to /var/pxeboot,closed
28466,starlingx/root,48,"[28410, 15435, 9926]","[9926, 15435, 22348, 28410, 28434, 33377]","['build-tools/build-iso', 'build-tools/patch-iso']",relocate /pxeboot to /var/pxeboot,closed
5997,openstack/cinder,349,"[22348, 20813, 32171, 4523, 30615, 16721, 5314]","[22348, 20813, 32171, 4523, 30615, 16721, 5314]","['build-tools/build-iso', 'build-tools/patch-iso']",Rework backup process to make it async,new
32368,openstack/neutron,150,"[22348, 11975]","[22348, 11975]","['build-tools/build-iso', 'build-tools/patch-iso']",[OVS] Fix live-migration connection disruption,new
34322,openstack/watcher,17,[22348],[22348],"['build-tools/build-iso', 'build-tools/patch-iso']",Fix incorrect logging format,new
28466,starlingx/update,4,"[15435, 9926]","[9926, 15435, 22348]",['cgcs-patch/bin/upgrade-start-pkg-extract'],relocate /pxeboot to /var/pxeboot,closed
28466,starlingx/ansible-playbooks,6,"[9926, 28434]","[9926, 15435, 22348, 28434, 28486]","['playbookconfig/src/playbooks/roles/bootstrap/persist-config/tasks/main.yml', 'playbookconfig/src/playbooks/roles/bootstrap/persist-config/tasks/one_time_config_tasks.yml']",relocate /pxeboot to /var/pxeboot,closed
28466,starlingx/stx-puppet,4,"[15435, 9926]","[9926, 15435, 22348, 28434]",['puppet-manifests/src/modules/platform/templates/dnsmasq.conf.erb'],relocate /pxeboot to /var/pxeboot,closed
31335,openstack/python-openstackclient,13,[22348],[22348],['puppet-manifests/src/modules/platform/templates/dnsmasq.conf.erb'],compute: Add 'Security Groups' for 'server list',new
27900,openstack/openstacksdk,34,[27900],"[22348, 27900]","['openstack/cloud/_compute.py', 'openstack/tests/unit/cloud/test_update_server.py']",Switch update_server cloud layer to proxy,closed
20634,openstack/charm-pacemaker-remote,7,"[22348, 20648, 33717]","[22348, 20648, 33717]","['openstack/cloud/_compute.py', 'openstack/tests/unit/cloud/test_update_server.py']",Mask corosync service,new
7144,openstack/python-tripleoclient,82,"[22348, 23181]","[22348, 23181]","['openstack/cloud/_compute.py', 'openstack/tests/unit/cloud/test_update_server.py']",Create directord-inventory.yaml in working dir,new
28466,starlingx/test,8,"[34281, 15435, 28916, 9926, 28464]","[9926, 15435, 22348, 28464, 28916, 33638, 34281]",['doc/source/manual_tests/security/security_file_access.rst'],relocate /pxeboot to /var/pxeboot,closed
28466,starlingx/metal,80,"[15435, 9926]","[9926, 15435, 22348, 28466]","['bsp-files/kickstarts/post_net_controller.cfg', 'installer/pxe-network-installer/centos/pxe-network-installer.spec', 'installer/pxe-network-installer/pxe-network-installer/pxeboot-update.sh']",relocate /pxeboot to /var/pxeboot,closed
9816,openstack/puppet-glance,25,"[21129, 14985]","[14985, 21129, 22348]","['manifests/notify/rabbitmq.pp', 'releasenotes/notes/deprecate-ineffective-rabbit_notification_exchange-63705692a360872f.yaml', 'spec/classes/glance_notify_rabbitmq_spec.rb']",Deprecate the invalid messaging parameter,closed
10239,openstack/ironic,42,[22348],[22348],"['manifests/notify/rabbitmq.pp', 'releasenotes/notes/deprecate-ineffective-rabbit_notification_exchange-63705692a360872f.yaml', 'spec/classes/glance_notify_rabbitmq_spec.rb']",[WIP] ImageCache: respect Cache-Control: no-store,new
9816,openstack/puppet-glance,171,"[21129, 14985]","[14985, 21129, 22348]",['spec/classes/glance_notify_rabbitmq_spec.rb'],Avoid testing details of puppet-oslo,closed
11975,openstack/neutron,75,"[21798, 16688]","[16688, 21798, 22348]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Don't fail subnet validation if gw_ip is actually not changed,closed
11975,openstack/devstack,110,"[8556, 30491]","[5046, 8556, 13252, 22348, 30491]","['lib/neutron', 'lib/neutron-legacy', 'lib/neutron_plugins/services/l3', 'lib/tempest', '.zuul.yaml']",Deploy Neutron with enforced new RBAC rules,closed
14826,openstack/kolla-ansible,10,"[14826, 30491]","[14826, 22348, 27339, 30491]","['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",Fix aodh wsgi config file in Debuntu binary,closed
14826,openstack/kolla-ansible,10,"[14826, 30491]","[14826, 22348, 27339, 30491]","['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",Fix aodh wsgi config file in Debuntu binary,closed
13252,openstack/kolla,3,[22348],[22348],"['ansible/roles/aodh/templates/wsgi-aodh.conf.j2', 'releasenotes/notes/fix-aodh-wsgi-config-7679adda584e33bb.yaml']",Workaround setuptools related breakages,new
11975,openstack/neutron,75,"[21798, 16688]","[16688, 21798, 22348]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Don't fail subnet validation if gw_ip is actually not changed,closed
7144,openstack/python-tripleoclient,154,"[22348, 18002]","[22348, 18002]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Add openstack tripleo bootstrap command,new
7144,openstack/python-tripleoclient,106,[22348],[22348],"['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Add openstack tripleo manage/unmanage commands,new
13252,openstack/kolla,3,"[22348, 30491, 13252]","[22348, 30491, 13252]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']","Revert ""Workaround setuptools==60.0.0 breakages""",new
33475,starlingx/config,18,"[22348, 28424, 24777, 15435, 28459, 30852, 9926, 28486, 8768]","[22348, 28424, 24777, 15435, 28459, 30852, 9926, 28486, 8768]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Fix  backup after application removed,new
7144,openstack/tripleo-heat-templates,66,"[22348, 23181, 24245, 17216]","[22348, 23181, 24245, 17216]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Add generated deployed network environment,new
6926,openstack/tripleo-heat-templates,60,"[22348, 23181, 6926, 7144, 7353, 14985, 22954, 27419, 11604, 10135, 17216, 4690]","[22348, 23181, 6926, 7144, 7353, 14985, 22954, 27419, 11604, 10135, 17216, 4690]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Parameters for API policies to show a host status,new
14826,openstack/kayobe,6,"[22348, 22629]","[22348, 22629]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",dnf: Add support for state parameter in custom repos,new
6926,openstack/tripleo-ci,2,"[22348, 23181, 14985, 12393, 10969, 13861]","[22348, 23181, 14985, 12393, 10969, 13861]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Allow skipping venv boostrap on reused zuul nodes,new
15435,starlingx/distcloud,596,"[22348, 15435]","[22348, 15435]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",Updating API docs for dcmanager commands,new
1179,openstack/swift,184,"[22348, 1179]","[22348, 1179]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",WIP: expirer the entire s3api MPU,new
16708,openstack/contributor-guide,10,"[22348, 5263, 15993, 9562, 30491]","[22348, 5263, 15993, 9562, 30491]","['neutron/db/db_base_plugin_v2.py', 'neutron/tests/unit/db/test_db_base_plugin_v2.py']",CCLA & ICLA Info,new
34221,starlingx/distcloud-client,301,"[9926, 28486]","[9926, 15435, 22348, 27623, 28486, 28739, 29357, 31954, 34221]","['distributedcloud-client/dcmanagerclient/__init__.py', 'distributedcloud-client/dcmanagerclient/api/base.py', 'distributedcloud-client/dcmanagerclient/api/client.py', 'distributedcloud-client/dcmanagerclient/api/httpclient.py', 'distributedcloud-client/dcmanagerclient/api/v1/alarm_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/client.py', 'distributedcloud-client/dcmanagerclient/api/v1/fw_update_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/kube_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/strategy_step_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/subcloud_deploy_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/subcloud_group_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/subcloud_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_patch_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_strategy_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_update_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_update_options_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/alarm_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/base.py', 'distributedcloud-client/dcmanagerclient/commands/v1/fw_update_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/kube_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/subcloud_deploy_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/subcloud_group_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/subcloud_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_patch_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_update_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_update_options_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/exceptions.py', 'distributedcloud-client/dcmanagerclient/osc/plugin.py', 'distributedcloud-client/dcmanagerclient/shell.py', 'distributedcloud-client/dcmanagerclient/tests/base.py', 'distributedcloud-client/dcmanagerclient/tests/base_shell_test.py', 'distributedcloud-client/dcmanagerclient/tests/test_client.py', 'distributedcloud-client/dcmanagerclient/tests/test_help_and_bash_completion.py', 'distributedcloud-client/dcmanagerclient/tests/test_httpclient.py', 'distributedcloud-client/dcmanagerclient/tests/test_shell.py', 'distributedcloud-client/dcmanagerclient/tests/test_utils.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_step_manager.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_subcloud_deploy_manager.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_subcloud_group_manager.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_subcloud_manager.py', 'distributedcloud-client/dcmanagerclient/utils.py', 'Remove_WR_License.py', 'distributedcloud_client.txt', 'result_dc_client.txt']",Remove WR License notice from StarlingX distributed cloud client,closed
26343,openstack/tripleo-quickstart,47,"[22348, 23181]","[22348, 23181]","['distributedcloud-client/dcmanagerclient/__init__.py', 'distributedcloud-client/dcmanagerclient/api/base.py', 'distributedcloud-client/dcmanagerclient/api/client.py', 'distributedcloud-client/dcmanagerclient/api/httpclient.py', 'distributedcloud-client/dcmanagerclient/api/v1/alarm_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/client.py', 'distributedcloud-client/dcmanagerclient/api/v1/fw_update_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/kube_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/strategy_step_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/subcloud_deploy_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/subcloud_group_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/subcloud_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_patch_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_strategy_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_update_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_update_options_manager.py', 'distributedcloud-client/dcmanagerclient/api/v1/sw_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/alarm_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/base.py', 'distributedcloud-client/dcmanagerclient/commands/v1/fw_update_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/kube_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/subcloud_deploy_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/subcloud_group_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/subcloud_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_patch_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_update_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_update_options_manager.py', 'distributedcloud-client/dcmanagerclient/commands/v1/sw_upgrade_manager.py', 'distributedcloud-client/dcmanagerclient/exceptions.py', 'distributedcloud-client/dcmanagerclient/osc/plugin.py', 'distributedcloud-client/dcmanagerclient/shell.py', 'distributedcloud-client/dcmanagerclient/tests/base.py', 'distributedcloud-client/dcmanagerclient/tests/base_shell_test.py', 'distributedcloud-client/dcmanagerclient/tests/test_client.py', 'distributedcloud-client/dcmanagerclient/tests/test_help_and_bash_completion.py', 'distributedcloud-client/dcmanagerclient/tests/test_httpclient.py', 'distributedcloud-client/dcmanagerclient/tests/test_shell.py', 'distributedcloud-client/dcmanagerclient/tests/test_utils.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_step_manager.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_subcloud_deploy_manager.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_subcloud_group_manager.py', 'distributedcloud-client/dcmanagerclient/tests/v1/test_subcloud_manager.py', 'distributedcloud-client/dcmanagerclient/utils.py', 'Remove_WR_License.py', 'distributedcloud_client.txt', 'result_dc_client.txt']",WIP: Add fs065 for Undercloud FFU upgrade,new
17669,openstack/kolla-ansible,53,"[14826, 22629]","[14826, 22348, 22629]","['ansible/roles/nova/tasks/config.yml', 'ansible/roles/nova/templates/nova-api.json.j2', 'ansible/roles/nova/templates/nova.conf.j2', 'doc/source/reference/compute/nova-guide.rst', 'releasenotes/notes/support-setting-vendordata-34f78d9004fa369a.yaml']",Support copying static Vendordata file into Nova API container,closed
26343,openstack/tripleo-quickstart-extras,365,"[22348, 23181, 9976, 14985, 10969, 22954]","[22348, 23181, 9976, 14985, 10969, 22954]","['ansible/roles/nova/tasks/config.yml', 'ansible/roles/nova/templates/nova-api.json.j2', 'ansible/roles/nova/templates/nova.conf.j2', 'doc/source/reference/compute/nova-guide.rst', 'releasenotes/notes/support-setting-vendordata-34f78d9004fa369a.yaml']",Adapt standalone-upgrade to run tripleo operator,new
34392,openstack/keystone,12,[22348],[22348],"['ansible/roles/nova/tasks/config.yml', 'ansible/roles/nova/templates/nova-api.json.j2', 'ansible/roles/nova/templates/nova.conf.j2', 'doc/source/reference/compute/nova-guide.rst', 'releasenotes/notes/support-setting-vendordata-34f78d9004fa369a.yaml']","replace os.urandom with secrets.token_bytes, that function more security.",new
28434,starlingx/metal,2,"[22348, 15435]","[22348, 15435]","['ansible/roles/nova/tasks/config.yml', 'ansible/roles/nova/templates/nova-api.json.j2', 'ansible/roles/nova/templates/nova.conf.j2', 'doc/source/reference/compute/nova-guide.rst', 'releasenotes/notes/support-setting-vendordata-34f78d9004fa369a.yaml']",Support upgrades from stx.6.0,new
22954,openstack/tripleo-ansible,2,[14985],"[14985, 22348, 23181]","['tripleo_ansible/roles/backup_and_restore/tasks/db_backup.yml', 'tripleo_ansible/roles/backup-and-restore/backup/tasks/db_backup.yml']",bnr - Remove the filter to backup the root grants [mysql],closed
26343,openstack/tripleo-operator-ansible,751,"[22348, 11166, 14985, 7353, 6816, 8833]","[22348, 11166, 14985, 7353, 6816, 8833]","['tripleo_ansible/roles/backup_and_restore/tasks/db_backup.yml', 'tripleo_ansible/roles/backup-and-restore/backup/tasks/db_backup.yml']",Add tripleo_upgrade role.,new
32932,starlingx/config,51,"[31928, 15435, 9926]","[9926, 15435, 22348, 31928, 31954, 32026]","['sysinv/sysinv/sysinv/sysinv/api/controllers/v1/ptp_interface.py', 'sysinv/sysinv/sysinv/sysinv/common/exception.py', 'sysinv/sysinv/sysinv/sysinv/db/sqlalchemy/api.py', 'sysinv/sysinv/sysinv/sysinv/db/sqlalchemy/migrate_repo/versions/120_ptp_instances.py', 'sysinv/sysinv/sysinv/sysinv/db/sqlalchemy/models.py', 'sysinv/sysinv/sysinv/sysinv/objects/ptp_interface.py', 'sysinv/sysinv/sysinv/sysinv/tests/api/test_ptp_interface.py', 'sysinv/sysinv/sysinv/sysinv/tests/api/test_ptp_parameter.py', 'sysinv/sysinv/sysinv/sysinv/tests/db/sqlalchemy/test_migrations.py', 'sysinv/sysinv/sysinv/sysinv/tests/db/utils.py', 'sysinv/sysinv/sysinv/sysinv/api/controllers/v1/ptp_parameter.py', 'sysinv/sysinv/sysinv/sysinv/db/api.py', 'sysinv/sysinv/sysinv/sysinv/objects/ptp_parameter.py']",[PTP dual NIC config] Adding name to ptp_interface,closed
14985,openstack/python-tripleoclient,1186,"[22348, 7144, 22954]","[22348, 7144, 22954]","['sysinv/sysinv/sysinv/sysinv/api/controllers/v1/ptp_interface.py', 'sysinv/sysinv/sysinv/sysinv/common/exception.py', 'sysinv/sysinv/sysinv/sysinv/db/sqlalchemy/api.py', 'sysinv/sysinv/sysinv/sysinv/db/sqlalchemy/migrate_repo/versions/120_ptp_instances.py', 'sysinv/sysinv/sysinv/sysinv/db/sqlalchemy/models.py', 'sysinv/sysinv/sysinv/sysinv/objects/ptp_interface.py', 'sysinv/sysinv/sysinv/sysinv/tests/api/test_ptp_interface.py', 'sysinv/sysinv/sysinv/sysinv/tests/api/test_ptp_parameter.py', 'sysinv/sysinv/sysinv/sysinv/tests/db/sqlalchemy/test_migrations.py', 'sysinv/sysinv/sysinv/sysinv/tests/db/utils.py', 'sysinv/sysinv/sysinv/sysinv/api/controllers/v1/ptp_parameter.py', 'sysinv/sysinv/sysinv/sysinv/db/api.py', 'sysinv/sysinv/sysinv/sysinv/objects/ptp_parameter.py']",Removed overcloud container commands,new
18002,openstack/python-tripleoclient,19,"[6796, 25402]","[6796, 22348, 25402]","['tripleoclient/tests/v2/overcloud_ceph/test_overcloud_ceph.py', 'tripleoclient/v2/overcloud_ceph.py']",Add --mon-ip option to deployed ceph,closed
