Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
1000520,openbmc/bmcweb,8,[1000153],"[1000020, 1000153, 1000873]","['redfish-core/include/error_messages.hpp', 'redfish-core/src/error_messages.cpp']",error_messages: Use int64_t in invalidIndex,closed
1000053,openbmc/openbmc-test-automation,57,"[1000018, 1000886, 1000873, 1000073]","[1000018, 1000886, 1000873, 1000073]","['redfish-core/include/error_messages.hpp', 'redfish-core/src/error_messages.cpp']",Added network security test cases,new
1001026,openbmc/telemetry,30,[1000678],"[1000534, 1000570, 1000677, 1000678, 1000873, 1001026]","['src/report.cpp', 'src/trigger.cpp', 'subprojects/phosphor-logging.wrap', 'subprojects/sdbusplus.wrap', 'tests/src/test_report.cpp']",Update subprojects versions,closed
1000567,openbmc/phosphor-logging,37,"[1000086, 1000427, 1000008]","[1000008, 1000056, 1000086, 1000089, 1000427, 1000873]",['extensions/openpower-pels/fapi_data_process.cpp'],PEL: Clock SBE HWP error handling support,closed
1000567,openbmc/phosphor-logging,15,"[1000086, 1000427, 1000008]","[1000008, 1000056, 1000086, 1000427, 1000873]",['extensions/openpower-pels/fapi_data_process.cpp'],PEL: Fixing wrong callout of reference target,closed
1000567,openbmc/openpower-proc-control,240,"[1000086, 1000427]","[1000008, 1000086, 1000089, 1000427, 1000873]","['extensions/phal/phal_error.cpp', 'extensions/phal/phal_error.hpp']",PHAL: Clock error handling support,closed
1000567,openbmc/openpower-proc-control,16,"[1000086, 1000427]","[1000008, 1000086, 1000427, 1000873]",['extensions/phal/phal_error.cpp'],PHAL: Fixing wrong callout of reference target,closed
1000940,openbmc/openbmc,180,"[1000885, 1000940]","[1000000, 1000002, 1000004, 1000153, 1000873, 1000885, 1000940, 1000974, 1001198]","['meta-ampere/meta-jade/recipes-phosphor/configuration/mtjade-yaml-config.bb', 'meta-ampere/meta-jade/recipes-phosphor/configuration/mtjade-yaml-config/mtjade-ipmi-fru-properties.yaml', 'meta-ampere/meta-jade/recipes-phosphor/configuration/mtjade-yaml-config/mtjade-ipmi-fru.yaml', 'meta-ampere/meta-jade/recipes-phosphor/configuration/mtjade-yaml-config/mtjade-ipmi-sensors.yaml', 'meta-ampere/meta-jade/recipes-phosphor/ipmi/phosphor-ipmi-fru/obmc/eeproms/system/chassis/motherboard', 'meta-ampere/meta-jade/recipes-phosphor/ipmi/phosphor-ipmi-fru_%.bbappend', 'meta-ampere/meta-jade/recipes-phosphor/ipmi/phosphor-ipmi-host_%.bbappend', 'meta-ampere/meta-common/recipes-phosphor/ipmi/phosphor-ipmi-fru_%.bbappend']",meta-ampere: mtjade: fru: use dynamic sensors,closed
1001057,openbmc/openbmc-tools,60,[1000009],"[1000004, 1000009, 1000056, 1000230, 1000873, 1001160]","['adcapp/src/adcapp.c', 'adcapp/src/adcifc.c']",adcapp: added support for ast2600 platform,closed
1001187,openbmc/openbmc-test-automation,7,"[1000018, 1000028]","[1000018, 1000028, 1000053, 1000873]",['gui/gui_test/settings_menu/test_snmp_alerts_sub_menu.robot'],Modified the code to fix GUI issue,closed
1000926,openbmc/openbmc-tools,2,[1000009],[1000009],['prepare-emmc-qemu/prepare-emmc-qemu'],prepare-emmc-qemu: Check if xzdec is present,closed
1000003,openbmc/openbmc,6,"[1000002, 1000000, 1000004, 1000873, 1000153, 1000013]","[1000002, 1000000, 1000004, 1000873, 1000153, 1000013]",['prepare-emmc-qemu/prepare-emmc-qemu'],aspeed-g6: defconfig: Add support for USB flash drives,new
1001220,openbmc/pfr-manager,4,"[1000520, 1000559, 1000269]","[1000269, 1000312, 1000520, 1000559, 1000873]","['CMakeLists.txt', 'service/CMakeLists.txt', 'service/inc/pfr_mgr.hpp']",Updating to C++20,closed
1000393,openbmc/pldm,5,"[1000181, 1000206]","[1000005, 1000056, 1000181, 1000206, 1000207, 1000873]",['libpldmresponder/bios_config.cpp'],PLDM BIOS attr enum return error if byte value is 2,closed
1000294,openbmc/openbmc-test-automation,4,[1000018],"[1000018, 1000873]",['redfish/extended/test_bmc_dump.robot'],redfish: extended: dump: using Redfish Delete All BMC Dumps to delete BMC Dump,closed
1000004,openbmc/openbmc,2,[1000000],"[1000000, 1000002, 1000153, 1000873]",['meta-phosphor/recipes-phosphor/sensors/phosphor-virtual-sensor_git.bb'],phosphor-virtual-sensor: srcrev bump b57d737081..05b1d41788,closed
1000678,openbmc/sdbusplus,20,"[1000000, 1000900, 1000153]","[1000000, 1000044, 1000153, 1000163, 1000188, 1000873, 1000900]","['include/sdbusplus/asio/property.hpp', 'include/sdbusplus/utility/common_variant.hpp', 'include/sdbusplus/utility/holds_type.hpp']",Used erased type to reduce binary for getProperty,closed
1000400,openbmc/bmcweb,42,"[1000020, 1000873, 1000153]","[1000020, 1000873, 1000153]","['include/sdbusplus/asio/property.hpp', 'include/sdbusplus/utility/common_variant.hpp', 'include/sdbusplus/utility/holds_type.hpp']",Redfish: Implements Redfish PCIeSlots Health,new
1000188,openbmc/openbmc,25,[1000388],"[1000000, 1000002, 1000004, 1000052, 1000153, 1000188, 1000233, 1000388, 1000682, 1000873, 1000885]","['meta-google/recipes-google/ncsi/files/gbmc-ncsi-br-deprecated-ips.sh.in', 'meta-google/recipes-google/ncsi/files/gbmc-ncsi-nft.sh.in', 'meta-google/recipes-google/networking/gbmc-bridge/gbmc-br-nft.sh', 'meta-google/recipes-google/nftables/files/nft-configure.sh', 'meta-google/recipes-google/nftables/files/nftables.service']",meta-google: nftables: Make rule loading atomic,closed
1000188,openbmc/openbmc,4,[1000388],"[1000000, 1000002, 1000004, 1000052, 1000153, 1000188, 1000233, 1000388, 1000682, 1000873, 1000885]",['meta-google/recipes-google/networking/gbmc-bridge.bb'],meta-google: gbmc-bridge: Fix service permissions,closed
1001083,openbmc/bmcweb,4,"[1000020, 1001099, 1000153, 1000873]","[1000020, 1001099, 1000153, 1000873]",['meta-google/recipes-google/networking/gbmc-bridge.bb'],Fix ProcessorSummary CoreCount,new
1000276,openbmc/x86-power-control,715,"[1000000, 1000276, 1000733]","[1000000, 1000218, 1000276, 1000733, 1000873]","['meson.build', 'src/power_control.cpp', 'subprojects/phosphor-logging.wrap']",Change to lg2,closed
1000153,openbmc/bmcweb,16,[1000153],"[1000020, 1000153, 1000873]",['http/http_connection.hpp'],Implement connection limit,closed
1000153,openbmc/bmcweb,43,"[1000020, 1000153]","[1000020, 1000153, 1000593, 1000873]",['http/http_server.hpp'],Deduplicate doAccept code,closed
1000153,openbmc/bmcweb,291,"[1000020, 1000153]","[1000020, 1000153, 1000276, 1000382, 1000873, 1001094]","['http/http_client.hpp', 'http/http_connection.hpp', 'http/http_server.hpp', 'http/timer_queue.hpp', 'http/ut/http_server_fuzz_test.cpp']",Make timer system use boost,closed
1000000,openbmc/openbmc,1,[1000000],"[1000000, 1000002, 1000004, 1000153, 1000873]",['meta-phosphor/recipes-extended/sdbusplus/python3-sdbus++_git.bb'],sdbus++: remove autotools dependency,closed
1000276,openbmc/openbmc,64,[1000000],"[1000000, 1000002, 1000004, 1000153, 1000873]",['meta-phosphor/classes/license_static.bbclass'],Add bbclass to copy license info to /usr/share/www,closed
1001221,openbmc/docs,90,"[1000003, 1000002, 1000000, 1000021, 1000235]","[1000003, 1000002, 1000000, 1000021, 1000235]",['meta-phosphor/classes/license_static.bbclass'],Add preservation whitelist config design,new
1000460,openbmc/docs,54,"[1000000, 1001241]","[1000000, 1000002, 1000020, 1000153, 1000879, 1001241]",['designs/virtual-media.md'],virtual-media: add support for asynchronicity,closed
1000682,openbmc/bmcweb,12,[1000153],"[1000020, 1000153, 1000873]","['http/ut/utility_test.cpp', 'http/utility.hpp']",Change DateOffset from Z to +00:00,closed
1001183,openbmc/openbmc,29,[1000000],"[1000000, 1000002, 1000004, 1000153, 1000212, 1000873]","['meta-facebook/meta-bletchley/recipes-kernel/linux/linux-aspeed/bletchley.cfg', 'meta-facebook/meta-bletchley/recipes-kernel/linux/linux-aspeed_%.bbappend']",meta-bletchley: Enable kernel configs for platform-specific devices,closed
1001183,openbmc/openbmc,45,[1000000],"[1000000, 1000002, 1000004, 1000153, 1000212, 1000873]","['meta-facebook/meta-bletchley/recipes-phosphor/images/obmc-phosphor-image.bbappend', 'meta-facebook/meta-bletchley/recipes-phosphor/sensors/phosphor-nvme/nvme_config.json', 'meta-facebook/meta-bletchley/recipes-phosphor/sensors/phosphor-nvme_%.bbappend', 'meta-facebook/meta-bletchley/recipes-phosphor/sensors/dbus-sensors_git.bbappend']",meta-bletchley: add phosphor-nvme,closed
1000546,openbmc/entity-manager,65,[1000153],"[1000000, 1000153, 1000163, 1000166, 1000212, 1000223, 1000866, 1000873]",['src/FruDevice.cpp'],Move global variable powerIsOn to local variable.,closed
1000018,openbmc/openbmc-test-automation,4,[1000018],"[1000018, 1000873]",['ffdc/ffdc_config.yaml'],Update PEL and Guard log collection in FFDC YAML,closed
1000004,openbmc/pldm,22,"[1000181, 1000206]","[1000004, 1000005, 1000056, 1000181, 1000206, 1000429, 1000873]",['oem/ibm/configurations/bios/enum_attrs.json'],ibm: bios for auto poweron control,closed
1000423,openbmc/openbmc-test-automation,4,[1000018],"[1000018, 1000873]",['openpower/ext_interfaces/test_savearea_management.robot'],Test case name changed,closed
1000004,openbmc/openbmc,2,"[1000003, 1000004, 1000020]","[1000000, 1000002, 1000003, 1000004, 1000020, 1000153, 1000873]",['meta-ibm/conf/machine/witherspoon.conf'],meta-ibm:witherspoon: remove obmc-ikvm package,closed
1000206,openbmc/openbmc-build-scripts,10,"[1000000, 1000004]","[1000000, 1000002, 1000004, 1000013, 1000029, 1000873]","['config/eslint-global-config.json', 'scripts/format-code.sh', 'scripts/unit-test.py']",eslint: Ignore the meson-* & subprojects folder in the workspace,closed
